Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.7810452
-0.03   -0.0   -0.0  0.77213955
-0.03   -0.0   -0.0  0.7633883
-0.03   -0.0   -0.0  0.7545953
-0.03   -0.0   -0.0  0.7458718
-0.03   -0.0   -0.0  0.7374114
-0.03   -0.0   -0.0  0.72915435
-0.03   -0.0   -0.0  0.72106004
-0.03   -0.0   -0.0  0.7130251
-0.03   -0.0   -0.0  0.70490646
-0.03   -0.0   -0.0  0.6967708
-0.03   -0.0   -0.0  0.68901014
-0.03   -0.0   -0.0  0.6810131
-0.03   -0.0   -0.0  0.6728264
-0.03   -0.0   -0.0  0.6646457
-0.03   -0.0   -0.0  0.65566146
-0.03   -0.0   -0.0  0.64669436
-0.03   -0.0   -0.0  0.6375662
-0.03   -0.0   -0.0  0.6285533
-0.03   -0.0   -0.0  0.61999893
-0.03   -0.0   -0.0  0.61147165
-0.03   -0.0   -0.0  0.6025945
-0.03   -0.0   -0.0  0.59348977
-0.03   -0.0   -0.0  0.5840539
-0.03   -0.0   -0.0  0.5746438
-0.03   -0.0   -0.0  0.5653906
-0.03   -0.0   -0.0  0.5565344
-0.03   -0.0   -0.0  0.5473527
-0.03   -0.0   -0.0  0.5377401
-0.03   -0.0   -0.0  0.5270157
-0.03   -0.0   -0.0  0.5162085
-0.03   -0.0   -0.0  0.5035119
-0.03   -0.0   -0.0  0.49075615
-0.03   -0.0   -0.0  0.4775531
-0.03   -0.0   -0.0  0.4627143
-0.03   -0.0   -0.0  0.44787216
-0.03   -0.0   -0.0  0.43289432
-0.03   -0.0   -0.0  0.41734177
-0.03   -0.0   -0.0  0.40208572
-0.03   -0.0   -0.0  0.38681754
-0.03   -0.0   -0.0  0.37145042
-0.03   -0.0   -0.0  0.355574
-0.03   -0.0   -0.0  0.34088016
-0.03   -0.0   -0.0  0.3264271
-0.03   -0.0   -0.0  0.31267288
-0.03   -0.0   -0.0  0.29884577
-0.03   -0.0   -0.0  0.28553936
-0.03   -0.0   -0.0  0.27278826
-0.03   -0.0   -0.0  0.26034236
-0.03   -0.0   -0.0  0.2480925
-0.03   -0.0   -0.0  0.23662983
-0.03   -0.0   -0.0  0.22578634
-0.03   -0.0   -0.0  0.2153264
-0.03   -0.0   -0.0  0.20500463
-0.03   -0.0   -0.0  0.19495928
-0.03   -0.0   -0.0  0.18619746
-0.03   -0.0   -0.0  0.17870821
-0.03   -0.0   -0.0  0.17195044
-0.03   -0.0   -0.0  0.16554357
-0.03   -0.0   -0.0  0.15982682
-0.03   -0.0   -0.0  0.15452254
