Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.03     -0.0     -0.0     0.614421
-0.029     -0.0     -0.0     0.6095507
-0.028     -0.0     -0.0     0.6049007
-0.027     -0.0     -0.0     0.60025454
-0.026     -0.0     -0.0     0.5956214
-0.025     -0.0     -0.0     0.59107053
-0.024     -0.0     -0.0     0.58663857
-0.023     -0.0     -0.0     0.5819982
-0.022     -0.0     -0.0     0.57685906
-0.021     -0.0     -0.0     0.5715042
-0.02     -0.0     -0.0     0.56572413
-0.019     -0.0     -0.0     0.55963206
-0.018     -0.0     -0.0     0.5538372
-0.017     -0.0     -0.0     0.54745054
-0.016     -0.0     -0.0     0.540795
-0.015     -0.0     -0.0     0.5343794
-0.014     -0.0     -0.0     0.527982
-0.013     -0.0     -0.0     0.521409
-0.012     -0.0     -0.0     0.5149657
-0.011     -0.0     -0.0     0.50930023
-0.01     -0.0     -0.0     0.50403595
-0.009     -0.0     -0.0     0.4993799
-0.008     -0.0     -0.0     0.49545485
-0.007     -0.0     -0.0     0.492577
-0.006     -0.0     -0.0     0.4895065
-0.005     -0.0     -0.0     0.4861198
-0.004     -0.0     -0.0     0.48229063
-0.003     -0.0     -0.0     0.47867918
-0.002     -0.0     -0.0     0.47529367
-0.001     -0.0     -0.0     0.47120118
0.0     0.0     0.0     0.4673118
0.001     0.0     0.0     0.4618537
0.002     0.0     0.0     0.45624936
0.003     0.0     0.0     0.4505199
0.004     0.0     0.0     0.4455124
0.005     0.0     0.0     0.44097033
0.006     0.0     0.0     0.43674168
0.007     0.0     0.0     0.4321762
0.008     0.0     0.0     0.427886
0.009     0.0     0.0     0.42397052
0.01     0.0     0.0     0.41952813
0.011     0.0     0.0     0.41509646
0.012     0.0     0.0     0.41043136
0.013     0.0     0.0     0.40666348
0.014     0.0     0.0     0.40315497
0.015     0.0     0.0     0.39905646
0.016     0.0     0.0     0.39546812
0.017     0.0     0.0     0.39193702
0.018     0.0     0.0     0.387916
0.019     0.0     0.0     0.38364762
0.02     0.0     0.0     0.37927192
0.021     0.0     0.0     0.37524062
0.022     0.0     0.0     0.37116727
0.023     0.0     0.0     0.36724398
0.024     0.0     0.0     0.36356115
0.025     0.0     0.0     0.36010313
0.026     0.0     0.0     0.35708314
0.027     0.0     0.0     0.35437918
0.028     0.0     0.0     0.35172722
0.029     0.0     0.0     0.34927866
0.03     0.0     0.0     0.3471762
