Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.0     -0.03     -0.0     -0.4164101
-0.0     -0.029     -0.0     -0.41176626
-0.0     -0.028     -0.0     -0.4071194
-0.0     -0.027     -0.0     -0.40247554
-0.0     -0.026     -0.0     -0.39791638
-0.0     -0.025     -0.0     -0.39348
-0.0     -0.024     -0.0     -0.38914078
-0.0     -0.023     -0.0     -0.3847804
-0.0     -0.022     -0.0     -0.3804197
-0.0     -0.021     -0.0     -0.37614298
-0.0     -0.02     -0.0     -0.372046
-0.0     -0.019     -0.0     -0.36816943
-0.0     -0.018     -0.0     -0.36459994
-0.0     -0.017     -0.0     -0.36138308
-0.0     -0.016     -0.0     -0.35832232
-0.0     -0.015     -0.0     -0.35534626
-0.0     -0.014     -0.0     -0.3525703
-0.0     -0.013     -0.0     -0.34981284
-0.0     -0.012     -0.0     -0.34705266
-0.0     -0.011     -0.0     -0.34408015
-0.0     -0.01     -0.0     -0.34160295
-0.0     -0.009     -0.0     -0.3388499
-0.0     -0.008     -0.0     -0.33682767
-0.0     -0.007     -0.0     -0.33506614
-0.0     -0.006     -0.0     -0.333339
-0.0     -0.005     -0.0     -0.33122772
-0.0     -0.004     -0.0     -0.3287497
-0.0     -0.003     -0.0     -0.32643232
-0.0     -0.002     -0.0     -0.3247766
-0.0     -0.001     -0.0     -0.3235498
0.0     0.0     0.0     -0.32249612
0.0     0.001     0.0     -0.31885234
0.0     0.002     0.0     -0.31570938
0.0     0.003     0.0     -0.31206208
0.0     0.004     0.0     -0.308889
0.0     0.005     0.0     -0.30523825
0.0     0.006     0.0     -0.30111337
0.0     0.007     0.0     -0.2972301
0.0     0.008     0.0     -0.29358625
0.0     0.009     0.0     -0.2898807
0.0     0.01     0.0     -0.28576475
0.0     0.011     0.0     -0.28178632
0.0     0.012     0.0     -0.27793628
0.0     0.013     0.0     -0.27464718
0.0     0.014     0.0     -0.27176234
0.0     0.015     0.0     -0.26960465
0.0     0.016     0.0     -0.26752955
0.0     0.017     0.0     -0.26542962
0.0     0.018     0.0     -0.26342127
0.0     0.019     0.0     -0.26172495
0.0     0.02     0.0     -0.26013395
0.0     0.021     0.0     -0.25894102
0.0     0.022     0.0     -0.25804827
0.0     0.023     0.0     -0.25727826
0.0     0.024     0.0     -0.25654423
0.0     0.025     0.0     -0.25609222
0.0     0.026     0.0     -0.25579345
0.0     0.027     0.0     -0.25556526
0.0     0.028     0.0     -0.2553324
0.0     0.029     0.0     -0.2551195
0.0     0.03     0.0     -0.25496668
