Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.0     -0.0     0.7718778
-0.029     -0.0     -0.0     0.7634205
-0.028     -0.0     -0.0     0.7556622
-0.027     -0.0     -0.0     0.74831045
-0.026     -0.0     -0.0     0.74102324
-0.025     -0.0     -0.0     0.73378426
-0.024     -0.0     -0.0     0.72650087
-0.023     -0.0     -0.0     0.7192698
-0.022     -0.0     -0.0     0.7121132
-0.021     -0.0     -0.0     0.70512116
-0.02     -0.0     -0.0     0.6985126
-0.019     -0.0     -0.0     0.6921946
-0.018     -0.0     -0.0     0.68524146
-0.017     -0.0     -0.0     0.67796594
-0.016     -0.0     -0.0     0.67067105
-0.015     -0.0     -0.0     0.66291165
-0.014     -0.0     -0.0     0.65483534
-0.013     -0.0     -0.0     0.6463958
-0.012     -0.0     -0.0     0.63673615
-0.011     -0.0     -0.0     0.6270398
-0.01     -0.0     -0.0     0.6172138
-0.009     -0.0     -0.0     0.60637474
-0.008     -0.0     -0.0     0.59495664
-0.007     -0.0     -0.0     0.5833595
-0.006     -0.0     -0.0     0.57278895
-0.005     -0.0     -0.0     0.56262213
-0.004     -0.0     -0.0     0.5518795
-0.003     -0.0     -0.0     0.5418725
-0.002     -0.0     -0.0     0.5326946
-0.001     -0.0     -0.0     0.5221815
0.0     0.0     0.0     0.51143974
0.001     0.0     0.0     0.5000243
0.002     0.0     0.0     0.4873696
0.003     0.0     0.0     0.47421888
0.004     0.0     0.0     0.4614095
0.005     0.0     0.0     0.4505063
0.006     0.0     0.0     0.4373297
0.007     0.0     0.0     0.42430556
0.008     0.0     0.0     0.41100973
0.009     0.0     0.0     0.39559966
0.01     0.0     0.0     0.38110074
0.011     0.0     0.0     0.3668326
0.012     0.0     0.0     0.35324097
0.013     0.0     0.0     0.33923578
0.014     0.0     0.0     0.32469746
0.015     0.0     0.0     0.31044814
0.016     0.0     0.0     0.29608977
0.017     0.0     0.0     0.28123337
0.018     0.0     0.0     0.26639262
0.019     0.0     0.0     0.25143993
0.02     0.0     0.0     0.23681244
0.021     0.0     0.0     0.2223615
0.022     0.0     0.0     0.20792149
0.023     0.0     0.0     0.19411802
0.024     0.0     0.0     0.1810912
0.025     0.0     0.0     0.16846229
0.026     0.0     0.0     0.15606022
0.027     0.0     0.0     0.14392254
0.028     0.0     0.0     0.13198052
0.029     0.0     0.0     0.120714836
0.03     0.0     0.0     0.110463835
