Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.0     -0.0     -0.03     -0.46368834
-0.0     -0.0     -0.029     -0.4582496
-0.0     -0.0     -0.028     -0.45267275
-0.0     -0.0     -0.027     -0.4470449
-0.0     -0.0     -0.026     -0.44148904
-0.0     -0.0     -0.025     -0.4359927
-0.0     -0.0     -0.024     -0.4305136
-0.0     -0.0     -0.023     -0.42502388
-0.0     -0.0     -0.022     -0.41962454
-0.0     -0.0     -0.021     -0.4142832
-0.0     -0.0     -0.02     -0.40870282
-0.0     -0.0     -0.019     -0.40303972
-0.0     -0.0     -0.018     -0.3973682
-0.0     -0.0     -0.017     -0.39177683
-0.0     -0.0     -0.016     -0.38626105
-0.0     -0.0     -0.015     -0.38104412
-0.0     -0.0     -0.014     -0.37573528
-0.0     -0.0     -0.013     -0.37014532
-0.0     -0.0     -0.012     -0.36453444
-0.0     -0.0     -0.011     -0.35943222
-0.0     -0.0     -0.01     -0.35447755
-0.0     -0.0     -0.009     -0.34944105
-0.0     -0.0     -0.008     -0.34504083
-0.0     -0.0     -0.007     -0.341819
-0.0     -0.0     -0.006     -0.3388114
-0.0     -0.0     -0.005     -0.33592916
-0.0     -0.0     -0.004     -0.33258384
-0.0     -0.0     -0.003     -0.329683
-0.0     -0.0     -0.002     -0.32729056
-0.0     -0.0     -0.001     -0.32499328
0.0     0.0     0.0     -0.32249612
0.0     0.0     0.001     -0.31827152
0.0     0.0     0.002     -0.31472105
0.0     0.0     0.003     -0.31217837
0.0     0.0     0.004     -0.3102466
0.0     0.0     0.005     -0.30769274
0.0     0.0     0.006     -0.30469537
0.0     0.0     0.007     -0.30167633
0.0     0.0     0.008     -0.29841298
0.0     0.0     0.009     -0.29487583
0.0     0.0     0.01     -0.29202753
0.0     0.0     0.011     -0.2897263
0.0     0.0     0.012     -0.28778788
0.0     0.0     0.013     -0.28581867
0.0     0.0     0.014     -0.28406838
0.0     0.0     0.015     -0.28189656
0.0     0.0     0.016     -0.27983534
0.0     0.0     0.017     -0.27775484
0.0     0.0     0.018     -0.27601507
0.0     0.0     0.019     -0.27482283
0.0     0.0     0.02     -0.2739725
0.0     0.0     0.021     -0.27335027
0.0     0.0     0.022     -0.27276868
0.0     0.0     0.023     -0.2723255
0.0     0.0     0.024     -0.27242482
0.0     0.0     0.025     -0.2726896
0.0     0.0     0.026     -0.27323502
0.0     0.0     0.027     -0.27387577
0.0     0.0     0.028     -0.27461886
0.0     0.0     0.029     -0.27542275
0.0     0.0     0.03     -0.27629945
