Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.0     -0.03     -0.03     0.6097327
-0.0     -0.029     -0.029     0.6029595
-0.0     -0.028     -0.028     0.59633607
-0.0     -0.027     -0.027     0.58971125
-0.0     -0.026     -0.026     0.58307827
-0.0     -0.025     -0.025     0.5766233
-0.0     -0.024     -0.024     0.57010484
-0.0     -0.023     -0.023     0.5633172
-0.0     -0.022     -0.022     0.5569072
-0.0     -0.021     -0.021     0.55050004
-0.0     -0.02     -0.02     0.5442456
-0.0     -0.019     -0.019     0.5379483
-0.0     -0.018     -0.018     0.53186214
-0.0     -0.017     -0.017     0.5259498
-0.0     -0.016     -0.016     0.5206667
-0.0     -0.015     -0.015     0.5155955
-0.0     -0.014     -0.014     0.51068723
-0.0     -0.013     -0.013     0.50564414
-0.0     -0.012     -0.012     0.50054514
-0.0     -0.011     -0.011     0.4957794
-0.0     -0.01     -0.01     0.49193898
-0.0     -0.009     -0.009     0.4896807
-0.0     -0.008     -0.008     0.48797858
-0.0     -0.007     -0.007     0.48554373
-0.0     -0.006     -0.006     0.4835727
-0.0     -0.005     -0.005     0.4811101
-0.0     -0.004     -0.004     0.47760224
-0.0     -0.003     -0.003     0.47549084
-0.0     -0.002     -0.002     0.47242984
-0.0     -0.001     -0.001     0.46867892
0.0     0.0     0.0     0.4673118
0.0     0.001     0.001     0.46205038
0.0     0.002     0.002     0.4574257
0.0     0.003     0.003     0.45420957
0.0     0.004     0.004     0.44907328
0.0     0.005     0.005     0.4434797
0.0     0.006     0.006     0.43899608
0.0     0.007     0.007     0.43427962
0.0     0.008     0.008     0.4297332
0.0     0.009     0.009     0.42602584
0.0     0.01     0.01     0.42324173
0.0     0.011     0.011     0.4214481
0.0     0.012     0.012     0.4200063
0.0     0.013     0.013     0.41829097
0.0     0.014     0.014     0.4171495
0.0     0.015     0.015     0.41640145
0.0     0.016     0.016     0.4158924
0.0     0.017     0.017     0.41558522
0.0     0.018     0.018     0.415208
0.0     0.019     0.019     0.4147385
0.0     0.02     0.02     0.41402695
0.0     0.021     0.021     0.4135849
0.0     0.022     0.022     0.41333672
0.0     0.023     0.023     0.41309753
0.0     0.024     0.024     0.41275084
0.0     0.025     0.025     0.4124329
0.0     0.026     0.026     0.41239202
0.0     0.027     0.027     0.41225332
0.0     0.028     0.028     0.41219592
0.0     0.029     0.029     0.41226524
0.0     0.03     0.03     0.41246575
