Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.0     -0.03     -0.0     0.97243536
-0.0     -0.029     -0.0     0.96287954
-0.0     -0.028     -0.0     0.95334816
-0.0     -0.027     -0.0     0.94399273
-0.0     -0.026     -0.0     0.9346833
-0.0     -0.025     -0.0     0.92512
-0.0     -0.024     -0.0     0.91574013
-0.0     -0.023     -0.0     0.906276
-0.0     -0.022     -0.0     0.89647555
-0.0     -0.021     -0.0     0.8864844
-0.0     -0.02     -0.0     0.876156
-0.0     -0.019     -0.0     0.8657478
-0.0     -0.018     -0.0     0.85517347
-0.0     -0.017     -0.0     0.8439981
-0.0     -0.016     -0.0     0.83272254
-0.0     -0.015     -0.0     0.8213341
-0.0     -0.014     -0.0     0.81019413
-0.0     -0.013     -0.0     0.79909706
-0.0     -0.012     -0.0     0.78860545
-0.0     -0.011     -0.0     0.77797747
-0.0     -0.01     -0.0     0.76645386
-0.0     -0.009     -0.0     0.7555276
-0.0     -0.008     -0.0     0.74568224
-0.0     -0.007     -0.0     0.7365377
-0.0     -0.006     -0.0     0.7273351
-0.0     -0.005     -0.0     0.71806663
-0.0     -0.004     -0.0     0.7093257
-0.0     -0.003     -0.0     0.70070535
-0.0     -0.002     -0.0     0.6926968
-0.0     -0.001     -0.0     0.6856288
0.0     0.0     0.0     0.67810404
0.0     0.001     0.0     0.6683321
0.0     0.002     0.0     0.6591811
0.0     0.003     0.0     0.6493321
0.0     0.004     0.0     0.63893604
0.0     0.005     0.0     0.63013816
0.0     0.006     0.0     0.62128
0.0     0.007     0.0     0.6123552
0.0     0.008     0.0     0.60323966
0.0     0.009     0.0     0.5936303
0.0     0.01     0.0     0.58378077
0.0     0.011     0.0     0.5765244
0.0     0.012     0.0     0.5703881
0.0     0.013     0.0     0.564371
0.0     0.014     0.0     0.5577234
0.0     0.015     0.0     0.55111337
0.0     0.016     0.0     0.5446318
0.0     0.017     0.0     0.53951997
0.0     0.018     0.0     0.5363568
0.0     0.019     0.0     0.5340869
0.0     0.02     0.0     0.5327214
0.0     0.021     0.0     0.53192365
0.0     0.022     0.0     0.5314502
0.0     0.023     0.0     0.53106004
0.0     0.024     0.0     0.530935
0.0     0.025     0.0     0.5310763
0.0     0.026     0.0     0.5312339
0.0     0.027     0.0     0.53145546
0.0     0.028     0.0     0.5317757
0.0     0.029     0.0     0.53217185
0.0     0.03     0.0     0.5327375
