Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.03     -0.0     0.65843856
-0.029     -0.029     -0.0     0.65330386
-0.028     -0.028     -0.0     0.6483703
-0.027     -0.027     -0.0     0.64338976
-0.026     -0.026     -0.0     0.6384967
-0.025     -0.025     -0.0     0.63370895
-0.024     -0.024     -0.0     0.6288089
-0.023     -0.023     -0.0     0.623832
-0.022     -0.022     -0.0     0.61858934
-0.021     -0.021     -0.0     0.612761
-0.02     -0.02     -0.0     0.60694444
-0.019     -0.019     -0.0     0.60105944
-0.018     -0.018     -0.0     0.59539866
-0.017     -0.017     -0.0     0.58989704
-0.016     -0.016     -0.0     0.58484465
-0.015     -0.015     -0.0     0.5796326
-0.014     -0.014     -0.0     0.57525545
-0.013     -0.013     -0.0     0.5711349
-0.012     -0.012     -0.0     0.56628305
-0.011     -0.011     -0.0     0.5610694
-0.01     -0.01     -0.0     0.55678713
-0.009     -0.009     -0.0     0.5518426
-0.008     -0.008     -0.0     0.54770565
-0.007     -0.007     -0.0     0.5436996
-0.006     -0.006     -0.0     0.53928536
-0.005     -0.005     -0.0     0.53543484
-0.004     -0.004     -0.0     0.5304115
-0.003     -0.003     -0.0     0.5252733
-0.002     -0.002     -0.0     0.51965415
-0.001     -0.001     -0.0     0.5159094
0.0     0.0     0.0     0.51143974
0.001     0.001     0.0     0.505979
0.002     0.002     0.0     0.49985692
0.003     0.003     0.0     0.49380702
0.004     0.004     0.0     0.48713487
0.005     0.005     0.0     0.48112768
0.006     0.006     0.0     0.4753625
0.007     0.007     0.0     0.46972716
0.008     0.008     0.0     0.46417123
0.009     0.009     0.0     0.4580161
0.01     0.01     0.0     0.45293337
0.011     0.011     0.0     0.44746906
0.012     0.012     0.0     0.441331
0.013     0.013     0.0     0.43555385
0.014     0.014     0.0     0.43006748
0.015     0.015     0.0     0.42473942
0.016     0.016     0.0     0.41940606
0.017     0.017     0.0     0.4141635
0.018     0.018     0.0     0.40921462
0.019     0.019     0.0     0.40454468
0.02     0.02     0.0     0.40067184
0.021     0.021     0.0     0.3976441
0.022     0.022     0.0     0.3950555
0.023     0.023     0.0     0.3929726
0.024     0.024     0.0     0.39165038
0.025     0.025     0.0     0.39050257
0.026     0.026     0.0     0.38943756
0.027     0.027     0.0     0.3885313
0.028     0.028     0.0     0.38771006
0.029     0.029     0.0     0.38692445
0.03     0.03     0.0     0.38619858
