Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.03     -0.0     0.5277535
-0.029     -0.029     -0.0     0.5262084
-0.028     -0.028     -0.0     0.5251348
-0.027     -0.027     -0.0     0.52451646
-0.026     -0.026     -0.0     0.5238553
-0.025     -0.025     -0.0     0.5231278
-0.024     -0.024     -0.0     0.5223013
-0.023     -0.023     -0.0     0.52159613
-0.022     -0.022     -0.0     0.52100396
-0.021     -0.021     -0.0     0.5203612
-0.02     -0.02     -0.0     0.5194977
-0.019     -0.019     -0.0     0.51853323
-0.018     -0.018     -0.0     0.5177876
-0.017     -0.017     -0.0     0.51707107
-0.016     -0.016     -0.0     0.5161835
-0.015     -0.015     -0.0     0.515126
-0.014     -0.014     -0.0     0.51439905
-0.013     -0.013     -0.0     0.5138
-0.012     -0.012     -0.0     0.5130595
-0.011     -0.011     -0.0     0.5122751
-0.01     -0.01     -0.0     0.51104504
-0.009     -0.009     -0.0     0.510326
-0.008     -0.008     -0.0     0.50982785
-0.007     -0.007     -0.0     0.50915194
-0.006     -0.006     -0.0     0.50749964
-0.005     -0.005     -0.0     0.5056759
-0.004     -0.004     -0.0     0.5053445
-0.003     -0.003     -0.0     0.504446
-0.002     -0.002     -0.0     0.505249
-0.001     -0.001     -0.0     0.50569224
0.0     0.0     0.0     0.5055356
0.001     0.001     0.0     0.5054207
0.002     0.002     0.0     0.50632024
0.003     0.003     0.0     0.5069357
0.004     0.004     0.0     0.5065247
0.005     0.005     0.0     0.50690836
0.006     0.006     0.0     0.507215
0.007     0.007     0.0     0.506509
0.008     0.008     0.0     0.5047946
0.009     0.009     0.0     0.50354195
0.01     0.01     0.0     0.5025872
0.011     0.011     0.0     0.5018836
0.012     0.012     0.0     0.5019917
0.013     0.013     0.0     0.5025145
0.014     0.014     0.0     0.5033554
0.015     0.015     0.0     0.504089
0.016     0.016     0.0     0.5046656
0.017     0.017     0.0     0.50537723
0.018     0.018     0.0     0.50650775
0.019     0.019     0.0     0.5076196
0.02     0.02     0.0     0.50889647
0.021     0.021     0.0     0.5102099
0.022     0.022     0.0     0.5115925
0.023     0.023     0.0     0.5130011
0.024     0.024     0.0     0.51446563
0.025     0.025     0.0     0.51599836
0.026     0.026     0.0     0.5174202
0.027     0.027     0.0     0.5189512
0.028     0.028     0.0     0.52055013
0.029     0.029     0.0     0.5224273
0.03     0.03     0.0     0.52453744
