Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.03     -0.0     -0.0     -0.3296846
-0.029     -0.0     -0.0     -0.3288134
-0.028     -0.0     -0.0     -0.32806665
-0.027     -0.0     -0.0     -0.3274027
-0.026     -0.0     -0.0     -0.32678518
-0.025     -0.0     -0.0     -0.3262427
-0.024     -0.0     -0.0     -0.32570806
-0.023     -0.0     -0.0     -0.3252334
-0.022     -0.0     -0.0     -0.32471263
-0.021     -0.0     -0.0     -0.32420498
-0.02     -0.0     -0.0     -0.3235653
-0.019     -0.0     -0.0     -0.32259777
-0.018     -0.0     -0.0     -0.32151806
-0.017     -0.0     -0.0     -0.3201856
-0.016     -0.0     -0.0     -0.31845355
-0.015     -0.0     -0.0     -0.31699395
-0.014     -0.0     -0.0     -0.31555414
-0.013     -0.0     -0.0     -0.31423664
-0.012     -0.0     -0.0     -0.31332138
-0.011     -0.0     -0.0     -0.3126054
-0.01     -0.0     -0.0     -0.3121006
-0.009     -0.0     -0.0     -0.31249154
-0.008     -0.0     -0.0     -0.31344226
-0.007     -0.0     -0.0     -0.31408507
-0.006     -0.0     -0.0     -0.31506833
-0.005     -0.0     -0.0     -0.31614727
-0.004     -0.0     -0.0     -0.3167077
-0.003     -0.0     -0.0     -0.3171354
-0.002     -0.0     -0.0     -0.3184272
-0.001     -0.0     -0.0     -0.3204474
0.0     0.0     0.0     -0.32249612
0.001     0.0     0.0     -0.3230023
0.002     0.0     0.0     -0.32374933
0.003     0.0     0.0     -0.32464945
0.004     0.0     0.0     -0.3262264
0.005     0.0     0.0     -0.3275864
0.006     0.0     0.0     -0.32898444
0.007     0.0     0.0     -0.32959718
0.008     0.0     0.0     -0.33043158
0.009     0.0     0.0     -0.3319757
0.01     0.0     0.0     -0.33315215
0.011     0.0     0.0     -0.33464986
0.012     0.0     0.0     -0.33658344
0.013     0.0     0.0     -0.33865714
0.014     0.0     0.0     -0.3410312
0.015     0.0     0.0     -0.34335187
0.016     0.0     0.0     -0.34562048
0.017     0.0     0.0     -0.34785208
0.018     0.0     0.0     -0.34977475
0.019     0.0     0.0     -0.3515707
0.02     0.0     0.0     -0.35333768
0.021     0.0     0.0     -0.35512614
0.022     0.0     0.0     -0.35685194
0.023     0.0     0.0     -0.35860887
0.024     0.0     0.0     -0.3604537
0.025     0.0     0.0     -0.3623015
0.026     0.0     0.0     -0.36416712
0.027     0.0     0.0     -0.36593592
0.028     0.0     0.0     -0.36764866
0.029     0.0     0.0     -0.36954623
0.03     0.0     0.0     -0.3716187
