Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.0     -0.03     -0.03     0.84289575
-0.0     -0.029     -0.029     0.8327762
-0.0     -0.028     -0.028     0.82273805
-0.0     -0.027     -0.027     0.812775
-0.0     -0.026     -0.026     0.80279064
-0.0     -0.025     -0.025     0.7929095
-0.0     -0.024     -0.024     0.78319657
-0.0     -0.023     -0.023     0.7735665
-0.0     -0.022     -0.022     0.76385677
-0.0     -0.021     -0.021     0.75412667
-0.0     -0.02     -0.02     0.7443319
-0.0     -0.019     -0.019     0.7346911
-0.0     -0.018     -0.018     0.72494555
-0.0     -0.017     -0.017     0.7149948
-0.0     -0.016     -0.016     0.70604587
-0.0     -0.015     -0.015     0.69776565
-0.0     -0.014     -0.014     0.6894616
-0.0     -0.013     -0.013     0.68201756
-0.0     -0.012     -0.012     0.67521006
-0.0     -0.011     -0.011     0.66872203
-0.0     -0.01     -0.01     0.6623392
-0.0     -0.009     -0.009     0.6554543
-0.0     -0.008     -0.008     0.6474973
-0.0     -0.007     -0.007     0.63932776
-0.0     -0.006     -0.006     0.631526
-0.0     -0.005     -0.005     0.6238145
-0.0     -0.004     -0.004     0.6152861
-0.0     -0.003     -0.003     0.6066706
-0.0     -0.002     -0.002     0.5970704
-0.0     -0.001     -0.001     0.586316
0.0     0.0     0.0     0.5767702
0.0     0.001     0.001     0.57035756
0.0     0.002     0.002     0.5645532
0.0     0.003     0.003     0.55664253
0.0     0.004     0.004     0.5459628
0.0     0.005     0.005     0.53558874
0.0     0.006     0.006     0.5257001
0.0     0.007     0.007     0.5167604
0.0     0.008     0.008     0.5077088
0.0     0.009     0.009     0.4999442
0.0     0.01     0.01     0.49244207
0.0     0.011     0.011     0.485586
0.0     0.012     0.012     0.47868115
0.0     0.013     0.013     0.47161427
0.0     0.014     0.014     0.46495074
0.0     0.015     0.015     0.45857918
0.0     0.016     0.016     0.45235434
0.0     0.017     0.017     0.44662035
0.0     0.018     0.018     0.44138673
0.0     0.019     0.019     0.43626544
0.0     0.02     0.02     0.43115908
0.0     0.021     0.021     0.42620164
0.0     0.022     0.022     0.4212977
0.0     0.023     0.023     0.4164715
0.0     0.024     0.024     0.41185668
0.0     0.025     0.025     0.40725273
0.0     0.026     0.026     0.40306062
0.0     0.027     0.027     0.39907587
0.0     0.028     0.028     0.39524338
0.0     0.029     0.029     0.39149472
0.0     0.03     0.03     0.38814837
