Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.0     -0.0     0.71807885
-0.029     -0.0     -0.0     0.71593595
-0.028     -0.0     -0.0     0.7139057
-0.027     -0.0     -0.0     0.71221507
-0.026     -0.0     -0.0     0.71052337
-0.025     -0.0     -0.0     0.708815
-0.024     -0.0     -0.0     0.7070457
-0.023     -0.0     -0.0     0.70518094
-0.022     -0.0     -0.0     0.7031443
-0.021     -0.0     -0.0     0.7005987
-0.02     -0.0     -0.0     0.6981431
-0.019     -0.0     -0.0     0.69583786
-0.018     -0.0     -0.0     0.6931789
-0.017     -0.0     -0.0     0.690321
-0.016     -0.0     -0.0     0.6874136
-0.015     -0.0     -0.0     0.68507075
-0.014     -0.0     -0.0     0.68306077
-0.013     -0.0     -0.0     0.6810524
-0.012     -0.0     -0.0     0.6792079
-0.011     -0.0     -0.0     0.67731917
-0.01     -0.0     -0.0     0.6759051
-0.009     -0.0     -0.0     0.67469275
-0.008     -0.0     -0.0     0.6727552
-0.007     -0.0     -0.0     0.67258894
-0.006     -0.0     -0.0     0.6729948
-0.005     -0.0     -0.0     0.6729735
-0.004     -0.0     -0.0     0.6726961
-0.003     -0.0     -0.0     0.6733856
-0.002     -0.0     -0.0     0.6744715
-0.001     -0.0     -0.0     0.67616165
0.0     0.0     0.0     0.67810404
0.001     0.0     0.0     0.67832625
0.002     0.0     0.0     0.67921007
0.003     0.0     0.0     0.6799104
0.004     0.0     0.0     0.68019354
0.005     0.0     0.0     0.67986655
0.006     0.0     0.0     0.67984545
0.007     0.0     0.0     0.6792758
0.008     0.0     0.0     0.6784978
0.009     0.0     0.0     0.677462
0.01     0.0     0.0     0.6760688
0.011     0.0     0.0     0.6733059
0.012     0.0     0.0     0.6701236
0.013     0.0     0.0     0.66708076
0.014     0.0     0.0     0.66481817
0.015     0.0     0.0     0.66283095
0.016     0.0     0.0     0.6598872
0.017     0.0     0.0     0.6560837
0.018     0.0     0.0     0.65119624
0.019     0.0     0.0     0.64590794
0.02     0.0     0.0     0.6402955
0.021     0.0     0.0     0.63452077
0.022     0.0     0.0     0.6287236
0.023     0.0     0.0     0.6227081
0.024     0.0     0.0     0.6166941
0.025     0.0     0.0     0.61075383
0.026     0.0     0.0     0.6050402
0.027     0.0     0.0     0.5993711
0.028     0.0     0.0     0.59382665
0.029     0.0     0.0     0.5881239
0.03     0.0     0.0     0.58266896
