Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.0     -0.03     0.6447985
-0.029     -0.0     -0.029     0.64128375
-0.028     -0.0     -0.028     0.63796234
-0.027     -0.0     -0.027     0.6348405
-0.026     -0.0     -0.026     0.6319913
-0.025     -0.0     -0.025     0.6291839
-0.024     -0.0     -0.024     0.6265014
-0.023     -0.0     -0.023     0.6240166
-0.022     -0.0     -0.022     0.62169784
-0.021     -0.0     -0.021     0.61949694
-0.02     -0.0     -0.02     0.617921
-0.019     -0.0     -0.019     0.616958
-0.018     -0.0     -0.018     0.6171795
-0.017     -0.0     -0.017     0.61828077
-0.016     -0.0     -0.016     0.6200057
-0.015     -0.0     -0.015     0.62249815
-0.014     -0.0     -0.014     0.62549496
-0.013     -0.0     -0.013     0.6282273
-0.012     -0.0     -0.012     0.63093036
-0.011     -0.0     -0.011     0.63352835
-0.01     -0.0     -0.01     0.6366268
-0.009     -0.0     -0.009     0.6385757
-0.008     -0.0     -0.008     0.6405627
-0.007     -0.0     -0.007     0.6431868
-0.006     -0.0     -0.006     0.6463057
-0.005     -0.0     -0.005     0.6485253
-0.004     -0.0     -0.004     0.65094703
-0.003     -0.0     -0.003     0.65614355
-0.002     -0.0     -0.002     0.6628034
-0.001     -0.0     -0.001     0.6702012
0.0     0.0     0.0     0.67810404
0.001     0.0     0.001     0.68203753
0.002     0.0     0.002     0.6851064
0.003     0.0     0.003     0.6886591
0.004     0.0     0.004     0.69190335
0.005     0.0     0.005     0.6963174
0.006     0.0     0.006     0.70076853
0.007     0.0     0.007     0.7041465
0.008     0.0     0.008     0.7077975
0.009     0.0     0.009     0.711069
0.01     0.0     0.01     0.71418846
0.011     0.0     0.011     0.71800804
0.012     0.0     0.012     0.7221358
0.013     0.0     0.013     0.7266359
0.014     0.0     0.014     0.7322472
0.015     0.0     0.015     0.7386615
0.016     0.0     0.016     0.7456963
0.017     0.0     0.017     0.7526592
0.018     0.0     0.018     0.7592466
0.019     0.0     0.019     0.76573825
0.02     0.0     0.02     0.7723594
0.021     0.0     0.021     0.7791307
0.022     0.0     0.022     0.78615034
0.023     0.0     0.023     0.7928457
0.024     0.0     0.024     0.7998419
0.025     0.0     0.025     0.80695593
0.026     0.0     0.026     0.81426597
0.027     0.0     0.027     0.8218074
0.028     0.0     0.028     0.82942677
0.029     0.0     0.029     0.8373718
0.03     0.0     0.03     0.8453585
