Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.03     -0.03     -0.0     0.40096995
-0.029     -0.029     -0.0     0.40096012
-0.028     -0.028     -0.0     0.40230346
-0.027     -0.027     -0.0     0.40422234
-0.026     -0.026     -0.0     0.40635931
-0.025     -0.025     -0.0     0.40864968
-0.024     -0.024     -0.0     0.41117126
-0.023     -0.023     -0.0     0.41398308
-0.022     -0.022     -0.0     0.41726714
-0.021     -0.021     -0.0     0.4206916
-0.02     -0.02     -0.0     0.42377406
-0.019     -0.019     -0.0     0.42670846
-0.018     -0.018     -0.0     0.42965758
-0.017     -0.017     -0.0     0.43257308
-0.016     -0.016     -0.0     0.43552998
-0.015     -0.015     -0.0     0.4383897
-0.014     -0.014     -0.0     0.44080427
-0.013     -0.013     -0.0     0.44277522
-0.012     -0.012     -0.0     0.44434053
-0.011     -0.011     -0.0     0.4457671
-0.01     -0.01     -0.0     0.4471084
-0.009     -0.009     -0.0     0.44930118
-0.008     -0.008     -0.0     0.45108294
-0.007     -0.007     -0.0     0.45209038
-0.006     -0.006     -0.0     0.45447868
-0.005     -0.005     -0.0     0.45717773
-0.004     -0.004     -0.0     0.4579811
-0.003     -0.003     -0.0     0.46031466
-0.002     -0.002     -0.0     0.4639586
-0.001     -0.001     -0.0     0.465641
0.0     0.0     0.0     0.4673118
0.001     0.001     0.0     0.46619347
0.002     0.002     0.0     0.46427277
0.003     0.003     0.0     0.46408358
0.004     0.004     0.0     0.46440187
0.005     0.005     0.0     0.4646784
0.006     0.006     0.0     0.4641669
0.007     0.007     0.0     0.46298853
0.008     0.008     0.0     0.46026766
0.009     0.009     0.0     0.4575135
0.01     0.01     0.0     0.45513344
0.011     0.011     0.0     0.45330906
0.012     0.012     0.0     0.45234853
0.013     0.013     0.0     0.45274124
0.014     0.014     0.0     0.4532119
0.015     0.015     0.0     0.45363253
0.016     0.016     0.0     0.4544071
0.017     0.017     0.0     0.45576262
0.018     0.018     0.0     0.45761856
0.019     0.019     0.0     0.4594503
0.02     0.02     0.0     0.4611563
0.021     0.021     0.0     0.46323216
0.022     0.022     0.0     0.46531424
0.023     0.023     0.0     0.4673846
0.024     0.024     0.0     0.46956208
0.025     0.025     0.0     0.47182405
0.026     0.026     0.0     0.4741135
0.027     0.027     0.0     0.47652712
0.028     0.028     0.0     0.47892708
0.029     0.029     0.0     0.4813084
0.03     0.03     0.0     0.48364437
