Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.03     -0.03     -0.0     0.5282001
-0.029     -0.029     -0.0     0.5285977
-0.028     -0.028     -0.0     0.5291698
-0.027     -0.027     -0.0     0.52980375
-0.026     -0.026     -0.0     0.5304075
-0.025     -0.025     -0.0     0.53107095
-0.024     -0.024     -0.0     0.53181946
-0.023     -0.023     -0.0     0.53280544
-0.022     -0.022     -0.0     0.5341971
-0.021     -0.021     -0.0     0.5357463
-0.02     -0.02     -0.0     0.5372931
-0.019     -0.019     -0.0     0.53875875
-0.018     -0.018     -0.0     0.5403027
-0.017     -0.017     -0.0     0.5425915
-0.016     -0.016     -0.0     0.5450773
-0.015     -0.015     -0.0     0.5478112
-0.014     -0.014     -0.0     0.5506887
-0.013     -0.013     -0.0     0.5533301
-0.012     -0.012     -0.0     0.55570006
-0.011     -0.011     -0.0     0.5572978
-0.01     -0.01     -0.0     0.5586412
-0.009     -0.009     -0.0     0.55943644
-0.008     -0.008     -0.0     0.56061035
-0.007     -0.007     -0.0     0.56285733
-0.006     -0.006     -0.0     0.56579864
-0.005     -0.005     -0.0     0.568329
-0.004     -0.004     -0.0     0.5701843
-0.003     -0.003     -0.0     0.57169425
-0.002     -0.002     -0.0     0.5733571
-0.001     -0.001     -0.0     0.57426614
0.0     0.0     0.0     0.5767702
0.001     0.001     0.0     0.583284
0.002     0.002     0.0     0.5890454
0.003     0.003     0.0     0.59319955
0.004     0.004     0.0     0.59575576
0.005     0.005     0.0     0.5971149
0.006     0.006     0.0     0.59715486
0.007     0.007     0.0     0.598125
0.008     0.008     0.0     0.5985406
0.009     0.009     0.0     0.60074997
0.01     0.01     0.0     0.6044427
0.011     0.011     0.0     0.60826075
0.012     0.012     0.0     0.61189866
0.013     0.013     0.0     0.6158607
0.014     0.014     0.0     0.6189804
0.015     0.015     0.0     0.6218778
0.016     0.016     0.0     0.6251346
0.017     0.017     0.0     0.62881756
0.018     0.018     0.0     0.6325253
0.019     0.019     0.0     0.6365173
0.02     0.02     0.0     0.6405357
0.021     0.021     0.0     0.64483935
0.022     0.022     0.0     0.64963746
0.023     0.023     0.0     0.6546432
0.024     0.024     0.0     0.6602451
0.025     0.025     0.0     0.66605365
0.026     0.026     0.0     0.67189133
0.027     0.027     0.0     0.6777756
0.028     0.028     0.0     0.6837175
0.029     0.029     0.0     0.6897444
0.03     0.03     0.0     0.69572955
