Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.03     -0.03     0.820047
-0.029     -0.029     -0.029     0.8121799
-0.028     -0.028     -0.028     0.80454147
-0.027     -0.027     -0.027     0.79719055
-0.026     -0.026     -0.026     0.78987277
-0.025     -0.025     -0.025     0.78280544
-0.024     -0.024     -0.024     0.7759236
-0.023     -0.023     -0.023     0.76933324
-0.022     -0.022     -0.022     0.7629688
-0.021     -0.021     -0.021     0.7567276
-0.02     -0.02     -0.02     0.75131047
-0.019     -0.019     -0.019     0.7465981
-0.018     -0.018     -0.018     0.74247336
-0.017     -0.017     -0.017     0.7385564
-0.016     -0.016     -0.016     0.7348528
-0.015     -0.015     -0.015     0.73111916
-0.014     -0.014     -0.014     0.72735244
-0.013     -0.013     -0.013     0.72392803
-0.012     -0.012     -0.012     0.7207439
-0.011     -0.011     -0.011     0.7176847
-0.01     -0.01     -0.01     0.7144262
-0.009     -0.009     -0.009     0.7111578
-0.008     -0.008     -0.008     0.7076424
-0.007     -0.007     -0.007     0.7035966
-0.006     -0.006     -0.006     0.69977236
-0.005     -0.005     -0.005     0.69601136
-0.004     -0.004     -0.004     0.69064736
-0.003     -0.003     -0.003     0.68436563
-0.002     -0.002     -0.002     0.68047523
-0.001     -0.001     -0.001     0.6787443
0.0     0.0     0.0     0.67810404
0.001     0.001     0.001     0.6729542
0.002     0.002     0.002     0.66582763
0.003     0.003     0.003     0.6581161
0.004     0.004     0.004     0.65034294
0.005     0.005     0.005     0.6421273
0.006     0.006     0.006     0.63288987
0.007     0.007     0.007     0.62452066
0.008     0.008     0.008     0.6149075
0.009     0.009     0.009     0.60732645
0.01     0.01     0.01     0.6018336
0.011     0.011     0.011     0.597866
0.012     0.012     0.012     0.5933987
0.013     0.013     0.013     0.589102
0.014     0.014     0.014     0.5854424
0.015     0.015     0.015     0.58306
0.016     0.016     0.016     0.5813019
0.017     0.017     0.017     0.5808227
0.018     0.018     0.018     0.58106273
0.019     0.019     0.019     0.58237195
0.02     0.02     0.02     0.5841199
0.021     0.021     0.021     0.58660686
0.022     0.022     0.022     0.58945096
0.023     0.023     0.023     0.5923418
0.024     0.024     0.024     0.5954385
0.025     0.025     0.025     0.5986184
0.026     0.026     0.026     0.60199714
0.027     0.027     0.027     0.605474
0.028     0.028     0.028     0.60906994
0.029     0.029     0.029     0.61277556
0.03     0.03     0.03     0.61656916
