Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.0     -0.0     -0.03     0.72586536
-0.0     -0.0     -0.029     0.71669614
-0.0     -0.0     -0.028     0.70756376
-0.0     -0.0     -0.027     0.6983404
-0.0     -0.0     -0.026     0.68938935
-0.0     -0.0     -0.025     0.6807397
-0.0     -0.0     -0.024     0.6722137
-0.0     -0.0     -0.023     0.6637094
-0.0     -0.0     -0.022     0.6552216
-0.0     -0.0     -0.021     0.64641976
-0.0     -0.0     -0.02     0.63779724
-0.0     -0.0     -0.019     0.62942314
-0.0     -0.0     -0.018     0.6209266
-0.0     -0.0     -0.017     0.6122309
-0.0     -0.0     -0.016     0.6034999
-0.0     -0.0     -0.015     0.5944742
-0.0     -0.0     -0.014     0.58529174
-0.0     -0.0     -0.013     0.576637
-0.0     -0.0     -0.012     0.5679866
-0.0     -0.0     -0.011     0.55924445
-0.0     -0.0     -0.01     0.55060756
-0.0     -0.0     -0.009     0.54163337
-0.0     -0.0     -0.008     0.53288996
-0.0     -0.0     -0.007     0.5238578
-0.0     -0.0     -0.006     0.51444995
-0.0     -0.0     -0.005     0.5054599
-0.0     -0.0     -0.004     0.4973704
-0.0     -0.0     -0.003     0.4895414
-0.0     -0.0     -0.002     0.48224118
-0.0     -0.0     -0.001     0.47457284
0.0     0.0     0.0     0.4673118
0.0     0.0     0.001     0.4576415
0.0     0.0     0.002     0.4480362
0.0     0.0     0.003     0.43756753
0.0     0.0     0.004     0.428195
0.0     0.0     0.005     0.418943
0.0     0.0     0.006     0.4099626
0.0     0.0     0.007     0.40147543
0.0     0.0     0.008     0.39181125
0.0     0.0     0.009     0.38110584
0.0     0.0     0.01     0.37109494
0.0     0.0     0.011     0.36217093
0.0     0.0     0.012     0.35267168
0.0     0.0     0.013     0.34324843
0.0     0.0     0.014     0.33321488
0.0     0.0     0.015     0.32304582
0.0     0.0     0.016     0.31331265
0.0     0.0     0.017     0.30383897
0.0     0.0     0.018     0.29466507
0.0     0.0     0.019     0.28546238
0.0     0.0     0.02     0.27628398
0.0     0.0     0.021     0.26728234
0.0     0.0     0.022     0.25831524
0.0     0.0     0.023     0.24975488
0.0     0.0     0.024     0.2413266
0.0     0.0     0.025     0.2331958
0.0     0.0     0.026     0.22512011
0.0     0.0     0.027     0.21706323
0.0     0.0     0.028     0.20926137
0.0     0.0     0.029     0.20183212
0.0     0.0     0.03     0.19452585
