Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.0     -0.03     -0.03     0.3942618
-0.0     -0.029     -0.029     0.39400518
-0.0     -0.028     -0.028     0.39381763
-0.0     -0.027     -0.027     0.39373654
-0.0     -0.026     -0.026     0.39397353
-0.0     -0.025     -0.025     0.39418474
-0.0     -0.024     -0.024     0.39442343
-0.0     -0.023     -0.023     0.39487064
-0.0     -0.022     -0.022     0.39577076
-0.0     -0.021     -0.021     0.39674556
-0.0     -0.02     -0.02     0.39808187
-0.0     -0.019     -0.019     0.3996239
-0.0     -0.018     -0.018     0.40151754
-0.0     -0.017     -0.017     0.403484
-0.0     -0.016     -0.016     0.40583676
-0.0     -0.015     -0.015     0.40855852
-0.0     -0.014     -0.014     0.4114977
-0.0     -0.013     -0.013     0.4145407
-0.0     -0.012     -0.012     0.41764772
-0.0     -0.011     -0.011     0.42040524
-0.0     -0.01     -0.01     0.423647
-0.0     -0.009     -0.009     0.42797875
-0.0     -0.008     -0.008     0.43471736
-0.0     -0.007     -0.007     0.44259137
-0.0     -0.006     -0.006     0.4521071
-0.0     -0.005     -0.005     0.4631605
-0.0     -0.004     -0.004     0.47380024
-0.0     -0.003     -0.003     0.4851823
-0.0     -0.002     -0.002     0.49341524
-0.0     -0.001     -0.001     0.5018835
0.0     0.0     0.0     0.51143974
0.0     0.001     0.001     0.5190513
0.0     0.002     0.002     0.5286957
0.0     0.003     0.003     0.53694904
0.0     0.004     0.004     0.54548633
0.0     0.005     0.005     0.55418587
0.0     0.006     0.006     0.56320834
0.0     0.007     0.007     0.57227933
0.0     0.008     0.008     0.5805976
0.0     0.009     0.009     0.58808297
0.0     0.01     0.01     0.5948143
0.0     0.011     0.011     0.60142165
0.0     0.012     0.012     0.608233
0.0     0.013     0.013     0.6152493
0.0     0.014     0.014     0.6222918
0.0     0.015     0.015     0.6290614
0.0     0.016     0.016     0.6358067
0.0     0.017     0.017     0.6427245
0.0     0.018     0.018     0.6498184
0.0     0.019     0.019     0.65684
0.0     0.02     0.02     0.6637852
0.0     0.021     0.021     0.67074966
0.0     0.022     0.022     0.67785984
0.0     0.023     0.023     0.6850532
0.0     0.024     0.024     0.6924135
0.0     0.025     0.025     0.70007277
0.0     0.026     0.026     0.7080067
0.0     0.027     0.027     0.71592647
0.0     0.028     0.028     0.72379935
0.0     0.029     0.029     0.73168814
0.0     0.03     0.03     0.73962975
