Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.03     -0.0     -0.03     0.8189721
-0.029     -0.0     -0.029     0.8081163
-0.028     -0.0     -0.028     0.7970555
-0.027     -0.0     -0.027     0.7860148
-0.026     -0.0     -0.026     0.7750946
-0.025     -0.0     -0.025     0.76416683
-0.024     -0.0     -0.024     0.75320077
-0.023     -0.0     -0.023     0.7422292
-0.022     -0.0     -0.022     0.73120713
-0.021     -0.0     -0.021     0.7202016
-0.02     -0.0     -0.02     0.7091253
-0.019     -0.0     -0.019     0.6976095
-0.018     -0.0     -0.018     0.6859108
-0.017     -0.0     -0.017     0.6741153
-0.016     -0.0     -0.016     0.66242385
-0.015     -0.0     -0.015     0.65061843
-0.014     -0.0     -0.014     0.63831186
-0.013     -0.0     -0.013     0.6259818
-0.012     -0.0     -0.012     0.6138737
-0.011     -0.0     -0.011     0.60127723
-0.01     -0.0     -0.01     0.5886978
-0.009     -0.0     -0.009     0.5761553
-0.008     -0.0     -0.008     0.56421816
-0.007     -0.0     -0.007     0.5523833
-0.006     -0.0     -0.006     0.540088
-0.005     -0.0     -0.005     0.5268536
-0.004     -0.0     -0.004     0.5145335
-0.003     -0.0     -0.003     0.5023447
-0.002     -0.0     -0.002     0.49076295
-0.001     -0.0     -0.001     0.47887644
0.0     0.0     0.0     0.4673118
0.001     0.0     0.001     0.4522314
0.002     0.0     0.002     0.43704462
0.003     0.0     0.003     0.42260888
0.004     0.0     0.004     0.40765545
0.005     0.0     0.005     0.3939088
0.006     0.0     0.006     0.37999433
0.007     0.0     0.007     0.36516038
0.008     0.0     0.008     0.34912395
0.009     0.0     0.009     0.33312488
0.01     0.0     0.01     0.31776857
0.011     0.0     0.011     0.30280817
0.012     0.0     0.012     0.28810325
0.013     0.0     0.013     0.2732205
0.014     0.0     0.014     0.25836867
0.015     0.0     0.015     0.24477212
0.016     0.0     0.016     0.23179887
0.017     0.0     0.017     0.21899295
0.018     0.0     0.018     0.20652716
0.019     0.0     0.019     0.19535124
0.02     0.0     0.02     0.18546544
0.021     0.0     0.021     0.1777514
0.022     0.0     0.022     0.1709185
0.023     0.0     0.023     0.16470525
0.024     0.0     0.024     0.15928404
0.025     0.0     0.025     0.15393983
0.026     0.0     0.026     0.14866303
0.027     0.0     0.027     0.14332059
0.028     0.0     0.028     0.13816449
0.029     0.0     0.029     0.13312921
0.03     0.0     0.03     0.12839071
