Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.0     -0.03     0.7163884
-0.029     -0.0     -0.029     0.70931643
-0.028     -0.0     -0.028     0.7022177
-0.027     -0.0     -0.027     0.695448
-0.026     -0.0     -0.026     0.68873954
-0.025     -0.0     -0.025     0.68193686
-0.024     -0.0     -0.024     0.67514914
-0.023     -0.0     -0.023     0.6685659
-0.022     -0.0     -0.022     0.6621459
-0.021     -0.0     -0.021     0.6559026
-0.02     -0.0     -0.02     0.6494856
-0.019     -0.0     -0.019     0.6435101
-0.018     -0.0     -0.018     0.6383031
-0.017     -0.0     -0.017     0.63340664
-0.016     -0.0     -0.016     0.6275032
-0.015     -0.0     -0.015     0.6208368
-0.014     -0.0     -0.014     0.61416405
-0.013     -0.0     -0.013     0.6074803
-0.012     -0.0     -0.012     0.6007419
-0.011     -0.0     -0.011     0.59361565
-0.01     -0.0     -0.01     0.58647704
-0.009     -0.0     -0.009     0.57982624
-0.008     -0.0     -0.008     0.5738319
-0.007     -0.0     -0.007     0.566849
-0.006     -0.0     -0.006     0.5601281
-0.005     -0.0     -0.005     0.55271995
-0.004     -0.0     -0.004     0.54430306
-0.003     -0.0     -0.003     0.5355478
-0.002     -0.0     -0.002     0.5277283
-0.001     -0.0     -0.001     0.5193102
0.0     0.0     0.0     0.51143974
0.001     0.0     0.001     0.50230277
0.002     0.0     0.002     0.49225065
0.003     0.0     0.003     0.4818229
0.004     0.0     0.004     0.47102004
0.005     0.0     0.005     0.45993826
0.006     0.0     0.006     0.44983503
0.007     0.0     0.007     0.43760672
0.008     0.0     0.008     0.42599908
0.009     0.0     0.009     0.4151483
0.01     0.0     0.01     0.40553313
0.011     0.0     0.011     0.39541563
0.012     0.0     0.012     0.38502058
0.013     0.0     0.013     0.37420192
0.014     0.0     0.014     0.36354682
0.015     0.0     0.015     0.35288435
0.016     0.0     0.016     0.3417006
0.017     0.0     0.017     0.3303896
0.018     0.0     0.018     0.31989428
0.019     0.0     0.019     0.3105555
0.02     0.0     0.02     0.30297858
0.021     0.0     0.021     0.29598162
0.022     0.0     0.022     0.28940874
0.023     0.0     0.023     0.28325707
0.024     0.0     0.024     0.2776889
0.025     0.0     0.025     0.2726598
0.026     0.0     0.026     0.267827
0.027     0.0     0.027     0.26335382
0.028     0.0     0.028     0.2593281
0.029     0.0     0.029     0.2552359
0.03     0.0     0.03     0.25119883
