Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.0     -0.0     0.54884803
-0.029     -0.0     -0.0     0.5469568
-0.028     -0.0     -0.0     0.5452368
-0.027     -0.0     -0.0     0.54382133
-0.026     -0.0     -0.0     0.54270875
-0.025     -0.0     -0.0     0.54165864
-0.024     -0.0     -0.0     0.5405725
-0.023     -0.0     -0.0     0.5395433
-0.022     -0.0     -0.0     0.5383059
-0.021     -0.0     -0.0     0.53705263
-0.02     -0.0     -0.0     0.5357691
-0.019     -0.0     -0.0     0.5344496
-0.018     -0.0     -0.0     0.533583
-0.017     -0.0     -0.0     0.53319615
-0.016     -0.0     -0.0     0.53257644
-0.015     -0.0     -0.0     0.5315437
-0.014     -0.0     -0.0     0.5302143
-0.013     -0.0     -0.0     0.52872735
-0.012     -0.0     -0.0     0.52700293
-0.011     -0.0     -0.0     0.52502024
-0.01     -0.0     -0.0     0.52304435
-0.009     -0.0     -0.0     0.52126276
-0.008     -0.0     -0.0     0.51948094
-0.007     -0.0     -0.0     0.51668847
-0.006     -0.0     -0.0     0.51386106
-0.005     -0.0     -0.0     0.5122551
-0.004     -0.0     -0.0     0.51112175
-0.003     -0.0     -0.0     0.5092627
-0.002     -0.0     -0.0     0.50826013
-0.001     -0.0     -0.0     0.50670755
0.0     0.0     0.0     0.5055356
0.001     0.0     0.0     0.5028129
0.002     0.0     0.0     0.49996787
0.003     0.0     0.0     0.49732062
0.004     0.0     0.0     0.4944904
0.005     0.0     0.0     0.49174678
0.006     0.0     0.0     0.48917753
0.007     0.0     0.0     0.4865778
0.008     0.0     0.0     0.48409286
0.009     0.0     0.0     0.48275536
0.01     0.0     0.0     0.4809738
0.011     0.0     0.0     0.4787863
0.012     0.0     0.0     0.4762299
0.013     0.0     0.0     0.4728544
0.014     0.0     0.0     0.4696002
0.015     0.0     0.0     0.46688077
0.016     0.0     0.0     0.46359518
0.017     0.0     0.0     0.46021074
0.018     0.0     0.0     0.4564176
0.019     0.0     0.0     0.45244697
0.02     0.0     0.0     0.44859946
0.021     0.0     0.0     0.4450337
0.022     0.0     0.0     0.44186383
0.023     0.0     0.0     0.4388834
0.024     0.0     0.0     0.43587103
0.025     0.0     0.0     0.4327907
0.026     0.0     0.0     0.42996866
0.027     0.0     0.0     0.42721656
0.028     0.0     0.0     0.42462307
0.029     0.0     0.0     0.4220407
0.03     0.0     0.0     0.42045468
