Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.0     -0.03     -0.0     0.5703777
-0.0     -0.029     -0.0     0.5692017
-0.0     -0.028     -0.0     0.56820166
-0.0     -0.027     -0.0     0.56730556
-0.0     -0.026     -0.0     0.5665426
-0.0     -0.025     -0.0     0.5657472
-0.0     -0.024     -0.0     0.5651182
-0.0     -0.023     -0.0     0.5644691
-0.0     -0.022     -0.0     0.563691
-0.0     -0.021     -0.0     0.5630425
-0.0     -0.02     -0.0     0.5629202
-0.0     -0.019     -0.0     0.5634944
-0.0     -0.018     -0.0     0.56423604
-0.0     -0.017     -0.0     0.5652082
-0.0     -0.016     -0.0     0.5663985
-0.0     -0.015     -0.0     0.56722164
-0.0     -0.014     -0.0     0.5681499
-0.0     -0.013     -0.0     0.56937516
-0.0     -0.012     -0.0     0.57033825
-0.0     -0.011     -0.0     0.57136226
-0.0     -0.01     -0.0     0.5723608
-0.0     -0.009     -0.0     0.57378703
-0.0     -0.008     -0.0     0.574713
-0.0     -0.007     -0.0     0.5751424
-0.0     -0.006     -0.0     0.5761109
-0.0     -0.005     -0.0     0.5770408
-0.0     -0.004     -0.0     0.57751673
-0.0     -0.003     -0.0     0.57824516
-0.0     -0.002     -0.0     0.57723224
-0.0     -0.001     -0.0     0.57666624
0.0     0.0     0.0     0.5767702
0.0     0.001     0.0     0.5785334
0.0     0.002     0.0     0.5809653
0.0     0.003     0.0     0.5827107
0.0     0.004     0.0     0.58341616
0.0     0.005     0.0     0.58277696
0.0     0.006     0.0     0.5814976
0.0     0.007     0.0     0.5796931
0.0     0.008     0.0     0.5770439
0.0     0.009     0.0     0.5755949
0.0     0.01     0.0     0.5738839
0.0     0.011     0.0     0.5713642
0.0     0.012     0.0     0.5693686
0.0     0.013     0.0     0.56788933
0.0     0.014     0.0     0.566171
0.0     0.015     0.0     0.56496406
0.0     0.016     0.0     0.56352115
0.0     0.017     0.0     0.5623456
0.0     0.018     0.0     0.5617317
0.0     0.019     0.0     0.56146216
0.0     0.02     0.0     0.56149685
0.0     0.021     0.0     0.5618638
0.0     0.022     0.0     0.5626425
0.0     0.023     0.0     0.56379986
0.0     0.024     0.0     0.5652311
0.0     0.025     0.0     0.56673586
0.0     0.026     0.0     0.568498
0.0     0.027     0.0     0.5703143
0.0     0.028     0.0     0.57232904
0.0     0.029     0.0     0.5744631
0.0     0.03     0.0     0.57654023
