Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.03     -0.0     -0.03     -0.42835972
-0.029     -0.0     -0.029     -0.42339975
-0.028     -0.0     -0.028     -0.41849914
-0.027     -0.0     -0.027     -0.4135195
-0.026     -0.0     -0.026     -0.408533
-0.025     -0.0     -0.025     -0.40346336
-0.024     -0.0     -0.024     -0.39839634
-0.023     -0.0     -0.023     -0.39319646
-0.022     -0.0     -0.022     -0.38801062
-0.021     -0.0     -0.021     -0.38286763
-0.02     -0.0     -0.02     -0.3779965
-0.019     -0.0     -0.019     -0.37325066
-0.018     -0.0     -0.018     -0.36860228
-0.017     -0.0     -0.017     -0.3640968
-0.016     -0.0     -0.016     -0.3603887
-0.015     -0.0     -0.015     -0.3569286
-0.014     -0.0     -0.014     -0.3535279
-0.013     -0.0     -0.013     -0.35040173
-0.012     -0.0     -0.012     -0.34738815
-0.011     -0.0     -0.011     -0.34408644
-0.01     -0.0     -0.01     -0.3408564
-0.009     -0.0     -0.009     -0.33706713
-0.008     -0.0     -0.008     -0.33323303
-0.007     -0.0     -0.007     -0.32990482
-0.006     -0.0     -0.006     -0.32778713
-0.005     -0.0     -0.005     -0.32610154
-0.004     -0.0     -0.004     -0.3255664
-0.003     -0.0     -0.003     -0.32508242
-0.002     -0.0     -0.002     -0.32390654
-0.001     -0.0     -0.001     -0.32325208
0.0     0.0     0.0     -0.32249612
0.001     0.0     0.001     -0.3190405
0.002     0.0     0.002     -0.31713843
0.003     0.0     0.003     -0.31564862
0.004     0.0     0.004     -0.3122756
0.005     0.0     0.005     -0.30878103
0.006     0.0     0.006     -0.3058272
0.007     0.0     0.007     -0.3027601
0.008     0.0     0.008     -0.29978937
0.009     0.0     0.009     -0.2975045
0.01     0.0     0.01     -0.29526612
0.011     0.0     0.011     -0.2934942
0.012     0.0     0.012     -0.2912701
0.013     0.0     0.013     -0.28903824
0.014     0.0     0.014     -0.28749582
0.015     0.0     0.015     -0.2866881
0.016     0.0     0.016     -0.286187
0.017     0.0     0.017     -0.28554624
0.018     0.0     0.018     -0.28511393
0.019     0.0     0.019     -0.28494206
0.02     0.0     0.02     -0.28520474
0.021     0.0     0.021     -0.2859974
0.022     0.0     0.022     -0.2870211
0.023     0.0     0.023     -0.28825137
0.024     0.0     0.024     -0.28960794
0.025     0.0     0.025     -0.29111367
0.026     0.0     0.026     -0.2927186
0.027     0.0     0.027     -0.29442018
0.028     0.0     0.028     -0.2962205
0.029     0.0     0.029     -0.29808438
0.03     0.0     0.03     -0.29999465
