Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.03     -0.03     0.6040543
-0.029     -0.029     -0.029     0.5987355
-0.028     -0.028     -0.028     0.59349144
-0.027     -0.027     -0.027     0.588357
-0.026     -0.026     -0.026     0.58318913
-0.025     -0.025     -0.025     0.57814443
-0.024     -0.024     -0.024     0.57316256
-0.023     -0.023     -0.023     0.56824374
-0.022     -0.022     -0.022     0.56346714
-0.021     -0.021     -0.021     0.5590672
-0.02     -0.02     -0.02     0.5551913
-0.019     -0.019     -0.019     0.551624
-0.018     -0.018     -0.018     0.5482471
-0.017     -0.017     -0.017     0.5453522
-0.016     -0.016     -0.016     0.54251707
-0.015     -0.015     -0.015     0.5399273
-0.014     -0.014     -0.014     0.53755486
-0.013     -0.013     -0.013     0.5344826
-0.012     -0.012     -0.012     0.531462
-0.011     -0.011     -0.011     0.52857447
-0.01     -0.01     -0.01     0.52762336
-0.009     -0.009     -0.009     0.5270433
-0.008     -0.008     -0.008     0.52645737
-0.007     -0.007     -0.007     0.52536976
-0.006     -0.006     -0.006     0.5237846
-0.005     -0.005     -0.005     0.5225448
-0.004     -0.004     -0.004     0.5226025
-0.003     -0.003     -0.003     0.5206772
-0.002     -0.002     -0.002     0.5173057
-0.001     -0.001     -0.001     0.51357245
0.0     0.0     0.0     0.51143974
0.001     0.001     0.001     0.5080188
0.002     0.002     0.002     0.50587314
0.003     0.003     0.003     0.5032792
0.004     0.004     0.004     0.5016437
0.005     0.005     0.005     0.49899495
0.006     0.006     0.006     0.49480575
0.007     0.007     0.007     0.49174714
0.008     0.008     0.008     0.4881832
0.009     0.009     0.009     0.483812
0.01     0.01     0.01     0.47881293
0.011     0.011     0.011     0.4746653
0.012     0.012     0.012     0.47074422
0.013     0.013     0.013     0.46682104
0.014     0.014     0.014     0.46339044
0.015     0.015     0.015     0.46018457
0.016     0.016     0.016     0.4572138
0.017     0.017     0.017     0.45437953
0.018     0.018     0.018     0.4510379
0.019     0.019     0.019     0.4477612
0.02     0.02     0.02     0.44508645
0.021     0.021     0.021     0.44234675
0.022     0.022     0.022     0.44046247
0.023     0.023     0.023     0.43940723
0.024     0.024     0.024     0.43845817
0.025     0.025     0.025     0.4375489
0.026     0.026     0.026     0.43652162
0.027     0.027     0.027     0.43546313
0.028     0.028     0.028     0.4345554
0.029     0.029     0.029     0.4338737
0.03     0.03     0.03     0.4332079
