Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.0     -0.0     -0.03     0.41208556
-0.0     -0.0     -0.029     0.41399354
-0.0     -0.0     -0.028     0.41633937
-0.0     -0.0     -0.027     0.41887775
-0.0     -0.0     -0.026     0.42172113
-0.0     -0.0     -0.025     0.4246925
-0.0     -0.0     -0.024     0.4277776
-0.0     -0.0     -0.023     0.43136406
-0.0     -0.0     -0.022     0.43539563
-0.0     -0.0     -0.021     0.43956178
-0.0     -0.0     -0.02     0.4431266
-0.0     -0.0     -0.019     0.44654888
-0.0     -0.0     -0.018     0.45041406
-0.0     -0.0     -0.017     0.45435447
-0.0     -0.0     -0.016     0.45811588
-0.0     -0.0     -0.015     0.46087983
-0.0     -0.0     -0.014     0.46347398
-0.0     -0.0     -0.013     0.4665321
-0.0     -0.0     -0.012     0.4702465
-0.0     -0.0     -0.011     0.4742032
-0.0     -0.0     -0.01     0.47773266
-0.0     -0.0     -0.009     0.48083797
-0.0     -0.0     -0.008     0.48335734
-0.0     -0.0     -0.007     0.48571387
-0.0     -0.0     -0.006     0.4888438
-0.0     -0.0     -0.005     0.4934115
-0.0     -0.0     -0.004     0.49809435
-0.0     -0.0     -0.003     0.50205946
-0.0     -0.0     -0.002     0.50529224
-0.0     -0.0     -0.001     0.5081735
0.0     0.0     0.0     0.51143974
0.0     0.0     0.001     0.5136546
0.0     0.0     0.002     0.5146644
0.0     0.0     0.003     0.5160279
0.0     0.0     0.004     0.5172747
0.0     0.0     0.005     0.5193666
0.0     0.0     0.006     0.5215302
0.0     0.0     0.007     0.52391374
0.0     0.0     0.008     0.52656835
0.0     0.0     0.009     0.528455
0.0     0.0     0.01     0.5304263
0.0     0.0     0.011     0.5326408
0.0     0.0     0.012     0.5348635
0.0     0.0     0.013     0.53705275
0.0     0.0     0.014     0.5389722
0.0     0.0     0.015     0.54077893
0.0     0.0     0.016     0.54290193
0.0     0.0     0.017     0.5445727
0.0     0.0     0.018     0.54563266
0.0     0.0     0.019     0.54635227
0.0     0.0     0.02     0.5470133
0.0     0.0     0.021     0.54772246
0.0     0.0     0.022     0.54855406
0.0     0.0     0.023     0.5493146
0.0     0.0     0.024     0.5500085
0.0     0.0     0.025     0.5503334
0.0     0.0     0.026     0.55048144
0.0     0.0     0.027     0.5505277
0.0     0.0     0.028     0.55054283
0.0     0.0     0.029     0.5505184
0.0     0.0     0.03     0.5503937
