Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.7828822
-0.03   -0.0   -0.0  0.77407336
-0.03   -0.0   -0.0  0.7655022
-0.03   -0.0   -0.0  0.7569524
-0.03   -0.0   -0.0  0.74855876
-0.03   -0.0   -0.0  0.74017274
-0.03   -0.0   -0.0  0.7317772
-0.03   -0.0   -0.0  0.72339904
-0.03   -0.0   -0.0  0.715145
-0.03   -0.0   -0.0  0.70698047
-0.03   -0.0   -0.0  0.6988596
-0.03   -0.0   -0.0  0.69060886
-0.03   -0.0   -0.0  0.68204784
-0.03   -0.0   -0.0  0.673324
-0.03   -0.0   -0.0  0.6643111
-0.03   -0.0   -0.0  0.65512705
-0.03   -0.0   -0.0  0.6458312
-0.03   -0.0   -0.0  0.6362326
-0.03   -0.0   -0.0  0.6264527
-0.03   -0.0   -0.0  0.6169691
-0.03   -0.0   -0.0  0.6073923
-0.03   -0.0   -0.0  0.59816027
-0.03   -0.0   -0.0  0.58963704
-0.03   -0.0   -0.0  0.5813043
-0.03   -0.0   -0.0  0.573263
-0.03   -0.0   -0.0  0.56540537
-0.03   -0.0   -0.0  0.5574497
-0.03   -0.0   -0.0  0.54845154
-0.03   -0.0   -0.0  0.5382803
-0.03   -0.0   -0.0  0.5279107
-0.03   -0.0   -0.0  0.51588154
-0.03   -0.0   -0.0  0.5026841
-0.03   -0.0   -0.0  0.4901245
-0.03   -0.0   -0.0  0.4756344
-0.03   -0.0   -0.0  0.4608978
-0.03   -0.0   -0.0  0.4451267
-0.03   -0.0   -0.0  0.4281658
-0.03   -0.0   -0.0  0.412132
-0.03   -0.0   -0.0  0.395554
-0.03   -0.0   -0.0  0.3786382
-0.03   -0.0   -0.0  0.36178315
-0.03   -0.0   -0.0  0.34559295
-0.03   -0.0   -0.0  0.32872093
-0.03   -0.0   -0.0  0.3116178
-0.03   -0.0   -0.0  0.29589176
-0.03   -0.0   -0.0  0.28195837
-0.03   -0.0   -0.0  0.26989993
-0.03   -0.0   -0.0  0.25859204
-0.03   -0.0   -0.0  0.24732913
-0.03   -0.0   -0.0  0.23698388
-0.03   -0.0   -0.0  0.22737952
-0.03   -0.0   -0.0  0.21782127
-0.03   -0.0   -0.0  0.20859225
-0.03   -0.0   -0.0  0.19947773
-0.03   -0.0   -0.0  0.1906122
-0.03   -0.0   -0.0  0.18212365
-0.03   -0.0   -0.0  0.17415513
-0.03   -0.0   -0.0  0.1668618
-0.03   -0.0   -0.0  0.16033813
-0.03   -0.0   -0.0  0.15452717
-0.03   -0.0   -0.0  0.15002377
