Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.78379786
-0.03   -0.0   -0.0  0.77438974
-0.03   -0.0   -0.0  0.7653219
-0.03   -0.0   -0.0  0.7565164
-0.03   -0.0   -0.0  0.7478495
-0.03   -0.0   -0.0  0.73921186
-0.03   -0.0   -0.0  0.73042834
-0.03   -0.0   -0.0  0.72173643
-0.03   -0.0   -0.0  0.71338457
-0.03   -0.0   -0.0  0.7051639
-0.03   -0.0   -0.0  0.69709224
-0.03   -0.0   -0.0  0.68901795
-0.03   -0.0   -0.0  0.6811132
-0.03   -0.0   -0.0  0.67300636
-0.03   -0.0   -0.0  0.66451913
-0.03   -0.0   -0.0  0.6557412
-0.03   -0.0   -0.0  0.6466737
-0.03   -0.0   -0.0  0.6373232
-0.03   -0.0   -0.0  0.6283785
-0.03   -0.0   -0.0  0.6199341
-0.03   -0.0   -0.0  0.61088204
-0.03   -0.0   -0.0  0.6020515
-0.03   -0.0   -0.0  0.5937397
-0.03   -0.0   -0.0  0.5865141
-0.03   -0.0   -0.0  0.57991433
-0.03   -0.0   -0.0  0.57158935
-0.03   -0.0   -0.0  0.5621895
-0.03   -0.0   -0.0  0.55137134
-0.03   -0.0   -0.0  0.539827
-0.03   -0.0   -0.0  0.527898
-0.03   -0.0   -0.0  0.51626503
-0.03   -0.0   -0.0  0.5033758
-0.03   -0.0   -0.0  0.48974317
-0.03   -0.0   -0.0  0.4758628
-0.03   -0.0   -0.0  0.4619993
-0.03   -0.0   -0.0  0.4467684
-0.03   -0.0   -0.0  0.4313681
-0.03   -0.0   -0.0  0.4153781
-0.03   -0.0   -0.0  0.39978182
-0.03   -0.0   -0.0  0.3836105
-0.03   -0.0   -0.0  0.36655772
-0.03   -0.0   -0.0  0.3499199
-0.03   -0.0   -0.0  0.33483464
-0.03   -0.0   -0.0  0.3205432
-0.03   -0.0   -0.0  0.30615503
-0.03   -0.0   -0.0  0.29209894
-0.03   -0.0   -0.0  0.27846855
-0.03   -0.0   -0.0  0.26560825
-0.03   -0.0   -0.0  0.2532218
-0.03   -0.0   -0.0  0.24132825
-0.03   -0.0   -0.0  0.229641
-0.03   -0.0   -0.0  0.21829236
-0.03   -0.0   -0.0  0.2077072
-0.03   -0.0   -0.0  0.19774953
-0.03   -0.0   -0.0  0.1882827
-0.03   -0.0   -0.0  0.17958535
-0.03   -0.0   -0.0  0.1712254
-0.03   -0.0   -0.0  0.16329755
-0.03   -0.0   -0.0  0.15629102
-0.03   -0.0   -0.0  0.15017025
-0.03   -0.0   -0.0  0.14500704
