Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.77769667
-0.03   -0.0   -0.0  0.7688031
-0.03   -0.0   -0.0  0.75998384
-0.03   -0.0   -0.0  0.751342
-0.03   -0.0   -0.0  0.7431014
-0.03   -0.0   -0.0  0.73506194
-0.03   -0.0   -0.0  0.7269093
-0.03   -0.0   -0.0  0.7187574
-0.03   -0.0   -0.0  0.71050173
-0.03   -0.0   -0.0  0.70225656
-0.03   -0.0   -0.0  0.6942629
-0.03   -0.0   -0.0  0.68603384
-0.03   -0.0   -0.0  0.6777193
-0.03   -0.0   -0.0  0.66905475
-0.03   -0.0   -0.0  0.66014946
-0.03   -0.0   -0.0  0.65117663
-0.03   -0.0   -0.0  0.6422467
-0.03   -0.0   -0.0  0.63337386
-0.03   -0.0   -0.0  0.6245006
-0.03   -0.0   -0.0  0.6158165
-0.03   -0.0   -0.0  0.60718
-0.03   -0.0   -0.0  0.59882385
-0.03   -0.0   -0.0  0.5902114
-0.03   -0.0   -0.0  0.5817789
-0.03   -0.0   -0.0  0.57350725
-0.03   -0.0   -0.0  0.56518465
-0.03   -0.0   -0.0  0.5566178
-0.03   -0.0   -0.0  0.54726124
-0.03   -0.0   -0.0  0.537243
-0.03   -0.0   -0.0  0.5267583
-0.03   -0.0   -0.0  0.51695627
-0.03   -0.0   -0.0  0.50457525
-0.03   -0.0   -0.0  0.48909438
-0.03   -0.0   -0.0  0.47332716
-0.03   -0.0   -0.0  0.45649764
-0.03   -0.0   -0.0  0.43975943
-0.03   -0.0   -0.0  0.42288
-0.03   -0.0   -0.0  0.40561348
-0.03   -0.0   -0.0  0.38856757
-0.03   -0.0   -0.0  0.37349403
-0.03   -0.0   -0.0  0.35855663
-0.03   -0.0   -0.0  0.3444416
-0.03   -0.0   -0.0  0.33057347
-0.03   -0.0   -0.0  0.31684953
-0.03   -0.0   -0.0  0.30404624
-0.03   -0.0   -0.0  0.2918224
-0.03   -0.0   -0.0  0.27970287
-0.03   -0.0   -0.0  0.26783007
-0.03   -0.0   -0.0  0.25625387
-0.03   -0.0   -0.0  0.24506442
-0.03   -0.0   -0.0  0.23407152
-0.03   -0.0   -0.0  0.22341363
-0.03   -0.0   -0.0  0.21343535
-0.03   -0.0   -0.0  0.20370546
-0.03   -0.0   -0.0  0.19433981
-0.03   -0.0   -0.0  0.18530247
-0.03   -0.0   -0.0  0.17693035
-0.03   -0.0   -0.0  0.16912356
-0.03   -0.0   -0.0  0.16242316
-0.03   -0.0   -0.0  0.15660183
-0.03   -0.0   -0.0  0.15125027
