Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.79713166
-0.03   -0.0   -0.0  0.7886386
-0.03   -0.0   -0.0  0.77990973
-0.03   -0.0   -0.0  0.77140975
-0.03   -0.0   -0.0  0.7632613
-0.03   -0.0   -0.0  0.75507617
-0.03   -0.0   -0.0  0.74643576
-0.03   -0.0   -0.0  0.7380954
-0.03   -0.0   -0.0  0.7297158
-0.03   -0.0   -0.0  0.72127914
-0.03   -0.0   -0.0  0.71272004
-0.03   -0.0   -0.0  0.70369387
-0.03   -0.0   -0.0  0.6944648
-0.03   -0.0   -0.0  0.68508244
-0.03   -0.0   -0.0  0.6757605
-0.03   -0.0   -0.0  0.6667578
-0.03   -0.0   -0.0  0.65787303
-0.03   -0.0   -0.0  0.6481265
-0.03   -0.0   -0.0  0.63803256
-0.03   -0.0   -0.0  0.62831515
-0.03   -0.0   -0.0  0.61879313
-0.03   -0.0   -0.0  0.6094388
-0.03   -0.0   -0.0  0.60005844
-0.03   -0.0   -0.0  0.5902395
-0.03   -0.0   -0.0  0.5795145
-0.03   -0.0   -0.0  0.56902605
-0.03   -0.0   -0.0  0.5583067
-0.03   -0.0   -0.0  0.54767305
-0.03   -0.0   -0.0  0.5367018
-0.03   -0.0   -0.0  0.5243709
-0.03   -0.0   -0.0  0.51102966
-0.03   -0.0   -0.0  0.49658266
-0.03   -0.0   -0.0  0.48117387
-0.03   -0.0   -0.0  0.4666161
-0.03   -0.0   -0.0  0.4519736
-0.03   -0.0   -0.0  0.4375804
-0.03   -0.0   -0.0  0.42321748
-0.03   -0.0   -0.0  0.40891787
-0.03   -0.0   -0.0  0.39473394
-0.03   -0.0   -0.0  0.38122204
-0.03   -0.0   -0.0  0.36908004
-0.03   -0.0   -0.0  0.35684323
-0.03   -0.0   -0.0  0.34495193
-0.03   -0.0   -0.0  0.33369723
-0.03   -0.0   -0.0  0.3229578
-0.03   -0.0   -0.0  0.31288636
-0.03   -0.0   -0.0  0.30333585
-0.03   -0.0   -0.0  0.29396868
-0.03   -0.0   -0.0  0.28532827
-0.03   -0.0   -0.0  0.277507
-0.03   -0.0   -0.0  0.2701702
-0.03   -0.0   -0.0  0.2635268
-0.03   -0.0   -0.0  0.257829
-0.03   -0.0   -0.0  0.2528593
-0.03   -0.0   -0.0  0.24794208
-0.03   -0.0   -0.0  0.2432203
-0.03   -0.0   -0.0  0.23876448
-0.03   -0.0   -0.0  0.23488364
-0.03   -0.0   -0.0  0.23177008
-0.03   -0.0   -0.0  0.22879091
-0.03   -0.0   -0.0  0.2257658
