Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
0.0   0.0   0.0  0.5851352
0.0   0.0   0.001  0.5769042
0.0   0.0   0.002  0.56731796
0.0   0.0   0.003  0.5560601
0.0   0.0   0.004  0.54469407
0.0   0.0   0.005  0.5340893
0.0   0.0   0.006  0.5223055
0.0   0.0   0.007  0.51111996
0.0   0.0   0.008  0.49940243
0.0   0.0   0.009  0.4873383
0.0   0.0   0.01  0.47528833
0.0   0.0   0.011  0.46353835
0.0   0.0   0.012  0.45233786
0.0   0.0   0.013  0.4410543
0.0   0.0   0.014  0.42963296
0.0   0.0   0.015  0.41865057
0.0   0.0   0.016  0.40811568
0.0   0.0   0.017  0.3979689
0.0   0.0   0.018  0.3881054
0.0   0.0   0.019  0.37886298
0.0   0.0   0.02  0.36975703
0.0   0.0   0.021  0.3608769
0.0   0.0   0.022  0.3523345
0.0   0.0   0.023  0.34399593
0.0   0.0   0.024  0.33603048
0.0   0.0   0.025  0.3282816
0.0   0.0   0.026  0.32065487
0.0   0.0   0.027  0.31326482
0.0   0.0   0.028  0.30626106
0.0   0.0   0.029  0.2997172
0.0   0.0   0.03  0.2933244
0.0   0.0   0.031  0.28737566
0.0   0.0   0.032  0.28175014
0.0   0.0   0.033  0.27667207
0.0   0.0   0.034  0.2720403
0.0   0.0   0.035  0.2678752
0.0   0.0   0.036  0.26390454
0.0   0.0   0.037  0.26004186
0.0   0.0   0.038  0.25639892
0.0   0.0   0.039  0.25291747
0.0   0.0   0.04  0.24948043
0.0   0.0   0.041  0.24616317
0.0   0.0   0.042  0.2429342
0.0   0.0   0.043  0.23972027
0.0   0.0   0.044  0.23650691
0.0   0.0   0.045  0.23344114
0.0   0.0   0.046  0.23068395
0.0   0.0   0.047  0.22793928
0.0   0.0   0.048  0.22521034
0.0   0.0   0.049  0.22246669
0.001   0.0   0.0  0.5879377
0.001   0.0   0.001  0.57896316
0.001   0.0   0.002  0.5689799
0.001   0.0   0.003  0.5577287
0.001   0.0   0.004  0.54612076
0.001   0.0   0.005  0.5341215
0.001   0.0   0.006  0.5223015
0.001   0.0   0.007  0.51086795
0.001   0.0   0.008  0.49949998
0.001   0.0   0.009  0.48762462
0.001   0.0   0.01  0.47662908
0.001   0.0   0.011  0.46493536
0.001   0.0   0.012  0.4532894
0.001   0.0   0.013  0.4417376
0.001   0.0   0.014  0.43089208
0.001   0.0   0.015  0.4206869
0.001   0.0   0.016  0.41057575
0.001   0.0   0.017  0.40038574
0.001   0.0   0.018  0.39042437
0.001   0.0   0.019  0.38109022
0.001   0.0   0.02  0.3723058
0.001   0.0   0.021  0.36356655
0.001   0.0   0.022  0.35501117
0.001   0.0   0.023  0.34675634
0.001   0.0   0.024  0.3385331
0.001   0.0   0.025  0.33053148
0.001   0.0   0.026  0.32274228
0.001   0.0   0.027  0.31516016
0.001   0.0   0.028  0.30777568
0.001   0.0   0.029  0.30140933
0.001   0.0   0.03  0.2954447
0.001   0.0   0.031  0.2896766
0.001   0.0   0.032  0.2841163
0.001   0.0   0.033  0.27901018
0.001   0.0   0.034  0.27428678
0.001   0.0   0.035  0.26989076
0.001   0.0   0.036  0.26573804
0.001   0.0   0.037  0.26188722
0.001   0.0   0.038  0.2581998
0.001   0.0   0.039  0.25459918
0.001   0.0   0.04  0.2511834
0.001   0.0   0.041  0.247839
0.001   0.0   0.042  0.24455585
0.001   0.0   0.043  0.24140649
0.001   0.0   0.044  0.23833059
0.001   0.0   0.045  0.23543775
0.001   0.0   0.046  0.23263283
0.001   0.0   0.047  0.22987534
0.001   0.0   0.048  0.22715303
0.001   0.0   0.049  0.22443016
0.002   0.0   0.0  0.59079534
0.002   0.0   0.001  0.5809369
0.002   0.0   0.002  0.5703511
0.002   0.0   0.003  0.55941606
0.002   0.0   0.004  0.5475022
0.002   0.0   0.005  0.5347352
0.002   0.0   0.006  0.52296615
0.002   0.0   0.007  0.5115778
0.002   0.0   0.008  0.5000488
0.002   0.0   0.009  0.4895358
0.002   0.0   0.01  0.47827822
0.002   0.0   0.011  0.46667433
0.002   0.0   0.012  0.45519492
0.002   0.0   0.013  0.44420955
0.002   0.0   0.014  0.43396857
0.002   0.0   0.015  0.42429885
0.002   0.0   0.016  0.4144062
0.002   0.0   0.017  0.40434024
0.002   0.0   0.018  0.39419222
0.002   0.0   0.019  0.3846302
0.002   0.0   0.02  0.3758516
0.002   0.0   0.021  0.3671535
0.002   0.0   0.022  0.35866886
0.002   0.0   0.023  0.3503878
0.002   0.0   0.024  0.34223413
0.002   0.0   0.025  0.3341123
0.002   0.0   0.026  0.32606214
0.002   0.0   0.027  0.31845433
0.002   0.0   0.028  0.3113092
0.002   0.0   0.029  0.30472752
0.002   0.0   0.03  0.29872704
0.002   0.0   0.031  0.2929509
0.002   0.0   0.032  0.287455
0.002   0.0   0.033  0.2823965
0.002   0.0   0.034  0.27764213
0.002   0.0   0.035  0.27311042
0.002   0.0   0.036  0.26885736
0.002   0.0   0.037  0.26487592
0.002   0.0   0.038  0.2610629
0.002   0.0   0.039  0.2574743
0.002   0.0   0.04  0.2539949
0.002   0.0   0.041  0.25064307
0.002   0.0   0.042  0.24740842
0.002   0.0   0.043  0.24421547
0.002   0.0   0.044  0.2411037
0.002   0.0   0.045  0.2381045
0.002   0.0   0.046  0.23516396
0.002   0.0   0.047  0.23228835
0.002   0.0   0.048  0.22948474
0.002   0.0   0.049  0.22670399
0.003   0.0   0.0  0.5935396
0.003   0.0   0.001  0.5832604
0.003   0.0   0.002  0.5719509
0.003   0.0   0.003  0.5611268
0.003   0.0   0.004  0.5493516
0.003   0.0   0.005  0.53654885
0.003   0.0   0.006  0.52455044
0.003   0.0   0.007  0.51338804
0.003   0.0   0.008  0.5022057
0.003   0.0   0.009  0.49138987
0.003   0.0   0.01  0.48026702
0.003   0.0   0.011  0.46931234
0.003   0.0   0.012  0.45896167
