Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v2
strin_x    strain_y    strain_z    v2
-0.099   -0.1   0.083  0.9286491
-0.099   -0.1   0.084  0.9286491
-0.099   -0.1   0.085  0.9286491
-0.099   -0.1   0.086  0.9286491
-0.099   -0.1   0.087  0.9286491
-0.099   -0.1   0.088  0.9286491
-0.099   -0.1   0.089  0.9286491
-0.099   -0.1   0.09  0.9286491
-0.099   -0.1   0.091  0.9286491
-0.099   -0.1   0.092  0.9286491
-0.099   -0.1   0.093  0.9286491
-0.099   -0.1   0.094  0.9286491
-0.099   -0.1   0.095  0.9286491
-0.099   -0.1   0.096  0.9286491
-0.099   -0.1   0.097  0.9286491
-0.099   -0.1   0.098  0.9286491
-0.099   -0.1   0.099  0.9286491
-0.098   -0.1   -0.1  0.92359835
-0.098   -0.1   -0.099  0.92359835
-0.098   -0.1   -0.098  0.92359835
-0.098   -0.1   -0.097  0.92359835
-0.098   -0.1   -0.096  0.92359835
-0.098   -0.1   -0.095  0.92359835
-0.098   -0.1   -0.094  0.92359835
-0.098   -0.1   -0.093  0.92359835
-0.098   -0.1   -0.092  0.92359835
-0.098   -0.1   -0.091  0.92359835
-0.098   -0.1   -0.09  0.92359835
-0.098   -0.1   -0.089  0.92359835
-0.098   -0.1   -0.088  0.92359835
-0.098   -0.1   -0.087  0.92359835
-0.098   -0.1   -0.086  0.92359835
-0.098   -0.1   -0.085  0.92359835
-0.098   -0.1   -0.084  0.92359835
-0.098   -0.1   -0.083  0.92359835
-0.098   -0.1   -0.082  0.92359835
-0.098   -0.1   -0.081  0.92359835
-0.098   -0.1   -0.08  0.92359835
-0.098   -0.1   -0.079  0.92359835
-0.098   -0.1   -0.078  0.92359835
-0.098   -0.1   -0.077  0.92359835
-0.098   -0.1   -0.076  0.92359835
-0.098   -0.1   -0.075  0.92359835
-0.098   -0.1   -0.074  0.92359835
-0.098   -0.1   -0.073  0.92359835
-0.098   -0.1   -0.072  0.92359835
-0.098   -0.1   -0.071  0.92359835
-0.098   -0.1   -0.07  0.92359835
-0.098   -0.1   -0.069  0.92359835
-0.098   -0.1   -0.068  0.92359835
-0.098   -0.1   -0.067  0.92359835
-0.098   -0.1   -0.066  0.92359835
-0.098   -0.1   -0.065  0.92359835
-0.098   -0.1   -0.064  0.92359835
