Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v2
strin_x    strain_y    strain_z    v2
0.003   0.0   0.024  0.22428116
0.003   0.0   0.025  0.21762998
0.003   0.0   0.026  0.21106017
0.003   0.0   0.027  0.20470753
0.003   0.0   0.028  0.19865556
0.003   0.0   0.029  0.19290864
0.003   0.0   0.03  0.18739644
0.003   0.0   0.031  0.18200053
0.003   0.0   0.032  0.17671075
0.003   0.0   0.033  0.17156188
0.003   0.0   0.034  0.1666444
0.003   0.0   0.035  0.16175194
0.003   0.0   0.036  0.15701704
0.003   0.0   0.037  0.1525172
0.003   0.0   0.038  0.14816615
0.003   0.0   0.039  0.14392324
0.003   0.0   0.04  0.13995188
0.003   0.0   0.041  0.13606128
0.003   0.0   0.042  0.13225901
0.003   0.0   0.043  0.12851767
0.003   0.0   0.044  0.12477225
0.003   0.0   0.045  0.12117161
0.003   0.0   0.046  0.1176341
0.003   0.0   0.047  0.114127085
0.003   0.0   0.048  0.1105953
0.003   0.0   0.049  0.1070952
0.004   0.0   0.0  0.4441868
0.004   0.0   0.001  0.43141598
0.004   0.0   0.002  0.41787022
0.004   0.0   0.003  0.4045741
0.004   0.0   0.004  0.3925388
0.004   0.0   0.005  0.38007116
0.004   0.0   0.006  0.36865795
0.004   0.0   0.007  0.358388
0.004   0.0   0.008  0.3489129
0.004   0.0   0.009  0.339646
0.004   0.0   0.01  0.33146644
0.004   0.0   0.011  0.32280332
0.004   0.0   0.012  0.31381392
0.004   0.0   0.013  0.3051446
0.004   0.0   0.014  0.2973156
0.004   0.0   0.015  0.28948906
0.004   0.0   0.016  0.28155422
0.004   0.0   0.017  0.27341914
0.004   0.0   0.018  0.26526996
0.004   0.0   0.019  0.25734228
0.004   0.0   0.02  0.25000992
0.004   0.0   0.021  0.24312997
0.004   0.0   0.022  0.23601803
0.004   0.0   0.023  0.22909766
0.004   0.0   0.024  0.2223078
0.004   0.0   0.025  0.21562882
0.004   0.0   0.026  0.20905331
0.004   0.0   0.027  0.20268264
0.004   0.0   0.028  0.1967102
0.004   0.0   0.029  0.19087718
0.004   0.0   0.03  0.18516427
0.004   0.0   0.031  0.17963935
0.004   0.0   0.032  0.1744222
0.004   0.0   0.033  0.16936597
0.004   0.0   0.034  0.1644142
0.004   0.0   0.035  0.15972543
0.004   0.0   0.036  0.15523487
0.004   0.0   0.037  0.15074754
0.004   0.0   0.038  0.14630276
0.004   0.0   0.039  0.14189155
0.004   0.0   0.04  0.13766497
0.004   0.0   0.041  0.13350466
0.004   0.0   0.042  0.12965174
0.004   0.0   0.043  0.12590289
0.004   0.0   0.044  0.12216374
0.004   0.0   0.045  0.11845569
0.004   0.0   0.046  0.11474513
0.004   0.0   0.047  0.11112143
0.004   0.0   0.048  0.10754389
0.004   0.0   0.049  0.10402636
