Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.7959353
-0.03   -0.0   -0.0  0.7862172
-0.03   -0.0   -0.0  0.77642226
-0.03   -0.0   -0.0  0.76666975
-0.03   -0.0   -0.0  0.75700855
-0.03   -0.0   -0.0  0.7474215
-0.03   -0.0   -0.0  0.7378819
-0.03   -0.0   -0.0  0.72860634
-0.03   -0.0   -0.0  0.71946263
-0.03   -0.0   -0.0  0.71028125
-0.03   -0.0   -0.0  0.70123136
-0.03   -0.0   -0.0  0.69241095
-0.03   -0.0   -0.0  0.6837503
-0.03   -0.0   -0.0  0.6753714
-0.03   -0.0   -0.0  0.66716915
-0.03   -0.0   -0.0  0.6589368
-0.03   -0.0   -0.0  0.6505723
-0.03   -0.0   -0.0  0.6415411
-0.03   -0.0   -0.0  0.6319543
-0.03   -0.0   -0.0  0.62208474
-0.03   -0.0   -0.0  0.61141956
-0.03   -0.0   -0.0  0.60123324
-0.03   -0.0   -0.0  0.5906573
-0.03   -0.0   -0.0  0.581114
-0.03   -0.0   -0.0  0.57143986
-0.03   -0.0   -0.0  0.5609678
-0.03   -0.0   -0.0  0.55084705
-0.03   -0.0   -0.0  0.54086685
-0.03   -0.0   -0.0  0.53072786
-0.03   -0.0   -0.0  0.51954687
-0.03   -0.0   -0.0  0.5085515
-0.03   -0.0   -0.0  0.498649
-0.03   -0.0   -0.0  0.48884502
-0.03   -0.0   -0.0  0.47788495
-0.03   -0.0   -0.0  0.46519133
-0.03   -0.0   -0.0  0.45287842
-0.03   -0.0   -0.0  0.4393262
-0.03   -0.0   -0.0  0.42535827
-0.03   -0.0   -0.0  0.4108128
-0.03   -0.0   -0.0  0.39633334
-0.03   -0.0   -0.0  0.38283896
-0.03   -0.0   -0.0  0.36891317
-0.03   -0.0   -0.0  0.35498062
-0.03   -0.0   -0.0  0.34154576
-0.03   -0.0   -0.0  0.32878608
-0.03   -0.0   -0.0  0.31687868
-0.03   -0.0   -0.0  0.30581278
-0.03   -0.0   -0.0  0.29514304
-0.03   -0.0   -0.0  0.28520077
-0.03   -0.0   -0.0  0.2759953
-0.03   -0.0   -0.0  0.26702252
-0.03   -0.0   -0.0  0.25876307
-0.03   -0.0   -0.0  0.25099057
-0.03   -0.0   -0.0  0.2438064
-0.03   -0.0   -0.0  0.23726366
-0.03   -0.0   -0.0  0.23101434
-0.03   -0.0   -0.0  0.225303
-0.03   -0.0   -0.0  0.22023222
-0.03   -0.0   -0.0  0.21568951
-0.03   -0.0   -0.0  0.21126305
-0.03   -0.0   -0.0  0.20701851
