Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
0.013   0.0   0.005  0.34572354
0.013   0.0   0.006  0.34978652
0.013   0.0   0.007  0.35309538
0.013   0.0   0.008  0.35611796
0.013   0.0   0.009  0.3591159
0.013   0.0   0.01  0.36291867
0.013   0.0   0.011  0.36647463
0.013   0.0   0.012  0.36933494
0.013   0.0   0.013  0.37227517
0.013   0.0   0.014  0.37498972
0.013   0.0   0.015  0.37803435
0.013   0.0   0.016  0.38171953
0.013   0.0   0.017  0.38584942
0.013   0.0   0.018  0.38991767
0.013   0.0   0.019  0.3942315
0.013   0.0   0.02  0.3991297
0.013   0.0   0.021  0.40398684
0.013   0.0   0.022  0.40861967
0.013   0.0   0.023  0.41277075
0.013   0.0   0.024  0.41678095
0.013   0.0   0.025  0.42075002
0.013   0.0   0.026  0.4245109
0.013   0.0   0.027  0.4283648
0.013   0.0   0.028  0.43241552
0.013   0.0   0.029  0.43648842
0.013   0.0   0.03  0.44064018
0.013   0.0   0.031  0.44489476
0.013   0.0   0.032  0.44906503
0.013   0.0   0.033  0.45312738
0.013   0.0   0.034  0.45721108
0.013   0.0   0.035  0.4614066
0.013   0.0   0.036  0.46553048
0.013   0.0   0.037  0.46959114
0.013   0.0   0.038  0.47354853
0.013   0.0   0.039  0.47747183
0.013   0.0   0.04  0.4813097
0.013   0.0   0.041  0.4853375
0.013   0.0   0.042  0.48947418
0.013   0.0   0.043  0.4937101
0.013   0.0   0.044  0.49794728
0.013   0.0   0.045  0.50210613
0.013   0.0   0.046  0.50633204
0.013   0.0   0.047  0.5105265
0.013   0.0   0.048  0.5148415
0.013   0.0   0.049  0.5190866
0.014   0.0   0.0  0.32022545
0.014   0.0   0.001  0.32069194
0.014   0.0   0.002  0.32307458
0.014   0.0   0.003  0.32639402
0.014   0.0   0.004  0.32991403
0.014   0.0   0.005  0.33400908
0.014   0.0   0.006  0.3388216
0.014   0.0   0.007  0.3433165
0.014   0.0   0.008  0.34603447
0.014   0.0   0.009  0.34909466
0.014   0.0   0.01  0.35221455
0.014   0.0   0.011  0.3554904
0.014   0.0   0.012  0.35861915
0.014   0.0   0.013  0.36158746
0.014   0.0   0.014  0.36484742
0.014   0.0   0.015  0.36806977
0.014   0.0   0.016  0.37139833
0.014   0.0   0.017  0.3751632
0.014   0.0   0.018  0.37930226
0.014   0.0   0.019  0.3837062
0.014   0.0   0.02  0.3883878
0.014   0.0   0.021  0.3938211
0.014   0.0   0.022  0.39872986
0.014   0.0   0.023  0.40325898
0.014   0.0   0.024  0.4074084
0.014   0.0   0.025  0.41133535
0.014   0.0   0.026  0.41535097
