Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v5
strin_x    strain_y    strain_z    v5
-0.02   -0.02   -0.02  0.5875788
-0.02   -0.02   -0.019  0.5831692
-0.02   -0.02   -0.018  0.5788999
-0.02   -0.02   -0.017  0.5744252
-0.02   -0.02   -0.016  0.5700562
-0.02   -0.02   -0.015  0.5660299
-0.02   -0.02   -0.014  0.56209826
-0.02   -0.02   -0.013  0.5578847
-0.02   -0.02   -0.012  0.55392736
-0.02   -0.02   -0.011  0.550276
-0.02   -0.02   -0.01  0.5470109
-0.02   -0.02   -0.009  0.54364735
-0.02   -0.02   -0.008  0.5401122
-0.02   -0.02   -0.007  0.53663814
-0.02   -0.02   -0.006  0.53329706
-0.02   -0.02   -0.005  0.5300551
-0.02   -0.02   -0.004  0.5277888
-0.02   -0.02   -0.003  0.5256129
-0.02   -0.02   -0.002  0.52363145
-0.02   -0.02   -0.001  0.52176607
-0.02   -0.02   0.0  0.52006835
-0.02   -0.02   0.001  0.519114
-0.02   -0.02   0.002  0.5182976
-0.02   -0.02   0.003  0.5175016
-0.02   -0.02   0.004  0.5167789
-0.02   -0.02   0.005  0.5164379
-0.02   -0.02   0.006  0.5165922
-0.02   -0.02   0.007  0.5172652
-0.02   -0.02   0.008  0.51783526
-0.02   -0.02   0.009  0.5182609
-0.02   -0.02   0.01  0.5185722
-0.02   -0.02   0.011  0.5183204
-0.02   -0.02   0.012  0.51842564
-0.02   -0.02   0.013  0.51895404
-0.02   -0.02   0.014  0.5195217
-0.02   -0.02   0.015  0.519571
-0.02   -0.02   0.016  0.5198717
-0.02   -0.02   0.017  0.51997566
-0.02   -0.02   0.018  0.5199325
-0.02   -0.02   0.019  0.5202698
-0.019   -0.02   -0.02  0.5866077
-0.019   -0.02   -0.019  0.5819491
-0.019   -0.02   -0.018  0.5774874
-0.019   -0.02   -0.017  0.57320976
-0.019   -0.02   -0.016  0.5687756
-0.019   -0.02   -0.015  0.56463677
-0.019   -0.02   -0.014  0.5608405
-0.019   -0.02   -0.013  0.5569236
-0.019   -0.02   -0.012  0.55305517
-0.019   -0.02   -0.011  0.5494126
-0.019   -0.02   -0.01  0.5460041
-0.019   -0.02   -0.009  0.54225063
-0.019   -0.02   -0.008  0.5385138
-0.019   -0.02   -0.007  0.5347675
-0.019   -0.02   -0.006  0.53141063
-0.019   -0.02   -0.005  0.5285158
-0.019   -0.02   -0.004  0.5262982
-0.019   -0.02   -0.003  0.5241523
-0.019   -0.02   -0.002  0.52276534
-0.019   -0.02   -0.001  0.52109927
-0.019   -0.02   0.0  0.5195057
-0.019   -0.02   0.001  0.51845086
-0.019   -0.02   0.002  0.5175976
-0.019   -0.02   0.003  0.516564
-0.019   -0.02   0.004  0.5159434
-0.019   -0.02   0.005  0.51584566
-0.019   -0.02   0.006  0.5158104
-0.019   -0.02   0.007  0.5159076
