Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.03     -0.0     -0.0     0.5406313
-0.029     -0.0     -0.0     0.53993726
-0.028     -0.0     -0.0     0.5393815
-0.027     -0.0     -0.0     0.5396402
-0.026     -0.0     -0.0     0.5399344
-0.025     -0.0     -0.0     0.5402162
-0.024     -0.0     -0.0     0.5406573
-0.023     -0.0     -0.0     0.54137814
-0.022     -0.0     -0.0     0.5422335
-0.021     -0.0     -0.0     0.54297566
-0.02     -0.0     -0.0     0.5437355
-0.019     -0.0     -0.0     0.5448495
-0.018     -0.0     -0.0     0.5464184
-0.017     -0.0     -0.0     0.54799867
-0.016     -0.0     -0.0     0.54909253
-0.015     -0.0     -0.0     0.5501864
-0.014     -0.0     -0.0     0.5516654
-0.013     -0.0     -0.0     0.5528865
-0.012     -0.0     -0.0     0.5540254
-0.011     -0.0     -0.0     0.5559055
-0.01     -0.0     -0.0     0.5575987
-0.009     -0.0     -0.0     0.55899465
-0.008     -0.0     -0.0     0.56117797
-0.007     -0.0     -0.0     0.5636316
-0.006     -0.0     -0.0     0.56681025
-0.005     -0.0     -0.0     0.5703722
-0.004     -0.0     -0.0     0.5731908
-0.003     -0.0     -0.0     0.57549065
-0.002     -0.0     -0.0     0.57760066
-0.001     -0.0     -0.0     0.5792867
0.0     0.0     0.0     0.58033854
0.001     0.0     0.0     0.58251286
0.002     0.0     0.0     0.5858228
0.003     0.0     0.0     0.5897858
0.004     0.0     0.0     0.59456974
0.005     0.0     0.0     0.5991899
0.006     0.0     0.0     0.60371315
0.007     0.0     0.0     0.6077125
0.008     0.0     0.0     0.6119896
0.009     0.0     0.0     0.61565506
0.01     0.0     0.0     0.62101763
0.011     0.0     0.0     0.626882
0.012     0.0     0.0     0.6322712
0.013     0.0     0.0     0.63789827
0.014     0.0     0.0     0.64368874
0.015     0.0     0.0     0.64921904
0.016     0.0     0.0     0.6548264
0.017     0.0     0.0     0.66041243
0.018     0.0     0.0     0.66619706
0.019     0.0     0.0     0.6716602
0.02     0.0     0.0     0.6773596
0.021     0.0     0.0     0.68316674
0.022     0.0     0.0     0.6885848
0.023     0.0     0.0     0.69406086
0.024     0.0     0.0     0.6996259
0.025     0.0     0.0     0.7050982
0.026     0.0     0.0     0.7105512
0.027     0.0     0.0     0.7157604
0.028     0.0     0.0     0.7208611
0.029     0.0     0.0     0.7257323
0.03     0.0     0.0     0.7306791
