Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.03     -0.03     -0.0     0.5329864
-0.029     -0.029     -0.0     0.5327692
-0.028     -0.028     -0.0     0.5328597
-0.027     -0.027     -0.0     0.53307384
-0.026     -0.026     -0.0     0.53327656
-0.025     -0.025     -0.0     0.53371876
-0.024     -0.024     -0.0     0.53427404
-0.023     -0.023     -0.0     0.534928
-0.022     -0.022     -0.0     0.53575224
-0.021     -0.021     -0.0     0.536654
-0.02     -0.02     -0.0     0.5378298
-0.019     -0.019     -0.0     0.53931665
-0.018     -0.018     -0.0     0.54090166
-0.017     -0.017     -0.0     0.5425254
-0.016     -0.016     -0.0     0.5442243
-0.015     -0.015     -0.0     0.54587555
-0.014     -0.014     -0.0     0.5481728
-0.013     -0.013     -0.0     0.5504103
-0.012     -0.012     -0.0     0.5523485
-0.011     -0.011     -0.0     0.55432606
-0.01     -0.01     -0.0     0.55632234
-0.009     -0.009     -0.0     0.5578915
-0.008     -0.008     -0.0     0.5595425
-0.007     -0.007     -0.0     0.56183106
-0.006     -0.006     -0.0     0.56404227
-0.005     -0.005     -0.0     0.56498414
-0.004     -0.004     -0.0     0.56758344
-0.003     -0.003     -0.0     0.5711863
-0.002     -0.002     -0.0     0.5742033
-0.001     -0.001     -0.0     0.5778576
0.0     0.0     0.0     0.58033854
0.001     0.001     0.0     0.5831412
0.002     0.002     0.0     0.58645844
0.003     0.003     0.0     0.5900478
0.004     0.004     0.0     0.593872
0.005     0.005     0.0     0.5973151
0.006     0.006     0.0     0.6006569
0.007     0.007     0.0     0.60326916
0.008     0.008     0.0     0.60505867
0.009     0.009     0.0     0.6065014
0.01     0.01     0.0     0.6079026
0.011     0.011     0.0     0.609197
0.012     0.012     0.0     0.61161083
0.013     0.013     0.0     0.6142897
0.014     0.014     0.0     0.6169473
0.015     0.015     0.0     0.619778
0.016     0.016     0.0     0.62250733
0.017     0.017     0.0     0.6252432
0.018     0.018     0.0     0.6282309
0.019     0.019     0.0     0.631649
0.02     0.02     0.0     0.6348248
0.021     0.021     0.0     0.6380354
0.022     0.022     0.0     0.6414801
0.023     0.023     0.0     0.64509535
0.024     0.024     0.0     0.6489818
0.025     0.025     0.0     0.65284395
0.026     0.026     0.0     0.656777
0.027     0.027     0.0     0.66084445
0.028     0.028     0.0     0.66501606
0.029     0.029     0.0     0.6695784
0.03     0.03     0.0     0.6740236
