Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.0     -0.0     0.5542819
-0.029     -0.0     -0.0     0.55148554
-0.028     -0.0     -0.0     0.54931
-0.027     -0.0     -0.0     0.54740417
-0.026     -0.0     -0.0     0.5456522
-0.025     -0.0     -0.0     0.5439521
-0.024     -0.0     -0.0     0.54234654
-0.023     -0.0     -0.0     0.54073894
-0.022     -0.0     -0.0     0.5392274
-0.021     -0.0     -0.0     0.53780603
-0.02     -0.0     -0.0     0.53642553
-0.019     -0.0     -0.0     0.53505945
-0.018     -0.0     -0.0     0.5335657
-0.017     -0.0     -0.0     0.5317832
-0.016     -0.0     -0.0     0.5298645
-0.015     -0.0     -0.0     0.52794886
-0.014     -0.0     -0.0     0.5260448
-0.013     -0.0     -0.0     0.5244101
-0.012     -0.0     -0.0     0.5225554
-0.011     -0.0     -0.0     0.5206246
-0.01     -0.0     -0.0     0.51914006
-0.009     -0.0     -0.0     0.5173261
-0.008     -0.0     -0.0     0.51650935
-0.007     -0.0     -0.0     0.5154832
-0.006     -0.0     -0.0     0.5148679
-0.005     -0.0     -0.0     0.5142813
-0.004     -0.0     -0.0     0.5137326
-0.003     -0.0     -0.0     0.51251566
-0.002     -0.0     -0.0     0.5115751
-0.001     -0.0     -0.0     0.51054335
0.0     0.0     0.0     0.5086755
0.001     0.0     0.0     0.5058844
0.002     0.0     0.0     0.5027224
0.003     0.0     0.0     0.49975145
0.004     0.0     0.0     0.49681258
0.005     0.0     0.0     0.49321508
0.006     0.0     0.0     0.48905993
0.007     0.0     0.0     0.48545086
0.008     0.0     0.0     0.4835738
0.009     0.0     0.0     0.48189497
0.01     0.0     0.0     0.4794507
0.011     0.0     0.0     0.476883
0.012     0.0     0.0     0.47402263
0.013     0.0     0.0     0.47081852
0.014     0.0     0.0     0.467471
0.015     0.0     0.0     0.4641748
0.016     0.0     0.0     0.46065742
0.017     0.0     0.0     0.457156
0.018     0.0     0.0     0.45368114
0.019     0.0     0.0     0.45017344
0.02     0.0     0.0     0.44682807
0.021     0.0     0.0     0.4436912
0.022     0.0     0.0     0.4407336
0.023     0.0     0.0     0.43783015
0.024     0.0     0.0     0.434951
0.025     0.0     0.0     0.43246484
0.026     0.0     0.0     0.43037832
0.027     0.0     0.0     0.4284896
0.028     0.0     0.0     0.42694956
0.029     0.0     0.0     0.42559278
0.03     0.0     0.0     0.42449725
