Inference results by NN model
strain parameters and last term is v6
strain_x    strain_y     strain_z     v6
-0.0     -0.0     -0.03     0.81969273
-0.0     -0.0     -0.029     0.81194156
-0.0     -0.0     -0.028     0.8044381
-0.0     -0.0     -0.027     0.7968969
-0.0     -0.0     -0.026     0.7893807
-0.0     -0.0     -0.025     0.78183544
-0.0     -0.0     -0.024     0.7742118
-0.0     -0.0     -0.023     0.7666245
-0.0     -0.0     -0.022     0.7590836
-0.0     -0.0     -0.021     0.7515435
-0.0     -0.0     -0.02     0.7439525
-0.0     -0.0     -0.019     0.736234
-0.0     -0.0     -0.018     0.7285031
-0.0     -0.0     -0.017     0.7206616
-0.0     -0.0     -0.016     0.712892
-0.0     -0.0     -0.015     0.7048172
-0.0     -0.0     -0.014     0.6962346
-0.0     -0.0     -0.013     0.6876116
-0.0     -0.0     -0.012     0.67920876
-0.0     -0.0     -0.011     0.6703765
-0.0     -0.0     -0.01     0.66132575
-0.0     -0.0     -0.009     0.65336853
-0.0     -0.0     -0.008     0.64484715
-0.0     -0.0     -0.007     0.636891
-0.0     -0.0     -0.006     0.6292979
-0.0     -0.0     -0.005     0.62229437
-0.0     -0.0     -0.004     0.61544776
-0.0     -0.0     -0.003     0.6079596
-0.0     -0.0     -0.002     0.5998112
-0.0     -0.0     -0.001     0.590444
0.0     0.0     0.0     0.58033854
0.0     0.0     0.001     0.571287
0.0     0.0     0.002     0.5632565
0.0     0.0     0.003     0.555512
0.0     0.0     0.004     0.5473902
0.0     0.0     0.005     0.53823775
0.0     0.0     0.006     0.5292281
0.0     0.0     0.007     0.5193264
0.0     0.0     0.008     0.5087517
0.0     0.0     0.009     0.49832085
0.0     0.0     0.01     0.4865808
0.0     0.0     0.011     0.47451872
0.0     0.0     0.012     0.46240947
0.0     0.0     0.013     0.4503769
0.0     0.0     0.014     0.4395491
0.0     0.0     0.015     0.42934158
0.0     0.0     0.016     0.4192013
0.0     0.0     0.017     0.4091443
0.0     0.0     0.018     0.3997148
0.0     0.0     0.019     0.3903021
0.0     0.0     0.02     0.38082913
0.0     0.0     0.021     0.37128732
0.0     0.0     0.022     0.36206013
0.0     0.0     0.023     0.35338813
0.0     0.0     0.024     0.3449957
0.0     0.0     0.025     0.33678144
0.0     0.0     0.026     0.32849857
0.0     0.0     0.027     0.32031494
0.0     0.0     0.028     0.31233838
0.0     0.0     0.029     0.304328
0.0     0.0     0.03     0.29654294
