Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.0     -0.03     -0.0     -0.3958084
-0.0     -0.029     -0.0     -0.39310545
-0.0     -0.028     -0.0     -0.39040005
-0.0     -0.027     -0.0     -0.3878507
-0.0     -0.026     -0.0     -0.38532025
-0.0     -0.025     -0.0     -0.38273746
-0.0     -0.024     -0.0     -0.38015312
-0.0     -0.023     -0.0     -0.37766594
-0.0     -0.022     -0.0     -0.37517995
-0.0     -0.021     -0.0     -0.37239808
-0.0     -0.02     -0.0     -0.3695842
-0.0     -0.019     -0.0     -0.36703032
-0.0     -0.018     -0.0     -0.3644427
-0.0     -0.017     -0.0     -0.361912
-0.0     -0.016     -0.0     -0.35916257
-0.0     -0.015     -0.0     -0.35648963
-0.0     -0.014     -0.0     -0.35386336
-0.0     -0.013     -0.0     -0.35087907
-0.0     -0.012     -0.0     -0.3478918
-0.0     -0.011     -0.0     -0.34489352
-0.0     -0.01     -0.0     -0.34210438
-0.0     -0.009     -0.0     -0.3392767
-0.0     -0.008     -0.0     -0.33715993
-0.0     -0.007     -0.0     -0.33450907
-0.0     -0.006     -0.0     -0.33173335
-0.0     -0.005     -0.0     -0.329736
-0.0     -0.004     -0.0     -0.32889158
-0.0     -0.003     -0.0     -0.32797587
-0.0     -0.002     -0.0     -0.32631496
-0.0     -0.001     -0.0     -0.32440877
0.0     0.0     0.0     -0.32251433
0.0     0.001     0.0     -0.31916252
0.0     0.002     0.0     -0.31606758
0.0     0.003     0.0     -0.31242913
0.0     0.004     0.0     -0.3084646
0.0     0.005     0.0     -0.30420494
0.0     0.006     0.0     -0.29959065
0.0     0.007     0.0     -0.2947597
0.0     0.008     0.0     -0.29050577
0.0     0.009     0.0     -0.28633457
0.0     0.01     0.0     -0.28234613
0.0     0.011     0.0     -0.27907807
0.0     0.012     0.0     -0.27559578
0.0     0.013     0.0     -0.2721923
0.0     0.014     0.0     -0.26920885
0.0     0.015     0.0     -0.26649195
0.0     0.016     0.0     -0.26392898
0.0     0.017     0.0     -0.261679
0.0     0.018     0.0     -0.26007897
0.0     0.019     0.0     -0.25867677
0.0     0.02     0.0     -0.25749215
0.0     0.021     0.0     -0.2563614
0.0     0.022     0.0     -0.25541675
0.0     0.023     0.0     -0.25464666
0.0     0.024     0.0     -0.2540054
0.0     0.025     0.0     -0.25374514
0.0     0.026     0.0     -0.25386322
0.0     0.027     0.0     -0.2540662
0.0     0.028     0.0     -0.25432688
0.0     0.029     0.0     -0.25457698
0.0     0.03     0.0     -0.25498137
