Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.0     -0.03     -0.0     0.3343196
-0.0     -0.029     -0.0     0.33534718
-0.0     -0.028     -0.0     0.33640036
-0.0     -0.027     -0.0     0.33766645
-0.0     -0.026     -0.0     0.3391289
-0.0     -0.025     -0.0     0.34074256
-0.0     -0.024     -0.0     0.342413
-0.0     -0.023     -0.0     0.3442757
-0.0     -0.022     -0.0     0.34626263
-0.0     -0.021     -0.0     0.3483635
-0.0     -0.02     -0.0     0.3510186
-0.0     -0.019     -0.0     0.35501418
-0.0     -0.018     -0.0     0.35919106
-0.0     -0.017     -0.0     0.36348343
-0.0     -0.016     -0.0     0.3680365
-0.0     -0.015     -0.0     0.37320578
-0.0     -0.014     -0.0     0.37856287
-0.0     -0.013     -0.0     0.3838501
-0.0     -0.012     -0.0     0.38943428
-0.0     -0.011     -0.0     0.39491898
-0.0     -0.01     -0.0     0.40099886
-0.0     -0.009     -0.0     0.40768707
-0.0     -0.008     -0.0     0.41488373
-0.0     -0.007     -0.0     0.42279047
-0.0     -0.006     -0.0     0.42977828
-0.0     -0.005     -0.0     0.43591595
-0.0     -0.004     -0.0     0.4423532
-0.0     -0.003     -0.0     0.44893563
-0.0     -0.002     -0.0     0.4547224
-0.0     -0.001     -0.0     0.46074998
0.0     0.0     0.0     0.4664856
0.0     0.001     0.0     0.47112396
0.0     0.002     0.0     0.47548455
0.0     0.003     0.0     0.4795034
0.0     0.004     0.0     0.4827812
0.0     0.005     0.0     0.4854677
0.0     0.006     0.0     0.48859254
0.0     0.007     0.0     0.49153203
0.0     0.008     0.0     0.49493468
0.0     0.009     0.0     0.4987293
0.0     0.01     0.0     0.5026312
0.0     0.011     0.0     0.50617707
0.0     0.012     0.0     0.50943065
0.0     0.013     0.0     0.5124781
0.0     0.014     0.0     0.51518846
0.0     0.015     0.0     0.51780355
0.0     0.016     0.0     0.52044547
0.0     0.017     0.0     0.5230814
0.0     0.018     0.0     0.5262955
0.0     0.019     0.0     0.5294435
0.0     0.02     0.0     0.5325284
0.0     0.021     0.0     0.53560543
0.0     0.022     0.0     0.5385039
0.0     0.023     0.0     0.5412317
0.0     0.024     0.0     0.54391396
0.0     0.025     0.0     0.5465277
0.0     0.026     0.0     0.54917145
0.0     0.027     0.0     0.5517339
0.0     0.028     0.0     0.55419755
0.0     0.029     0.0     0.55655885
0.0     0.03     0.0     0.55883706
