Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.03     -0.0     0.90653324
-0.029     -0.029     -0.0     0.89984226
-0.028     -0.028     -0.0     0.8932311
-0.027     -0.027     -0.0     0.88681495
-0.026     -0.026     -0.0     0.8804195
-0.025     -0.025     -0.0     0.87399745
-0.024     -0.024     -0.0     0.86755526
-0.023     -0.023     -0.0     0.86121255
-0.022     -0.022     -0.0     0.8550351
-0.021     -0.021     -0.0     0.84902996
-0.02     -0.02     -0.0     0.84304774
-0.019     -0.019     -0.0     0.83738613
-0.018     -0.018     -0.0     0.8314166
-0.017     -0.017     -0.0     0.825459
-0.016     -0.016     -0.0     0.8194483
-0.015     -0.015     -0.0     0.812466
-0.014     -0.014     -0.0     0.8046721
-0.013     -0.013     -0.0     0.79629874
-0.012     -0.012     -0.0     0.78724945
-0.011     -0.011     -0.0     0.77697885
-0.01     -0.01     -0.0     0.76678056
-0.009     -0.009     -0.0     0.7565473
-0.008     -0.008     -0.0     0.7462667
-0.007     -0.007     -0.0     0.7362633
-0.006     -0.006     -0.0     0.7264031
-0.005     -0.005     -0.0     0.71775556
-0.004     -0.004     -0.0     0.70795786
-0.003     -0.003     -0.0     0.6980435
-0.002     -0.002     -0.0     0.69083977
-0.001     -0.001     -0.0     0.68492496
0.0     0.0     0.0     0.6787355
0.001     0.001     0.0     0.6698494
0.002     0.002     0.0     0.6602028
0.003     0.003     0.0     0.64937276
0.004     0.004     0.0     0.6393814
0.005     0.005     0.0     0.62761897
0.006     0.006     0.0     0.6157603
0.007     0.007     0.0     0.60375655
0.008     0.008     0.0     0.59017044
0.009     0.009     0.0     0.57709646
0.01     0.01     0.0     0.5635743
0.011     0.011     0.0     0.5515272
0.012     0.012     0.0     0.5404167
0.013     0.013     0.0     0.53177154
0.014     0.014     0.0     0.52372926
0.015     0.015     0.0     0.51645803
0.016     0.016     0.0     0.51009446
0.017     0.017     0.0     0.5045415
0.018     0.018     0.0     0.5005813
0.019     0.019     0.0     0.49705243
0.02     0.02     0.0     0.4938078
0.021     0.021     0.0     0.49109855
0.022     0.022     0.0     0.4889591
0.023     0.023     0.0     0.487136
0.024     0.024     0.0     0.4855324
0.025     0.025     0.0     0.48398566
0.026     0.026     0.0     0.4824504
0.027     0.027     0.0     0.4809409
0.028     0.028     0.0     0.47983178
0.029     0.029     0.0     0.47881186
0.03     0.03     0.0     0.47768706
