Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.0     -0.03     -0.03     0.60821253
-0.0     -0.029     -0.029     0.6016494
-0.0     -0.028     -0.028     0.59514725
-0.0     -0.027     -0.027     0.5886752
-0.0     -0.026     -0.026     0.58237207
-0.0     -0.025     -0.025     0.57616836
-0.0     -0.024     -0.024     0.5700114
-0.0     -0.023     -0.023     0.5637143
-0.0     -0.022     -0.022     0.55747324
-0.0     -0.021     -0.021     0.5513791
-0.0     -0.02     -0.02     0.54544586
-0.0     -0.019     -0.019     0.53953856
-0.0     -0.018     -0.018     0.5338639
-0.0     -0.017     -0.017     0.52835125
-0.0     -0.016     -0.016     0.52328765
-0.0     -0.015     -0.015     0.51890844
-0.0     -0.014     -0.014     0.51436126
-0.0     -0.013     -0.013     0.50982547
-0.0     -0.012     -0.012     0.50578004
-0.0     -0.011     -0.011     0.50086653
-0.0     -0.01     -0.01     0.4957428
-0.0     -0.009     -0.009     0.4918515
-0.0     -0.008     -0.008     0.48803294
-0.0     -0.007     -0.007     0.48482966
-0.0     -0.006     -0.006     0.48178864
-0.0     -0.005     -0.005     0.47861266
-0.0     -0.004     -0.004     0.47651654
-0.0     -0.003     -0.003     0.4727404
-0.0     -0.002     -0.002     0.4700277
-0.0     -0.001     -0.001     0.46822143
0.0     0.0     0.0     0.46726394
0.0     0.001     0.001     0.46230686
0.0     0.002     0.002     0.45788997
0.0     0.003     0.003     0.45368874
0.0     0.004     0.004     0.4486137
0.0     0.005     0.005     0.4431693
0.0     0.006     0.006     0.43835437
0.0     0.007     0.007     0.4324683
0.0     0.008     0.008     0.42615765
0.0     0.009     0.009     0.42124438
0.0     0.01     0.01     0.4177353
0.0     0.011     0.011     0.41392362
0.0     0.012     0.012     0.40966672
0.0     0.013     0.013     0.40582448
0.0     0.014     0.014     0.40148586
0.0     0.015     0.015     0.39711422
0.0     0.016     0.016     0.3930093
0.0     0.017     0.017     0.3893705
0.0     0.018     0.018     0.38550496
0.0     0.019     0.019     0.38180876
0.0     0.02     0.02     0.3781991
0.0     0.021     0.021     0.37498105
0.0     0.022     0.022     0.37196445
0.0     0.023     0.023     0.36905318
0.0     0.024     0.024     0.3664987
0.0     0.025     0.025     0.3640515
0.0     0.026     0.026     0.361825
0.0     0.027     0.027     0.35989088
0.0     0.028     0.028     0.35793814
0.0     0.029     0.029     0.35601228
0.0     0.03     0.03     0.35416132
