Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.0     -0.0     0.55147487
-0.029     -0.0     -0.0     0.5491094
-0.028     -0.0     -0.0     0.54701424
-0.027     -0.0     -0.0     0.545213
-0.026     -0.0     -0.0     0.54356325
-0.025     -0.0     -0.0     0.5419298
-0.024     -0.0     -0.0     0.5403263
-0.023     -0.0     -0.0     0.5388534
-0.022     -0.0     -0.0     0.5376035
-0.021     -0.0     -0.0     0.5361664
-0.02     -0.0     -0.0     0.53459513
-0.019     -0.0     -0.0     0.5330888
-0.018     -0.0     -0.0     0.5318078
-0.017     -0.0     -0.0     0.53049225
-0.016     -0.0     -0.0     0.52924323
-0.015     -0.0     -0.0     0.52804065
-0.014     -0.0     -0.0     0.52716726
-0.013     -0.0     -0.0     0.52653533
-0.012     -0.0     -0.0     0.5253142
-0.011     -0.0     -0.0     0.5243209
-0.01     -0.0     -0.0     0.52357566
-0.009     -0.0     -0.0     0.52248955
-0.008     -0.0     -0.0     0.52111423
-0.007     -0.0     -0.0     0.51888716
-0.006     -0.0     -0.0     0.51678044
-0.005     -0.0     -0.0     0.51468825
-0.004     -0.0     -0.0     0.5128267
-0.003     -0.0     -0.0     0.5112584
-0.002     -0.0     -0.0     0.5099092
-0.001     -0.0     -0.0     0.5082637
0.0     0.0     0.0     0.5063957
0.001     0.0     0.0     0.50464815
0.002     0.0     0.0     0.5029342
0.003     0.0     0.0     0.5007683
0.004     0.0     0.0     0.49804446
0.005     0.0     0.0     0.49479803
0.006     0.0     0.0     0.4917089
0.007     0.0     0.0     0.4879965
0.008     0.0     0.0     0.48486155
0.009     0.0     0.0     0.48178992
0.01     0.0     0.0     0.4789477
0.011     0.0     0.0     0.47554412
0.012     0.0     0.0     0.47290024
0.013     0.0     0.0     0.47016305
0.014     0.0     0.0     0.46749526
0.015     0.0     0.0     0.46491578
0.016     0.0     0.0     0.46197504
0.017     0.0     0.0     0.4585952
0.018     0.0     0.0     0.45493793
0.019     0.0     0.0     0.45119798
0.02     0.0     0.0     0.44777727
0.021     0.0     0.0     0.4445117
0.022     0.0     0.0     0.44153875
0.023     0.0     0.0     0.4387287
0.024     0.0     0.0     0.43592486
0.025     0.0     0.0     0.43330228
0.026     0.0     0.0     0.43072084
0.027     0.0     0.0     0.4283784
0.028     0.0     0.0     0.42632926
0.029     0.0     0.0     0.42452013
0.03     0.0     0.0     0.4232156
