Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.0     -0.03     -0.0     0.9436644
-0.0     -0.029     -0.0     0.9357452
-0.0     -0.028     -0.0     0.92763746
-0.0     -0.027     -0.0     0.9195651
-0.0     -0.026     -0.0     0.91157085
-0.0     -0.025     -0.0     0.90343857
-0.0     -0.024     -0.0     0.89513475
-0.0     -0.023     -0.0     0.8868754
-0.0     -0.022     -0.0     0.8786051
-0.0     -0.021     -0.0     0.87029207
-0.0     -0.02     -0.0     0.8620057
-0.0     -0.019     -0.0     0.85345185
-0.0     -0.018     -0.0     0.8444425
-0.0     -0.017     -0.0     0.8353927
-0.0     -0.016     -0.0     0.82639754
-0.0     -0.015     -0.0     0.8174117
-0.0     -0.014     -0.0     0.8087941
-0.0     -0.013     -0.0     0.7997048
-0.0     -0.012     -0.0     0.79058623
-0.0     -0.011     -0.0     0.78121924
-0.0     -0.01     -0.0     0.77186793
-0.0     -0.009     -0.0     0.7625283
-0.0     -0.008     -0.0     0.7529423
-0.0     -0.007     -0.0     0.7431507
-0.0     -0.006     -0.0     0.7333355
-0.0     -0.005     -0.0     0.72306335
-0.0     -0.004     -0.0     0.71292126
-0.0     -0.003     -0.0     0.70346224
-0.0     -0.002     -0.0     0.69461167
-0.0     -0.001     -0.0     0.68672216
0.0     0.0     0.0     0.6787355
0.0     0.001     0.0     0.6689843
0.0     0.002     0.0     0.6596618
0.0     0.003     0.0     0.6496562
0.0     0.004     0.0     0.6386162
0.0     0.005     0.0     0.6292212
0.0     0.006     0.0     0.6204217
0.0     0.007     0.0     0.6123229
0.0     0.008     0.0     0.60414374
0.0     0.009     0.0     0.59558576
0.0     0.01     0.0     0.58729917
0.0     0.011     0.0     0.57859594
0.0     0.012     0.0     0.5704994
0.0     0.013     0.0     0.5631631
0.0     0.014     0.0     0.55655396
0.0     0.015     0.0     0.55085295
0.0     0.016     0.0     0.5456738
0.0     0.017     0.0     0.5414746
0.0     0.018     0.0     0.5381007
0.0     0.019     0.0     0.53540975
0.0     0.02     0.0     0.53358877
0.0     0.021     0.0     0.5322342
0.0     0.022     0.0     0.53133696
0.0     0.023     0.0     0.53057146
0.0     0.024     0.0     0.52999043
0.0     0.025     0.0     0.52955127
0.0     0.026     0.0     0.5292103
0.0     0.027     0.0     0.52909976
0.0     0.028     0.0     0.52907574
0.0     0.029     0.0     0.52942294
0.0     0.03     0.0     0.52993053
