Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.03     -0.0     0.5288682
-0.029     -0.029     -0.0     0.5275277
-0.028     -0.028     -0.0     0.52618057
-0.027     -0.027     -0.0     0.52489024
-0.026     -0.026     -0.0     0.52360666
-0.025     -0.025     -0.0     0.52231514
-0.024     -0.024     -0.0     0.521451
-0.023     -0.023     -0.0     0.5206678
-0.022     -0.022     -0.0     0.5199444
-0.021     -0.021     -0.0     0.51928663
-0.02     -0.02     -0.0     0.5184532
-0.019     -0.019     -0.0     0.5175569
-0.018     -0.018     -0.0     0.516783
-0.017     -0.017     -0.0     0.51605356
-0.016     -0.016     -0.0     0.51534283
-0.015     -0.015     -0.0     0.5149342
-0.014     -0.014     -0.0     0.51445675
-0.013     -0.013     -0.0     0.5139319
-0.012     -0.012     -0.0     0.5138962
-0.011     -0.011     -0.0     0.5137588
-0.01     -0.01     -0.0     0.5130365
-0.009     -0.009     -0.0     0.5120426
-0.008     -0.008     -0.0     0.5112518
-0.007     -0.007     -0.0     0.5102745
-0.006     -0.006     -0.0     0.50912374
-0.005     -0.005     -0.0     0.50863147
-0.004     -0.004     -0.0     0.50860804
-0.003     -0.003     -0.0     0.5082395
-0.002     -0.002     -0.0     0.50769275
-0.001     -0.001     -0.0     0.50674164
0.0     0.0     0.0     0.5063957
0.001     0.001     0.0     0.5057068
0.002     0.002     0.0     0.50475883
0.003     0.003     0.0     0.50411904
0.004     0.004     0.0     0.50332
0.005     0.005     0.0     0.5028981
0.006     0.006     0.0     0.5023309
0.007     0.007     0.0     0.5021233
0.008     0.008     0.0     0.5024166
0.009     0.009     0.0     0.502758
0.01     0.01     0.0     0.5029875
0.011     0.011     0.0     0.5029902
0.012     0.012     0.0     0.50304306
0.013     0.013     0.0     0.5034839
0.014     0.014     0.0     0.50386477
0.015     0.015     0.0     0.503888
0.016     0.016     0.0     0.5039101
0.017     0.017     0.0     0.5041018
0.018     0.018     0.0     0.50402415
0.019     0.019     0.0     0.5040243
0.02     0.02     0.0     0.5039959
0.021     0.021     0.0     0.50409025
0.022     0.022     0.0     0.5046803
0.023     0.023     0.0     0.5054432
0.024     0.024     0.0     0.5064517
0.025     0.025     0.0     0.5077648
0.026     0.026     0.0     0.50911486
0.027     0.027     0.0     0.51058173
0.028     0.028     0.0     0.5121064
0.029     0.029     0.0     0.51366913
0.03     0.03     0.0     0.5151106
