Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.03     -0.03     -0.0     0.6600505
-0.029     -0.029     -0.0     0.65421826
-0.028     -0.028     -0.0     0.64840823
-0.027     -0.027     -0.0     0.642644
-0.026     -0.026     -0.0     0.63713354
-0.025     -0.025     -0.0     0.63176465
-0.024     -0.024     -0.0     0.6265156
-0.023     -0.023     -0.0     0.62145257
-0.022     -0.022     -0.0     0.6166431
-0.021     -0.021     -0.0     0.61179733
-0.02     -0.02     -0.0     0.6065827
-0.019     -0.019     -0.0     0.60132176
-0.018     -0.018     -0.0     0.5959278
-0.017     -0.017     -0.0     0.590517
-0.016     -0.016     -0.0     0.5854907
-0.015     -0.015     -0.0     0.58053076
-0.014     -0.014     -0.0     0.5757073
-0.013     -0.013     -0.0     0.5717149
-0.012     -0.012     -0.0     0.5671792
-0.011     -0.011     -0.0     0.5625926
-0.01     -0.01     -0.0     0.55866605
-0.009     -0.009     -0.0     0.554361
-0.008     -0.008     -0.0     0.5500254
-0.007     -0.007     -0.0     0.5445275
-0.006     -0.006     -0.0     0.5386454
-0.005     -0.005     -0.0     0.5330232
-0.004     -0.004     -0.0     0.5296317
-0.003     -0.003     -0.0     0.52688706
-0.002     -0.002     -0.0     0.52349705
-0.001     -0.001     -0.0     0.5180345
0.0     0.0     0.0     0.5124933
0.001     0.001     0.0     0.5064761
0.002     0.002     0.0     0.5016122
0.003     0.003     0.0     0.49582672
0.004     0.004     0.0     0.49129793
0.005     0.005     0.0     0.48640984
0.006     0.006     0.0     0.48146206
0.007     0.007     0.0     0.47622383
0.008     0.008     0.0     0.46867913
0.009     0.009     0.0     0.46170726
0.01     0.01     0.0     0.45490587
0.011     0.011     0.0     0.44798586
0.012     0.012     0.0     0.44241238
0.013     0.013     0.0     0.4371326
0.014     0.014     0.0     0.43223357
0.015     0.015     0.0     0.42639458
0.016     0.016     0.0     0.42040735
0.017     0.017     0.0     0.41504374
0.018     0.018     0.0     0.41009334
0.019     0.019     0.0     0.40538582
0.02     0.02     0.0     0.40071434
0.021     0.021     0.0     0.39624768
0.022     0.022     0.0     0.39222056
0.023     0.023     0.0     0.38873297
0.024     0.024     0.0     0.385449
0.025     0.025     0.0     0.38254702
0.026     0.026     0.0     0.3798238
0.027     0.027     0.0     0.37692046
0.028     0.028     0.0     0.37423316
0.029     0.029     0.0     0.37179416
0.03     0.03     0.0     0.36965773
