Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.0     -0.0     -0.03     0.41303033
-0.0     -0.0     -0.029     0.41487956
-0.0     -0.0     -0.028     0.4170477
-0.0     -0.0     -0.027     0.41933474
-0.0     -0.0     -0.026     0.42176744
-0.0     -0.0     -0.025     0.42439798
-0.0     -0.0     -0.024     0.42754814
-0.0     -0.0     -0.023     0.43092912
-0.0     -0.0     -0.022     0.43427432
-0.0     -0.0     -0.021     0.43753463
-0.0     -0.0     -0.02     0.44093162
-0.0     -0.0     -0.019     0.44456983
-0.0     -0.0     -0.018     0.44786134
-0.0     -0.0     -0.017     0.451406
-0.0     -0.0     -0.016     0.45580718
-0.0     -0.0     -0.015     0.46011716
-0.0     -0.0     -0.014     0.4646579
-0.0     -0.0     -0.013     0.46907383
-0.0     -0.0     -0.012     0.4728089
-0.0     -0.0     -0.011     0.47518805
-0.0     -0.0     -0.01     0.4784122
-0.0     -0.0     -0.009     0.48207247
-0.0     -0.0     -0.008     0.48594075
-0.0     -0.0     -0.007     0.48980448
-0.0     -0.0     -0.006     0.49430335
-0.0     -0.0     -0.005     0.49775055
-0.0     -0.0     -0.004     0.5017937
-0.0     -0.0     -0.003     0.50603265
-0.0     -0.0     -0.002     0.508466
-0.0     -0.0     -0.001     0.5107033
0.0     0.0     0.0     0.5124933
0.0     0.0     0.001     0.5131626
0.0     0.0     0.002     0.5139679
0.0     0.0     0.003     0.5158634
0.0     0.0     0.004     0.518139
0.0     0.0     0.005     0.5206912
0.0     0.0     0.006     0.52367365
0.0     0.0     0.007     0.52597743
0.0     0.0     0.008     0.5275872
0.0     0.0     0.009     0.5289545
0.0     0.0     0.01     0.53083146
0.0     0.0     0.011     0.5333009
0.0     0.0     0.012     0.5356222
0.0     0.0     0.013     0.5376917
0.0     0.0     0.014     0.53937405
0.0     0.0     0.015     0.54156333
0.0     0.0     0.016     0.54357433
0.0     0.0     0.017     0.54523516
0.0     0.0     0.018     0.5466531
0.0     0.0     0.019     0.547817
0.0     0.0     0.02     0.54883844
0.0     0.0     0.021     0.54982567
0.0     0.0     0.022     0.5506265
0.0     0.0     0.023     0.5515462
0.0     0.0     0.024     0.55214345
0.0     0.0     0.025     0.55258155
0.0     0.0     0.026     0.5529733
0.0     0.0     0.027     0.5532756
0.0     0.0     0.028     0.5531851
0.0     0.0     0.029     0.5530492
0.0     0.0     0.03     0.55293554
