Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.03     -0.0     -0.0     -0.32952306
-0.029     -0.0     -0.0     -0.3286306
-0.028     -0.0     -0.0     -0.32784975
-0.027     -0.0     -0.0     -0.3271276
-0.026     -0.0     -0.0     -0.3263294
-0.025     -0.0     -0.0     -0.32539153
-0.024     -0.0     -0.0     -0.32434165
-0.023     -0.0     -0.0     -0.3232646
-0.022     -0.0     -0.0     -0.32217786
-0.021     -0.0     -0.0     -0.3210703
-0.02     -0.0     -0.0     -0.32015014
-0.019     -0.0     -0.0     -0.3191601
-0.018     -0.0     -0.0     -0.3176872
-0.017     -0.0     -0.0     -0.31615615
-0.016     -0.0     -0.0     -0.31453544
-0.015     -0.0     -0.0     -0.31309646
-0.014     -0.0     -0.0     -0.31182012
-0.013     -0.0     -0.0     -0.31083807
-0.012     -0.0     -0.0     -0.31027138
-0.011     -0.0     -0.0     -0.3094316
-0.01     -0.0     -0.0     -0.3086329
-0.009     -0.0     -0.0     -0.30896053
-0.008     -0.0     -0.0     -0.31026107
-0.007     -0.0     -0.0     -0.31135178
-0.006     -0.0     -0.0     -0.31271672
-0.005     -0.0     -0.0     -0.31368393
-0.004     -0.0     -0.0     -0.31507945
-0.003     -0.0     -0.0     -0.3166725
-0.002     -0.0     -0.0     -0.31884468
-0.001     -0.0     -0.0     -0.32055002
0.0     0.0     0.0     -0.3226173
0.001     0.0     0.0     -0.3227641
0.002     0.0     0.0     -0.32304204
0.003     0.0     0.0     -0.3233993
0.004     0.0     0.0     -0.32421753
0.005     0.0     0.0     -0.32585073
0.006     0.0     0.0     -0.32732472
0.007     0.0     0.0     -0.32896078
0.008     0.0     0.0     -0.33066136
0.009     0.0     0.0     -0.33206573
0.01     0.0     0.0     -0.33352575
0.011     0.0     0.0     -0.33514714
0.012     0.0     0.0     -0.33691192
0.013     0.0     0.0     -0.33899152
0.014     0.0     0.0     -0.3416884
0.015     0.0     0.0     -0.34435093
0.016     0.0     0.0     -0.34649938
0.017     0.0     0.0     -0.3483836
0.018     0.0     0.0     -0.34983808
0.019     0.0     0.0     -0.35142833
0.02     0.0     0.0     -0.35312885
0.021     0.0     0.0     -0.35484338
0.022     0.0     0.0     -0.356622
0.023     0.0     0.0     -0.3584544
0.024     0.0     0.0     -0.36036307
0.025     0.0     0.0     -0.36224163
0.026     0.0     0.0     -0.3641507
0.027     0.0     0.0     -0.36610675
0.028     0.0     0.0     -0.36826378
0.029     0.0     0.0     -0.3704617
0.03     0.0     0.0     -0.37273788
