Inference results by NN model
strain parameters and last term is v1
strain_x    strain_y     strain_z     v1
-0.0     -0.03     -0.0     0.36621517
-0.0     -0.029     -0.0     0.36810887
-0.0     -0.028     -0.0     0.3702997
-0.0     -0.027     -0.0     0.37257075
-0.0     -0.026     -0.0     0.3749556
-0.0     -0.025     -0.0     0.3774787
-0.0     -0.024     -0.0     0.37989807
-0.0     -0.023     -0.0     0.38269192
-0.0     -0.022     -0.0     0.38578802
-0.0     -0.021     -0.0     0.38907737
-0.0     -0.02     -0.0     0.39256585
-0.0     -0.019     -0.0     0.39648813
-0.0     -0.018     -0.0     0.4007248
-0.0     -0.017     -0.0     0.40536106
-0.0     -0.016     -0.0     0.41036147
-0.0     -0.015     -0.0     0.4159155
-0.0     -0.014     -0.0     0.4215197
-0.0     -0.013     -0.0     0.42676088
-0.0     -0.012     -0.0     0.43163323
-0.0     -0.011     -0.0     0.43624824
-0.0     -0.01     -0.0     0.44042182
-0.0     -0.009     -0.0     0.44532657
-0.0     -0.008     -0.0     0.45153224
-0.0     -0.007     -0.0     0.45860276
-0.0     -0.006     -0.0     0.46597022
-0.0     -0.005     -0.0     0.47404456
-0.0     -0.004     -0.0     0.4825125
-0.0     -0.003     -0.0     0.4905234
-0.0     -0.002     -0.0     0.4988513
-0.0     -0.001     -0.0     0.50564015
0.0     0.0     0.0     0.5124933
0.0     0.001     0.0     0.518649
0.0     0.002     0.0     0.52586746
0.0     0.003     0.0     0.53231907
0.0     0.004     0.0     0.5365901
0.0     0.005     0.0     0.54153275
0.0     0.006     0.0     0.54676247
0.0     0.007     0.0     0.55180883
0.0     0.008     0.0     0.5579721
0.0     0.009     0.0     0.56530786
0.0     0.01     0.0     0.5733461
0.0     0.011     0.0     0.58072346
0.0     0.012     0.0     0.5871582
0.0     0.013     0.0     0.59357655
0.0     0.014     0.0     0.5997485
0.0     0.015     0.0     0.6055794
0.0     0.016     0.0     0.6108544
0.0     0.017     0.0     0.616207
0.0     0.018     0.0     0.62205863
0.0     0.019     0.0     0.62775594
0.0     0.02     0.0     0.633199
0.0     0.021     0.0     0.6384285
0.0     0.022     0.0     0.6435343
0.0     0.023     0.0     0.648789
0.0     0.024     0.0     0.6540375
0.0     0.025     0.0     0.6593307
0.0     0.026     0.0     0.6645508
0.0     0.027     0.0     0.6696881
0.0     0.028     0.0     0.67479986
0.0     0.029     0.0     0.6799207
0.0     0.03     0.0     0.68519104
