Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.03     -0.0     -0.0     0.613521
-0.029     -0.0     -0.0     0.6088191
-0.028     -0.0     -0.0     0.6044261
-0.027     -0.0     -0.0     0.60018677
-0.026     -0.0     -0.0     0.5957912
-0.025     -0.0     -0.0     0.5912835
-0.024     -0.0     -0.0     0.58673924
-0.023     -0.0     -0.0     0.58215773
-0.022     -0.0     -0.0     0.5772227
-0.021     -0.0     -0.0     0.5720472
-0.02     -0.0     -0.0     0.5661972
-0.019     -0.0     -0.0     0.5600459
-0.018     -0.0     -0.0     0.5535769
-0.017     -0.0     -0.0     0.5470883
-0.016     -0.0     -0.0     0.5407972
-0.015     -0.0     -0.0     0.53472584
-0.014     -0.0     -0.0     0.5286001
-0.013     -0.0     -0.0     0.522607
-0.012     -0.0     -0.0     0.5169323
-0.011     -0.0     -0.0     0.51143795
-0.01     -0.0     -0.0     0.50587475
-0.009     -0.0     -0.0     0.4999377
-0.008     -0.0     -0.0     0.49468398
-0.007     -0.0     -0.0     0.48993158
-0.006     -0.0     -0.0     0.48633176
-0.005     -0.0     -0.0     0.4830613
-0.004     -0.0     -0.0     0.47892654
-0.003     -0.0     -0.0     0.47566807
-0.002     -0.0     -0.0     0.4726811
-0.001     -0.0     -0.0     0.46981692
0.0     0.0     0.0     0.46726394
0.001     0.0     0.0     0.46144772
0.002     0.0     0.0     0.45553684
0.003     0.0     0.0     0.44937474
0.004     0.0     0.0     0.44567525
0.005     0.0     0.0     0.4421708
0.006     0.0     0.0     0.43778098
0.007     0.0     0.0     0.4327709
0.008     0.0     0.0     0.42791092
0.009     0.0     0.0     0.42318493
0.01     0.0     0.0     0.41863376
0.011     0.0     0.0     0.41437507
0.012     0.0     0.0     0.41026038
0.013     0.0     0.0     0.40587592
0.014     0.0     0.0     0.4015671
0.015     0.0     0.0     0.3977632
0.016     0.0     0.0     0.39404404
0.017     0.0     0.0     0.3899995
0.018     0.0     0.0     0.38595068
0.019     0.0     0.0     0.38189402
0.02     0.0     0.0     0.37765193
0.021     0.0     0.0     0.37337607
0.022     0.0     0.0     0.3695746
0.023     0.0     0.0     0.36620837
0.024     0.0     0.0     0.36291945
0.025     0.0     0.0     0.3597209
0.026     0.0     0.0     0.3570338
0.027     0.0     0.0     0.3545336
0.028     0.0     0.0     0.35205108
0.029     0.0     0.0     0.34981444
0.03     0.0     0.0     0.34807095
