Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.03     -0.0     -0.03     -0.4143809
-0.029     -0.0     -0.029     -0.41049218
-0.028     -0.0     -0.028     -0.40673095
-0.027     -0.0     -0.027     -0.40294734
-0.026     -0.0     -0.026     -0.3991387
-0.025     -0.0     -0.025     -0.39532888
-0.024     -0.0     -0.024     -0.39154065
-0.023     -0.0     -0.023     -0.38779265
-0.022     -0.0     -0.022     -0.38411874
-0.021     -0.0     -0.021     -0.38054556
-0.02     -0.0     -0.02     -0.37685704
-0.019     -0.0     -0.019     -0.37311757
-0.018     -0.0     -0.018     -0.3693366
-0.017     -0.0     -0.017     -0.36557335
-0.016     -0.0     -0.016     -0.361981
-0.015     -0.0     -0.015     -0.35815093
-0.014     -0.0     -0.014     -0.35408178
-0.013     -0.0     -0.013     -0.35021284
-0.012     -0.0     -0.012     -0.3465012
-0.011     -0.0     -0.011     -0.34310776
-0.01     -0.0     -0.01     -0.34049696
-0.009     -0.0     -0.009     -0.33751082
-0.008     -0.0     -0.008     -0.334586
-0.007     -0.0     -0.007     -0.3322604
-0.006     -0.0     -0.006     -0.33073655
-0.005     -0.0     -0.005     -0.3285433
-0.004     -0.0     -0.004     -0.32686758
-0.003     -0.0     -0.003     -0.32544225
-0.002     -0.0     -0.002     -0.32355338
-0.001     -0.0     -0.001     -0.32191303
0.0     0.0     0.0     -0.3226173
0.001     0.0     0.001     -0.32084578
0.002     0.0     0.002     -0.31820652
0.003     0.0     0.003     -0.31451964
0.004     0.0     0.004     -0.31206697
0.005     0.0     0.005     -0.3086239
0.006     0.0     0.006     -0.30522263
0.007     0.0     0.007     -0.30162483
0.008     0.0     0.008     -0.2986688
0.009     0.0     0.009     -0.29643115
0.01     0.0     0.01     -0.29448807
0.011     0.0     0.011     -0.29262203
0.012     0.0     0.012     -0.2907716
0.013     0.0     0.013     -0.28876016
0.014     0.0     0.014     -0.28745133
0.015     0.0     0.015     -0.28666526
0.016     0.0     0.016     -0.28661364
0.017     0.0     0.017     -0.28658512
0.018     0.0     0.018     -0.28671327
0.019     0.0     0.019     -0.28676462
0.02     0.0     0.02     -0.28708822
0.021     0.0     0.021     -0.28763992
0.022     0.0     0.022     -0.28854707
0.023     0.0     0.023     -0.28939968
0.024     0.0     0.024     -0.2903339
0.025     0.0     0.025     -0.2913097
0.026     0.0     0.026     -0.2922449
0.027     0.0     0.027     -0.29316306
0.028     0.0     0.028     -0.2941292
0.029     0.0     0.029     -0.29511505
0.03     0.0     0.03     -0.29608995
