Inference results by NN model
strain parameters and last term is v5
strain_x    strain_y     strain_z     v5
-0.03     -0.0     -0.03     0.64880073
-0.029     -0.0     -0.029     0.6427318
-0.028     -0.0     -0.028     0.6367912
-0.027     -0.0     -0.027     0.6311281
-0.026     -0.0     -0.026     0.62559557
-0.025     -0.0     -0.025     0.6201848
-0.024     -0.0     -0.024     0.6149479
-0.023     -0.0     -0.023     0.6100172
-0.022     -0.0     -0.022     0.6051869
-0.021     -0.0     -0.021     0.60052264
-0.02     -0.0     -0.02     0.59598875
-0.019     -0.0     -0.019     0.59146154
-0.018     -0.0     -0.018     0.58686614
-0.017     -0.0     -0.017     0.5821114
-0.016     -0.0     -0.016     0.577456
-0.015     -0.0     -0.015     0.57313657
-0.014     -0.0     -0.014     0.56903446
-0.013     -0.0     -0.013     0.564798
-0.012     -0.0     -0.012     0.5607052
-0.011     -0.0     -0.011     0.5567556
-0.01     -0.0     -0.01     0.55275404
-0.009     -0.0     -0.009     0.54867125
-0.008     -0.0     -0.008     0.5444651
-0.007     -0.0     -0.007     0.54014707
-0.006     -0.0     -0.006     0.53576005
-0.005     -0.0     -0.005     0.53137434
-0.004     -0.0     -0.004     0.52631885
-0.003     -0.0     -0.003     0.5214479
-0.002     -0.0     -0.002     0.51718575
-0.001     -0.0     -0.001     0.51169956
0.0     0.0     0.0     0.5063957
0.001     0.0     0.001     0.5011092
0.002     0.0     0.002     0.49513143
0.003     0.0     0.003     0.48880634
0.004     0.0     0.004     0.48237723
0.005     0.0     0.005     0.4747302
0.006     0.0     0.006     0.4673289
0.007     0.0     0.007     0.4599542
0.008     0.0     0.008     0.45179123
0.009     0.0     0.009     0.44263315
0.01     0.0     0.01     0.43425187
0.011     0.0     0.011     0.42579395
0.012     0.0     0.012     0.41705167
0.013     0.0     0.013     0.40902436
0.014     0.0     0.014     0.401352
0.015     0.0     0.015     0.39427018
0.016     0.0     0.016     0.38797385
0.017     0.0     0.017     0.38218772
0.018     0.0     0.018     0.37691522
0.019     0.0     0.019     0.37214667
0.02     0.0     0.02     0.368134
0.021     0.0     0.021     0.365507
0.022     0.0     0.022     0.36338973
0.023     0.0     0.023     0.36167845
0.024     0.0     0.024     0.36003733
0.025     0.0     0.025     0.35838494
0.026     0.0     0.026     0.35692844
0.027     0.0     0.027     0.35569298
0.028     0.0     0.028     0.3545323
0.029     0.0     0.029     0.35338724
0.03     0.0     0.03     0.35244828
