Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.0     -0.03     -0.03     -0.5008411
-0.0     -0.029     -0.029     -0.4943338
-0.0     -0.028     -0.028     -0.4877262
-0.0     -0.027     -0.027     -0.48109174
-0.0     -0.026     -0.026     -0.47443736
-0.0     -0.025     -0.025     -0.46784788
-0.0     -0.024     -0.024     -0.46125615
-0.0     -0.023     -0.023     -0.45476437
-0.0     -0.022     -0.022     -0.44836342
-0.0     -0.021     -0.021     -0.44194627
-0.0     -0.02     -0.02     -0.43556798
-0.0     -0.019     -0.019     -0.42903697
-0.0     -0.018     -0.018     -0.4225008
-0.0     -0.017     -0.017     -0.4160105
-0.0     -0.016     -0.016     -0.40960604
-0.0     -0.015     -0.015     -0.40332815
-0.0     -0.014     -0.014     -0.39705122
-0.0     -0.013     -0.013     -0.39088416
-0.0     -0.012     -0.012     -0.38476112
-0.0     -0.011     -0.011     -0.3790108
-0.0     -0.01     -0.01     -0.37291056
-0.0     -0.009     -0.009     -0.366961
-0.0     -0.008     -0.008     -0.36087763
-0.0     -0.007     -0.007     -0.35520887
-0.0     -0.006     -0.006     -0.35009116
-0.0     -0.005     -0.005     -0.34447682
-0.0     -0.004     -0.004     -0.33831406
-0.0     -0.003     -0.003     -0.33311638
-0.0     -0.002     -0.002     -0.32855317
-0.0     -0.001     -0.001     -0.32512712
0.0     0.0     0.0     -0.3226173
0.0     0.001     0.001     -0.31726897
0.0     0.002     0.002     -0.3109816
0.0     0.003     0.003     -0.30425984
0.0     0.004     0.004     -0.29813436
0.0     0.005     0.005     -0.29066384
0.0     0.006     0.006     -0.28402036
0.0     0.007     0.007     -0.2777378
0.0     0.008     0.008     -0.27086553
0.0     0.009     0.009     -0.26374495
0.0     0.01     0.01     -0.2570743
0.0     0.011     0.011     -0.25044614
0.0     0.012     0.012     -0.24474016
0.0     0.013     0.013     -0.24024642
0.0     0.014     0.014     -0.23648098
0.0     0.015     0.015     -0.2333481
0.0     0.016     0.016     -0.23077957
0.0     0.017     0.017     -0.22901005
0.0     0.018     0.018     -0.22739023
0.0     0.019     0.019     -0.22573741
0.0     0.02     0.02     -0.2243377
0.0     0.021     0.021     -0.2229596
0.0     0.022     0.022     -0.22165729
0.0     0.023     0.023     -0.22044004
0.0     0.024     0.024     -0.21936312
0.0     0.025     0.025     -0.21839559
0.0     0.026     0.026     -0.21750978
0.0     0.027     0.027     -0.21653102
0.0     0.028     0.028     -0.21565634
0.0     0.029     0.029     -0.21478444
0.0     0.03     0.03     -0.21405661
