Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.0     -0.0     0.71329916
-0.029     -0.0     -0.0     0.7111933
-0.028     -0.0     -0.0     0.7090938
-0.027     -0.0     -0.0     0.7072051
-0.026     -0.0     -0.0     0.7054602
-0.025     -0.0     -0.0     0.7038063
-0.024     -0.0     -0.0     0.70241934
-0.023     -0.0     -0.0     0.7010196
-0.022     -0.0     -0.0     0.6995559
-0.021     -0.0     -0.0     0.6980566
-0.02     -0.0     -0.0     0.6962683
-0.019     -0.0     -0.0     0.69430304
-0.018     -0.0     -0.0     0.69232786
-0.017     -0.0     -0.0     0.6901516
-0.016     -0.0     -0.0     0.6878154
-0.015     -0.0     -0.0     0.6858051
-0.014     -0.0     -0.0     0.6838616
-0.013     -0.0     -0.0     0.6818978
-0.012     -0.0     -0.0     0.6798736
-0.011     -0.0     -0.0     0.67803377
-0.01     -0.0     -0.0     0.6765251
-0.009     -0.0     -0.0     0.6747409
-0.008     -0.0     -0.0     0.6733135
-0.007     -0.0     -0.0     0.6726864
-0.006     -0.0     -0.0     0.671167
-0.005     -0.0     -0.0     0.67018944
-0.004     -0.0     -0.0     0.6706523
-0.003     -0.0     -0.0     0.6716518
-0.002     -0.0     -0.0     0.67375594
-0.001     -0.0     -0.0     0.67655027
0.0     0.0     0.0     0.6787355
0.001     0.0     0.0     0.67872334
0.002     0.0     0.0     0.6792923
0.003     0.0     0.0     0.68075097
0.004     0.0     0.0     0.6818325
0.005     0.0     0.0     0.68137515
0.006     0.0     0.0     0.6803733
0.007     0.0     0.0     0.6784439
0.008     0.0     0.0     0.6763094
0.009     0.0     0.0     0.6737953
0.01     0.0     0.0     0.6707339
0.011     0.0     0.0     0.667167
0.012     0.0     0.0     0.66364014
0.013     0.0     0.0     0.66028666
0.014     0.0     0.0     0.6567373
0.015     0.0     0.0     0.6533996
0.016     0.0     0.0     0.65003943
0.017     0.0     0.0     0.6463927
0.018     0.0     0.0     0.64255595
0.019     0.0     0.0     0.63864756
0.02     0.0     0.0     0.6345344
0.021     0.0     0.0     0.6304172
0.022     0.0     0.0     0.6264657
0.023     0.0     0.0     0.622535
0.024     0.0     0.0     0.6186302
0.025     0.0     0.0     0.6147606
0.026     0.0     0.0     0.61092526
0.027     0.0     0.0     0.6071312
0.028     0.0     0.0     0.603459
0.029     0.0     0.0     0.5997746
0.03     0.0     0.0     0.5962414
