Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.0     -0.0     -0.03     0.62425655
-0.0     -0.0     -0.029     0.6236384
-0.0     -0.0     -0.028     0.62313735
-0.0     -0.0     -0.027     0.62252533
-0.0     -0.0     -0.026     0.6223242
-0.0     -0.0     -0.025     0.62230897
-0.0     -0.0     -0.024     0.6226294
-0.0     -0.0     -0.023     0.6230516
-0.0     -0.0     -0.022     0.62360907
-0.0     -0.0     -0.021     0.62432015
-0.0     -0.0     -0.02     0.6252824
-0.0     -0.0     -0.019     0.6261766
-0.0     -0.0     -0.018     0.62687945
-0.0     -0.0     -0.017     0.6276049
-0.0     -0.0     -0.016     0.62855226
-0.0     -0.0     -0.015     0.62973964
-0.0     -0.0     -0.014     0.6314272
-0.0     -0.0     -0.013     0.6332412
-0.0     -0.0     -0.012     0.634842
-0.0     -0.0     -0.011     0.63715476
-0.0     -0.0     -0.01     0.639534
-0.0     -0.0     -0.009     0.6416898
-0.0     -0.0     -0.008     0.64415413
-0.0     -0.0     -0.007     0.64661515
-0.0     -0.0     -0.006     0.6487152
-0.0     -0.0     -0.005     0.65127957
-0.0     -0.0     -0.004     0.65478826
-0.0     -0.0     -0.003     0.65956044
-0.0     -0.0     -0.002     0.6647985
-0.0     -0.0     -0.001     0.67120063
0.0     0.0     0.0     0.6787355
0.0     0.0     0.001     0.68305916
0.0     0.0     0.002     0.68736607
0.0     0.0     0.003     0.69116634
0.0     0.0     0.004     0.69546044
0.0     0.0     0.005     0.7000927
0.0     0.0     0.006     0.7052905
0.0     0.0     0.007     0.71045357
0.0     0.0     0.008     0.7163948
0.0     0.0     0.009     0.72340536
0.0     0.0     0.01     0.72999793
0.0     0.0     0.011     0.7363137
0.0     0.0     0.012     0.7401582
0.0     0.0     0.013     0.74375284
0.0     0.0     0.014     0.74776983
0.0     0.0     0.015     0.75183547
0.0     0.0     0.016     0.7562651
0.0     0.0     0.017     0.7617078
0.0     0.0     0.018     0.7672679
0.0     0.0     0.019     0.7733052
0.0     0.0     0.02     0.7797669
0.0     0.0     0.021     0.7863547
0.0     0.0     0.022     0.7934544
0.0     0.0     0.023     0.8011974
0.0     0.0     0.024     0.80918944
0.0     0.0     0.025     0.8182465
0.0     0.0     0.026     0.8277082
0.0     0.0     0.027     0.837145
0.0     0.0     0.028     0.8466705
0.0     0.0     0.029     0.8561958
0.0     0.0     0.03     0.8657541
