Inference results by NN model
strain parameters and last term is v4
strain_x    strain_y     strain_z     v4
-0.03     -0.0     -0.03     0.6338264
-0.029     -0.0     -0.029     0.6325489
-0.028     -0.0     -0.028     0.6311866
-0.027     -0.0     -0.027     0.6297719
-0.026     -0.0     -0.026     0.62856555
-0.025     -0.0     -0.025     0.627218
-0.024     -0.0     -0.024     0.62591004
-0.023     -0.0     -0.023     0.6248613
-0.022     -0.0     -0.022     0.6239991
-0.021     -0.0     -0.021     0.6230608
-0.02     -0.0     -0.02     0.6219841
-0.019     -0.0     -0.019     0.6210187
-0.018     -0.0     -0.018     0.6207827
-0.017     -0.0     -0.017     0.62070715
-0.016     -0.0     -0.016     0.6210611
-0.015     -0.0     -0.015     0.6221256
-0.014     -0.0     -0.014     0.6229464
-0.013     -0.0     -0.013     0.6237599
-0.012     -0.0     -0.012     0.62538505
-0.011     -0.0     -0.011     0.62724596
-0.01     -0.0     -0.01     0.6292126
-0.009     -0.0     -0.009     0.63145244
-0.008     -0.0     -0.008     0.63443804
-0.007     -0.0     -0.007     0.63788164
-0.006     -0.0     -0.006     0.64230305
-0.005     -0.0     -0.005     0.6471207
-0.004     -0.0     -0.004     0.65331984
-0.003     -0.0     -0.003     0.65855277
-0.002     -0.0     -0.002     0.66338104
-0.001     -0.0     -0.001     0.67018855
0.0     0.0     0.0     0.6787355
0.001     0.0     0.001     0.6837495
0.002     0.0     0.002     0.68972063
0.003     0.0     0.003     0.69361645
0.004     0.0     0.004     0.6964014
0.005     0.0     0.005     0.696609
0.006     0.0     0.006     0.6977004
0.007     0.0     0.007     0.7016688
0.008     0.0     0.008     0.70644015
0.009     0.0     0.009     0.7116276
0.01     0.0     0.01     0.71709496
0.011     0.0     0.011     0.72122365
0.012     0.0     0.012     0.72581774
0.013     0.0     0.013     0.7308774
0.014     0.0     0.014     0.7366635
0.015     0.0     0.015     0.7426258
0.016     0.0     0.016     0.7487049
0.017     0.0     0.017     0.75482213
0.018     0.0     0.018     0.76067954
0.019     0.0     0.019     0.7660706
0.02     0.0     0.02     0.7705743
0.021     0.0     0.021     0.7747518
0.022     0.0     0.022     0.7791693
0.023     0.0     0.023     0.78386486
0.024     0.0     0.024     0.7887192
0.025     0.0     0.025     0.79347754
0.026     0.0     0.026     0.7983418
0.027     0.0     0.027     0.803791
0.028     0.0     0.028     0.8093506
0.029     0.0     0.029     0.8149336
0.03     0.0     0.03     0.8205113
