Inference results by NN model
strain parameters and last term is v2
strain_x    strain_y     strain_z     v2
-0.0     -0.03     -0.0     0.32123512
-0.0     -0.029     -0.0     0.32295612
-0.0     -0.028     -0.0     0.324578
-0.0     -0.027     -0.0     0.32617107
-0.0     -0.026     -0.0     0.32809618
-0.0     -0.025     -0.0     0.33010745
-0.0     -0.024     -0.0     0.33227348
-0.0     -0.023     -0.0     0.3345855
-0.0     -0.022     -0.0     0.33680677
-0.0     -0.021     -0.0     0.3394968
-0.0     -0.02     -0.0     0.34276614
-0.0     -0.019     -0.0     0.3472465
-0.0     -0.018     -0.0     0.3520727
-0.0     -0.017     -0.0     0.35745203
-0.0     -0.016     -0.0     0.3634289
-0.0     -0.015     -0.0     0.36920667
-0.0     -0.014     -0.0     0.37492388
-0.0     -0.013     -0.0     0.38071814
-0.0     -0.012     -0.0     0.3864966
-0.0     -0.011     -0.0     0.3919148
-0.0     -0.01     -0.0     0.3972905
-0.0     -0.009     -0.0     0.403049
-0.0     -0.008     -0.0     0.4093321
-0.0     -0.007     -0.0     0.41662598
-0.0     -0.006     -0.0     0.42437333
-0.0     -0.005     -0.0     0.4318745
-0.0     -0.004     -0.0     0.43942213
-0.0     -0.003     -0.0     0.44626588
-0.0     -0.002     -0.0     0.4537409
-0.0     -0.001     -0.0     0.4605866
0.0     0.0     0.0     0.46726394
0.0     0.001     0.0     0.4711033
0.0     0.002     0.0     0.47417688
0.0     0.003     0.0     0.47764814
0.0     0.004     0.0     0.48156422
0.0     0.005     0.0     0.48622698
0.0     0.006     0.0     0.4899376
0.0     0.007     0.0     0.49313158
0.0     0.008     0.0     0.49573815
0.0     0.009     0.0     0.49844062
0.0     0.01     0.0     0.50095934
0.0     0.011     0.0     0.5035804
0.0     0.012     0.0     0.50651044
0.0     0.013     0.0     0.5091358
0.0     0.014     0.0     0.5117483
0.0     0.015     0.0     0.51430994
0.0     0.016     0.0     0.51672035
0.0     0.017     0.0     0.51942223
0.0     0.018     0.0     0.5224222
0.0     0.019     0.0     0.5254233
0.0     0.02     0.0     0.52838504
0.0     0.021     0.0     0.5312433
0.0     0.022     0.0     0.533921
0.0     0.023     0.0     0.53631586
0.0     0.024     0.0     0.53872603
0.0     0.025     0.0     0.54122895
0.0     0.026     0.0     0.54385513
0.0     0.027     0.0     0.5466011
0.0     0.028     0.0     0.5493293
0.0     0.029     0.0     0.55225337
0.0     0.03     0.0     0.5552108
