Inference results by NN model
strain parameters and last term is v3
strain_x    strain_y     strain_z     v3
-0.0     -0.0     -0.03     -0.46419483
-0.0     -0.0     -0.029     -0.4588138
-0.0     -0.0     -0.028     -0.45333302
-0.0     -0.0     -0.027     -0.44778162
-0.0     -0.0     -0.026     -0.442248
-0.0     -0.0     -0.025     -0.43665344
-0.0     -0.0     -0.024     -0.43105423
-0.0     -0.0     -0.023     -0.42548984
-0.0     -0.0     -0.022     -0.4198987
-0.0     -0.0     -0.021     -0.4143774
-0.0     -0.0     -0.02     -0.40887746
-0.0     -0.0     -0.019     -0.4033366
-0.0     -0.0     -0.018     -0.39787906
-0.0     -0.0     -0.017     -0.3925439
-0.0     -0.0     -0.016     -0.3868066
-0.0     -0.0     -0.015     -0.38103572
-0.0     -0.0     -0.014     -0.3753279
-0.0     -0.0     -0.013     -0.3695137
-0.0     -0.0     -0.012     -0.36383715
-0.0     -0.0     -0.011     -0.35800248
-0.0     -0.0     -0.01     -0.35244048
-0.0     -0.0     -0.009     -0.34744233
-0.0     -0.0     -0.008     -0.3430773
-0.0     -0.0     -0.007     -0.33926243
-0.0     -0.0     -0.006     -0.33583185
-0.0     -0.0     -0.005     -0.33235142
-0.0     -0.0     -0.004     -0.32924557
-0.0     -0.0     -0.003     -0.32668257
-0.0     -0.0     -0.002     -0.32480806
-0.0     -0.0     -0.001     -0.32355064
0.0     0.0     0.0     -0.3226173
0.0     0.0     0.001     -0.3199662
0.0     0.0     0.002     -0.31658798
0.0     0.0     0.003     -0.31395423
0.0     0.0     0.004     -0.3110348
0.0     0.0     0.005     -0.30820936
0.0     0.0     0.006     -0.3052804
0.0     0.0     0.007     -0.30230117
0.0     0.0     0.008     -0.2998861
0.0     0.0     0.009     -0.29714042
0.0     0.0     0.01     -0.29409295
0.0     0.0     0.011     -0.29118258
0.0     0.0     0.012     -0.28824222
0.0     0.0     0.013     -0.28605688
0.0     0.0     0.014     -0.28414214
0.0     0.0     0.015     -0.28229833
0.0     0.0     0.016     -0.28045928
0.0     0.0     0.017     -0.2787739
0.0     0.0     0.018     -0.2774383
0.0     0.0     0.019     -0.27640232
0.0     0.0     0.02     -0.27585012
0.0     0.0     0.021     -0.27553725
0.0     0.0     0.022     -0.27528983
0.0     0.0     0.023     -0.27497095
0.0     0.0     0.024     -0.27501896
0.0     0.0     0.025     -0.2752682
0.0     0.0     0.026     -0.2758549
0.0     0.0     0.027     -0.27638865
0.0     0.0     0.028     -0.27722347
0.0     0.0     0.029     -0.27803516
0.0     0.0     0.03     -0.27885708
