Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
-0.018   -0.02   0.008  0.50084424
-0.018   -0.02   0.009  0.4968479
-0.018   -0.02   0.01  0.49293205
-0.018   -0.02   0.011  0.48837814
-0.018   -0.02   0.012  0.4836797
-0.018   -0.02   0.013  0.4789704
-0.018   -0.02   0.014  0.47433925
-0.018   -0.02   0.015  0.4697419
-0.018   -0.02   0.016  0.46379384
-0.018   -0.02   0.017  0.45825177
-0.018   -0.02   0.018  0.45250392
-0.018   -0.02   0.019  0.4463861
-0.017   -0.02   -0.02  0.70447016
-0.017   -0.02   -0.019  0.69696456
-0.017   -0.02   -0.018  0.6893963
-0.017   -0.02   -0.017  0.68160367
-0.017   -0.02   -0.016  0.6737174
-0.017   -0.02   -0.015  0.6655093
-0.017   -0.02   -0.014  0.65790325
-0.017   -0.02   -0.013  0.6502447
-0.017   -0.02   -0.012  0.6422194
-0.017   -0.02   -0.011  0.63419354
-0.017   -0.02   -0.01  0.62558025
-0.017   -0.02   -0.009  0.61577153
-0.017   -0.02   -0.008  0.6057465
-0.017   -0.02   -0.007  0.59667075
-0.017   -0.02   -0.006  0.5877093
-0.017   -0.02   -0.005  0.57922906
-0.017   -0.02   -0.004  0.57132477
-0.017   -0.02   -0.003  0.5640224
-0.017   -0.02   -0.002  0.5568082
-0.017   -0.02   -0.001  0.54958284
-0.017   -0.02   0.0  0.54206526
-0.017   -0.02   0.001  0.5361946
-0.017   -0.02   0.002  0.5312401
-0.017   -0.02   0.003  0.5266053
-0.017   -0.02   0.004  0.5223326
-0.017   -0.02   0.005  0.5178828
-0.017   -0.02   0.006  0.51252174
-0.017   -0.02   0.007  0.5074191
-0.017   -0.02   0.008  0.5024797
-0.017   -0.02   0.009  0.4981619
-0.017   -0.02   0.01  0.49386498
-0.017   -0.02   0.011  0.48938477
-0.017   -0.02   0.012  0.4849971
-0.017   -0.02   0.013  0.48044682
-0.017   -0.02   0.014  0.4759683
-0.017   -0.02   0.015  0.47072825
-0.017   -0.02   0.016  0.46457517
-0.017   -0.02   0.017  0.45878127
-0.017   -0.02   0.018  0.45288703
-0.017   -0.02   0.019  0.44669437
-0.016   -0.02   -0.02  0.7058446
-0.016   -0.02   -0.019  0.6982901
-0.016   -0.02   -0.018  0.6907083
-0.016   -0.02   -0.017  0.6830475
-0.016   -0.02   -0.016  0.6756603
-0.016   -0.02   -0.015  0.66732806
-0.016   -0.02   -0.014  0.6597695
-0.016   -0.02   -0.013  0.6519563
-0.016   -0.02   -0.012  0.6437584
-0.016   -0.02   -0.011  0.6354637
-0.016   -0.02   -0.01  0.6274613
-0.016   -0.02   -0.009  0.61864716
-0.016   -0.02   -0.008  0.6088819
-0.016   -0.02   -0.007  0.599977
-0.016   -0.02   -0.006  0.5911931
-0.016   -0.02   -0.005  0.5828882
-0.016   -0.02   -0.004  0.57521904
-0.016   -0.02   -0.003  0.56789553
-0.016   -0.02   -0.002  0.5606104
-0.016   -0.02   -0.001  0.5533594
-0.016   -0.02   0.0  0.5461758
-0.016   -0.02   0.001  0.53982747
-0.016   -0.02   0.002  0.5345529
-0.016   -0.02   0.003  0.52977455
-0.016   -0.02   0.004  0.52514124
-0.016   -0.02   0.005  0.5204545
-0.016   -0.02   0.006  0.51497126
-0.016   -0.02   0.007  0.50943506
-0.016   -0.02   0.008  0.50428915
-0.016   -0.02   0.009  0.4995652
-0.016   -0.02   0.01  0.49494615
-0.016   -0.02   0.011  0.49048483
-0.016   -0.02   0.012  0.48629773
-0.016   -0.02   0.013  0.48213944
-0.016   -0.02   0.014  0.4775352
-0.016   -0.02   0.015  0.47163936
-0.016   -0.02   0.016  0.46545428
-0.016   -0.02   0.017  0.45971823
-0.016   -0.02   0.018  0.45382395
-0.016   -0.02   0.019  0.44748807
-0.015   -0.02   -0.02  0.70728457
-0.015   -0.02   -0.019  0.69964796
-0.015   -0.02   -0.018  0.6920676
-0.015   -0.02   -0.017  0.6844812
-0.015   -0.02   -0.016  0.6768418
-0.015   -0.02   -0.015  0.66913706
-0.015   -0.02   -0.014  0.6616131
-0.015   -0.02   -0.013  0.6533917
-0.015   -0.02   -0.012  0.6451045
-0.015   -0.02   -0.011  0.6369192
-0.015   -0.02   -0.01  0.6292145
-0.015   -0.02   -0.009  0.62118787
-0.015   -0.02   -0.008  0.6123471
-0.015   -0.02   -0.007  0.60311675
-0.015   -0.02   -0.006  0.59449506
-0.015   -0.02   -0.005  0.58669025
-0.015   -0.02   -0.004  0.5790919
-0.015   -0.02   -0.003  0.5717356
-0.015   -0.02   -0.002  0.5643308
-0.015   -0.02   -0.001  0.5571491
-0.015   -0.02   0.0  0.55000186
-0.015   -0.02   0.001  0.54329646
-0.015   -0.02   0.002  0.53769314
-0.015   -0.02   0.003  0.532887
-0.015   -0.02   0.004  0.5281055
-0.015   -0.02   0.005  0.5228716
-0.015   -0.02   0.006  0.5172844
-0.015   -0.02   0.007  0.5119498
-0.015   -0.02   0.008  0.5067371
-0.015   -0.02   0.009  0.5016141
-0.015   -0.02   0.01  0.49645847
-0.015   -0.02   0.011  0.49184534
-0.015   -0.02   0.012  0.48767295
-0.015   -0.02   0.013  0.48341256
-0.015   -0.02   0.014  0.47894758
-0.015   -0.02   0.015  0.47272313
-0.015   -0.02   0.016  0.46682113
-0.015   -0.02   0.017  0.46094096
-0.015   -0.02   0.018  0.45487073
-0.015   -0.02   0.019  0.44857314
-0.014   -0.02   -0.02  0.7086437
-0.014   -0.02   -0.019  0.7013202
-0.014   -0.02   -0.018  0.6935035
-0.014   -0.02   -0.017  0.6855369
-0.014   -0.02   -0.016  0.67776036
-0.014   -0.02   -0.015  0.67030406
-0.014   -0.02   -0.014  0.6626149
-0.014   -0.02   -0.013  0.65459096
-0.014   -0.02   -0.012  0.646728
-0.014   -0.02   -0.011  0.63888705
-0.014   -0.02   -0.01  0.6311394
-0.014   -0.02   -0.009  0.6237111
-0.014   -0.02   -0.008  0.6157341
-0.014   -0.02   -0.007  0.6064847
-0.014   -0.02   -0.006  0.5979272
-0.014   -0.02   -0.005  0.5903094
-0.014   -0.02   -0.004  0.5830015
-0.014   -0.02   -0.003  0.5755131
-0.014   -0.02   -0.002  0.56832886
-0.014   -0.02   -0.001  0.5607923
-0.014   -0.02   0.0  0.55343974
-0.014   -0.02   0.001  0.54625857
-0.014   -0.02   0.002  0.54084074
-0.014   -0.02   0.003  0.5359317
-0.014   -0.02   0.004  0.53084373
-0.014   -0.02   0.005  0.5256385
-0.014   -0.02   0.006  0.5200397
-0.014   -0.02   0.007  0.51490027
-0.014   -0.02   0.008  0.50942695
-0.014   -0.02   0.009  0.5039842
-0.014   -0.02   0.01  0.4981509
-0.014   -0.02   0.011  0.4932636
-0.014   -0.02   0.012  0.4888897
-0.014   -0.02   0.013  0.4845831
-0.014   -0.02   0.014  0.47953123
-0.014   -0.02   0.015  0.4739452
-0.014   -0.02   0.016  0.46826512
-0.014   -0.02   0.017  0.4623062
-0.014   -0.02   0.018  0.4562739
-0.014   -0.02   0.019  0.4498504
-0.013   -0.02   -0.02  0.7103851
-0.013   -0.02   -0.019  0.7029761
-0.013   -0.02   -0.018  0.69504064
-0.013   -0.02   -0.017  0.6868401
-0.013   -0.02   -0.016  0.67877626
-0.013   -0.02   -0.015  0.671609
-0.013   -0.02   -0.014  0.6640822
-0.013   -0.02   -0.013  0.6559526
-0.013   -0.02   -0.012  0.6481788
-0.013   -0.02   -0.011  0.64059347
-0.013   -0.02   -0.01  0.6330051
-0.013   -0.02   -0.009  0.6258729
-0.013   -0.02   -0.008  0.61848307
-0.013   -0.02   -0.007  0.6099298
-0.013   -0.02   -0.006  0.60161465
-0.013   -0.02   -0.005  0.5937953
-0.013   -0.02   -0.004  0.5866598
-0.013   -0.02   -0.003  0.579241
-0.013   -0.02   -0.002  0.5724157
-0.013   -0.02   -0.001  0.56511575
-0.013   -0.02   0.0  0.55702966
-0.013   -0.02   0.001  0.5498256
-0.013   -0.02   0.002  0.5439338
-0.013   -0.02   0.003  0.53913355
-0.013   -0.02   0.004  0.5342277
-0.013   -0.02   0.005  0.52898026
-0.013   -0.02   0.006  0.5233021
-0.013   -0.02   0.007  0.5177069
-0.013   -0.02   0.008  0.51216465
-0.013   -0.02   0.009  0.50636345
-0.013   -0.02   0.01  0.5002391
-0.013   -0.02   0.011  0.49481136
-0.013   -0.02   0.012  0.4903307
-0.013   -0.02   0.013  0.48552537
-0.013   -0.02   0.014  0.48018625
-0.013   -0.02   0.015  0.47472122
-0.013   -0.02   0.016  0.46959245
-0.013   -0.02   0.017  0.46393296
-0.013   -0.02   0.018  0.4578765
-0.013   -0.02   0.019  0.45141342
-0.012   -0.02   -0.02  0.7125522
-0.012   -0.02   -0.019  0.7045165
-0.012   -0.02   -0.018  0.6963514
-0.012   -0.02   -0.017  0.688061
-0.012   -0.02   -0.016  0.6801434
-0.012   -0.02   -0.015  0.6729804
-0.012   -0.02   -0.014  0.6653594
-0.012   -0.02   -0.013  0.6573323
-0.012   -0.02   -0.012  0.64972025
-0.012   -0.02   -0.011  0.64221764
-0.012   -0.02   -0.01  0.63487816
-0.012   -0.02   -0.009  0.62771606
-0.012   -0.02   -0.008  0.620383
-0.012   -0.02   -0.007  0.61265475
-0.012   -0.02   -0.006  0.6046046
-0.012   -0.02   -0.005  0.5973263
-0.012   -0.02   -0.004  0.5901189
-0.012   -0.02   -0.003  0.583076
-0.012   -0.02   -0.002  0.57622755
-0.012   -0.02   -0.001  0.5692228
-0.012   -0.02   0.0  0.5611756
-0.012   -0.02   0.001  0.55366206
-0.012   -0.02   0.002  0.5475742
-0.012   -0.02   0.003  0.5425886
-0.012   -0.02   0.004  0.53748876
-0.012   -0.02   0.005  0.53262126
-0.012   -0.02   0.006  0.52662075
-0.012   -0.02   0.007  0.5205144
-0.012   -0.02   0.008  0.5144488
-0.012   -0.02   0.009  0.5084675
-0.012   -0.02   0.01  0.50271547
-0.012   -0.02   0.011  0.49711713
-0.012   -0.02   0.012  0.4915161
-0.012   -0.02   0.013  0.4863339
-0.012   -0.02   0.014  0.48087242
-0.012   -0.02   0.015  0.47585207
-0.012   -0.02   0.016  0.47143203
-0.012   -0.02   0.017  0.46615493
-0.012   -0.02   0.018  0.45959926
-0.012   -0.02   0.019  0.45317113
-0.011   -0.02   -0.02  0.7149044
-0.011   -0.02   -0.019  0.70626736
-0.011   -0.02   -0.018  0.69805294
-0.011   -0.02   -0.017  0.68989027
-0.011   -0.02   -0.016  0.6817748
-0.011   -0.02   -0.015  0.6742904
-0.011   -0.02   -0.014  0.66671574
-0.011   -0.02   -0.013  0.65901935
-0.011   -0.02   -0.012  0.6511086
-0.011   -0.02   -0.011  0.64398664
-0.011   -0.02   -0.01  0.6369394
-0.011   -0.02   -0.009  0.62976366
-0.011   -0.02   -0.008  0.6227097
-0.011   -0.02   -0.007  0.61546224
-0.011   -0.02   -0.006  0.60775745
-0.011   -0.02   -0.005  0.60054237
-0.011   -0.02   -0.004  0.5937579
-0.011   -0.02   -0.003  0.5866737
-0.011   -0.02   -0.002  0.5796251
-0.011   -0.02   -0.001  0.5729338
-0.011   -0.02   0.0  0.56551987
-0.011   -0.02   0.001  0.5579909
-0.011   -0.02   0.002  0.5512086
-0.011   -0.02   0.003  0.54578817
-0.011   -0.02   0.004  0.5406226
-0.011   -0.02   0.005  0.5351514
-0.011   -0.02   0.006  0.52913743
-0.011   -0.02   0.007  0.52305627
-0.011   -0.02   0.008  0.51695454
-0.011   -0.02   0.009  0.510845
-0.011   -0.02   0.01  0.50492185
-0.011   -0.02   0.011  0.49943593
-0.011   -0.02   0.012  0.49371424
-0.011   -0.02   0.013  0.48796007
-0.011   -0.02   0.014  0.48272476
-0.011   -0.02   0.015  0.47797066
-0.011   -0.02   0.016  0.4734686
-0.011   -0.02   0.017  0.46789426
-0.011   -0.02   0.018  0.461851
-0.011   -0.02   0.019  0.45588043
-0.01   -0.02   -0.02  0.7175073
-0.01   -0.02   -0.019  0.70905197
-0.01   -0.02   -0.018  0.7004181
-0.01   -0.02   -0.017  0.6921328
-0.01   -0.02   -0.016  0.68395257
-0.01   -0.02   -0.015  0.67657346
-0.01   -0.02   -0.014  0.668956
-0.01   -0.02   -0.013  0.6610101
-0.01   -0.02   -0.012  0.6531471
-0.01   -0.02   -0.011  0.6463686
-0.01   -0.02   -0.01  0.63933516
-0.01   -0.02   -0.009  0.6321922
-0.01   -0.02   -0.008  0.62517387
-0.01   -0.02   -0.007  0.61780626
-0.01   -0.02   -0.006  0.61075354
-0.01   -0.02   -0.005  0.6034667
-0.01   -0.02   -0.004  0.5967173
-0.01   -0.02   -0.003  0.5901301
-0.01   -0.02   -0.002  0.5833983
-0.01   -0.02   -0.001  0.57631284
-0.01   -0.02   0.0  0.5693984
-0.01   -0.02   0.001  0.5620846
-0.01   -0.02   0.002  0.5549705
-0.01   -0.02   0.003  0.54941374
-0.01   -0.02   0.004  0.5439658
-0.01   -0.02   0.005  0.5380452
-0.01   -0.02   0.006  0.53208995
-0.01   -0.02   0.007  0.5257124
-0.01   -0.02   0.008  0.5194228
-0.01   -0.02   0.009  0.51335657
-0.01   -0.02   0.01  0.50743055
-0.01   -0.02   0.011  0.502209
-0.01   -0.02   0.012  0.49639505
-0.01   -0.02   0.013  0.49036896
-0.01   -0.02   0.014  0.4851059
-0.01   -0.02   0.015  0.48017484
-0.01   -0.02   0.016  0.47547853
-0.01   -0.02   0.017  0.46991205
-0.01   -0.02   0.018  0.46438077
-0.01   -0.02   0.019  0.4586867
-0.009   -0.02   -0.02  0.72054124
-0.009   -0.02   -0.019  0.71216726
-0.009   -0.02   -0.018  0.70342493
-0.009   -0.02   -0.017  0.6944928
-0.009   -0.02   -0.016  0.68667305
-0.009   -0.02   -0.015  0.6791484
-0.009   -0.02   -0.014  0.67150027
-0.009   -0.02   -0.013  0.6639631
-0.009   -0.02   -0.012  0.65664446
-0.009   -0.02   -0.011  0.6492599
-0.009   -0.02   -0.01  0.64199567
-0.009   -0.02   -0.009  0.6347906
-0.009   -0.02   -0.008  0.6274375
-0.009   -0.02   -0.007  0.61994237
-0.009   -0.02   -0.006  0.6131598
-0.009   -0.02   -0.005  0.60606354
-0.009   -0.02   -0.004  0.59949493
-0.009   -0.02   -0.003  0.59303814
-0.009   -0.02   -0.002  0.5865143
-0.009   -0.02   -0.001  0.5798136
-0.009   -0.02   0.0  0.5729433
-0.009   -0.02   0.001  0.5660558
-0.009   -0.02   0.002  0.5593488
-0.009   -0.02   0.003  0.55345064
-0.009   -0.02   0.004  0.5472503
-0.009   -0.02   0.005  0.540988
-0.009   -0.02   0.006  0.53464425
-0.009   -0.02   0.007  0.5283611
-0.009   -0.02   0.008  0.52232134
-0.009   -0.02   0.009  0.51654357
-0.009   -0.02   0.01  0.51082116
-0.009   -0.02   0.011  0.50533277
-0.009   -0.02   0.012  0.4993878
-0.009   -0.02   0.013  0.49321854
-0.009   -0.02   0.014  0.48768884
-0.009   -0.02   0.015  0.48251167
-0.009   -0.02   0.016  0.47785228
-0.009   -0.02   0.017  0.47240406
-0.009   -0.02   0.018  0.46678534
-0.009   -0.02   0.019  0.4607782
-0.008   -0.02   -0.02  0.72368693
-0.008   -0.02   -0.019  0.71525306
-0.008   -0.02   -0.018  0.7066222
-0.008   -0.02   -0.017  0.6976631
-0.008   -0.02   -0.016  0.68922865
-0.008   -0.02   -0.015  0.68142664
-0.008   -0.02   -0.014  0.6742837
-0.008   -0.02   -0.013  0.667191
-0.008   -0.02   -0.012  0.659787
-0.008   -0.02   -0.011  0.65220463
-0.008   -0.02   -0.01  0.64510924
-0.008   -0.02   -0.009  0.6375756
-0.008   -0.02   -0.008  0.62993443
-0.008   -0.02   -0.007  0.6224567
-0.008   -0.02   -0.006  0.61599076
-0.008   -0.02   -0.005  0.6094557
-0.008   -0.02   -0.004  0.6025584
-0.008   -0.02   -0.003  0.5961311
-0.008   -0.02   -0.002  0.5895034
-0.008   -0.02   -0.001  0.5826583
-0.008   -0.02   0.0  0.5760454
-0.008   -0.02   0.001  0.56964386
-0.008   -0.02   0.002  0.563439
-0.008   -0.02   0.003  0.5572057
-0.008   -0.02   0.004  0.55067086
-0.008   -0.02   0.005  0.54369915
-0.008   -0.02   0.006  0.5374583
-0.008   -0.02   0.007  0.5317648
-0.008   -0.02   0.008  0.5263821
-0.008   -0.02   0.009  0.520857
-0.008   -0.02   0.01  0.5150804
-0.008   -0.02   0.011  0.5088048
-0.008   -0.02   0.012  0.5025675
-0.008   -0.02   0.013  0.4966963
-0.008   -0.02   0.014  0.4910386
-0.008   -0.02   0.015  0.4858904
-0.008   -0.02   0.016  0.4807419
-0.008   -0.02   0.017  0.47530302
-0.008   -0.02   0.018  0.46966243
-0.008   -0.02   0.019  0.46363238
-0.007   -0.02   -0.02  0.7270198
-0.007   -0.02   -0.019  0.71866477
-0.007   -0.02   -0.018  0.7097413
-0.007   -0.02   -0.017  0.7007369
-0.007   -0.02   -0.016  0.69225395
-0.007   -0.02   -0.015  0.68410265
-0.007   -0.02   -0.014  0.67718786
-0.007   -0.02   -0.013  0.67008346
-0.007   -0.02   -0.012  0.66280794
-0.007   -0.02   -0.011  0.6555012
-0.007   -0.02   -0.01  0.6481136
-0.007   -0.02   -0.009  0.6405952
-0.007   -0.02   -0.008  0.6331705
-0.007   -0.02   -0.007  0.62565935
-0.007   -0.02   -0.006  0.61924934
-0.007   -0.02   -0.005  0.6126698
-0.007   -0.02   -0.004  0.60556877
-0.007   -0.02   -0.003  0.5988499
-0.007   -0.02   -0.002  0.5923369
-0.007   -0.02   -0.001  0.5855962
-0.007   -0.02   0.0  0.5786912
-0.007   -0.02   0.001  0.57258916
-0.007   -0.02   0.002  0.5666021
-0.007   -0.02   0.003  0.56061053
-0.007   -0.02   0.004  0.553907
-0.007   -0.02   0.005  0.54683924
-0.007   -0.02   0.006  0.5406609
-0.007   -0.02   0.007  0.53531146
-0.007   -0.02   0.008  0.52994347
-0.007   -0.02   0.009  0.524642
-0.007   -0.02   0.01  0.5189152
-0.007   -0.02   0.011  0.5126165
-0.007   -0.02   0.012  0.5063874
-0.007   -0.02   0.013  0.5005788
-0.007   -0.02   0.014  0.49506307
-0.007   -0.02   0.015  0.48968107
-0.007   -0.02   0.016  0.4842076
-0.007   -0.02   0.017  0.47866768
-0.007   -0.02   0.018  0.47281188
-0.007   -0.02   0.019  0.4666779
-0.006   -0.02   -0.02  0.73074913
-0.006   -0.02   -0.019  0.7219281
-0.006   -0.02   -0.018  0.71273804
-0.006   -0.02   -0.017  0.7040887
-0.006   -0.02   -0.016  0.6957202
-0.006   -0.02   -0.015  0.68760693
-0.006   -0.02   -0.014  0.6801503
-0.006   -0.02   -0.013  0.67307746
-0.006   -0.02   -0.012  0.66593486
-0.006   -0.02   -0.011  0.65859723
-0.006   -0.02   -0.01  0.6513047
-0.006   -0.02   -0.009  0.6442046
-0.006   -0.02   -0.008  0.6367771
-0.006   -0.02   -0.007  0.62950456
-0.006   -0.02   -0.006  0.6228939
-0.006   -0.02   -0.005  0.6160338
-0.006   -0.02   -0.004  0.6092162
-0.006   -0.02   -0.003  0.6021893
-0.006   -0.02   -0.002  0.5954902
-0.006   -0.02   -0.001  0.58874464
-0.006   -0.02   0.0  0.58186364
-0.006   -0.02   0.001  0.5754361
-0.006   -0.02   0.002  0.56937456
-0.006   -0.02   0.003  0.5634868
-0.006   -0.02   0.004  0.5572624
-0.006   -0.02   0.005  0.5504248
-0.006   -0.02   0.006  0.5444683
-0.006   -0.02   0.007  0.5386817
-0.006   -0.02   0.008  0.53351593
-0.006   -0.02   0.009  0.5280537
-0.006   -0.02   0.01  0.5227783
-0.006   -0.02   0.011  0.5171202
-0.006   -0.02   0.012  0.5115251
-0.006   -0.02   0.013  0.50582504
-0.006   -0.02   0.014  0.49960577
-0.006   -0.02   0.015  0.4935434
-0.006   -0.02   0.016  0.4876302
-0.006   -0.02   0.017  0.48200825
-0.006   -0.02   0.018  0.47599614
-0.006   -0.02   0.019  0.46989003
-0.005   -0.02   -0.02  0.7344494
-0.005   -0.02   -0.019  0.7253256
-0.005   -0.02   -0.018  0.7162289
-0.005   -0.02   -0.017  0.70769316
-0.005   -0.02   -0.016  0.69950664
-0.005   -0.02   -0.015  0.69163907
-0.005   -0.02   -0.014  0.68386304
-0.005   -0.02   -0.013  0.6763756
-0.005   -0.02   -0.012  0.66938615
-0.005   -0.02   -0.011  0.662139
-0.005   -0.02   -0.01  0.65496
-0.005   -0.02   -0.009  0.64826834
-0.005   -0.02   -0.008  0.64102286
-0.005   -0.02   -0.007  0.6338965
-0.005   -0.02   -0.006  0.62707496
-0.005   -0.02   -0.005  0.6202065
-0.005   -0.02   -0.004  0.6135315
-0.005   -0.02   -0.003  0.60635203
-0.005   -0.02   -0.002  0.5994191
-0.005   -0.02   -0.001  0.5927827
-0.005   -0.02   0.0  0.5859108
-0.005   -0.02   0.001  0.5791278
-0.005   -0.02   0.002  0.5728381
-0.005   -0.02   0.003  0.56736875
-0.005   -0.02   0.004  0.5612143
-0.005   -0.02   0.005  0.5550591
-0.005   -0.02   0.006  0.5491018
-0.005   -0.02   0.007  0.54342216
-0.005   -0.02   0.008  0.53803086
-0.005   -0.02   0.009  0.53257877
-0.005   -0.02   0.01  0.52702177
-0.005   -0.02   0.011  0.52152205
-0.005   -0.02   0.012  0.51585656
-0.005   -0.02   0.013  0.50982285
-0.005   -0.02   0.014  0.5035447
-0.005   -0.02   0.015  0.49711278
-0.005   -0.02   0.016  0.4908399
-0.005   -0.02   0.017  0.4853453
-0.005   -0.02   0.018  0.4791611
-0.005   -0.02   0.019  0.47320494
-0.004   -0.02   -0.02  0.7376106
-0.004   -0.02   -0.019  0.7290479
-0.004   -0.02   -0.018  0.72017086
-0.004   -0.02   -0.017  0.7117411
-0.004   -0.02   -0.016  0.7037706
-0.004   -0.02   -0.015  0.69581956
-0.004   -0.02   -0.014  0.68835974
-0.004   -0.02   -0.013  0.6808939
-0.004   -0.02   -0.012  0.67315596
-0.004   -0.02   -0.011  0.66620255
-0.004   -0.02   -0.01  0.6592879
-0.004   -0.02   -0.009  0.6523494
-0.004   -0.02   -0.008  0.6451859
-0.004   -0.02   -0.007  0.6381188
-0.004   -0.02   -0.006  0.63173324
-0.004   -0.02   -0.005  0.62489676
-0.004   -0.02   -0.004  0.61779416
-0.004   -0.02   -0.003  0.6110001
-0.004   -0.02   -0.002  0.6030734
-0.004   -0.02   -0.001  0.5963396
-0.004   -0.02   0.0  0.58924854
-0.004   -0.02   0.001  0.58227754
-0.004   -0.02   0.002  0.57673174
-0.004   -0.02   0.003  0.571278
-0.004   -0.02   0.004  0.5654638
-0.004   -0.02   0.005  0.5600227
-0.004   -0.02   0.006  0.5543483
-0.004   -0.02   0.007  0.5484314
-0.004   -0.02   0.008  0.5426137
-0.004   -0.02   0.009  0.5369055
-0.004   -0.02   0.01  0.5308546
-0.004   -0.02   0.011  0.5250075
-0.004   -0.02   0.012  0.51934254
-0.004   -0.02   0.013  0.5135949
-0.004   -0.02   0.014  0.50744665
-0.004   -0.02   0.015  0.5006327
-0.004   -0.02   0.016  0.494026
-0.004   -0.02   0.017  0.48804992
