Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v5
strin_x    strain_y    strain_z    v5
-0.017   -0.02   0.013  0.92591596
-0.017   -0.02   0.014  0.9307368
-0.017   -0.02   0.015  0.9360094
-0.017   -0.02   0.016  0.94182956
-0.017   -0.02   0.017  0.94717336
-0.017   -0.02   0.018  0.95200443
-0.017   -0.02   0.019  0.9565743
-0.016   -0.02   -0.02  0.7643249
-0.016   -0.02   -0.019  0.7670033
-0.016   -0.02   -0.018  0.77030504
-0.016   -0.02   -0.017  0.77395046
-0.016   -0.02   -0.016  0.77749574
-0.016   -0.02   -0.015  0.78261995
-0.016   -0.02   -0.014  0.7881204
-0.016   -0.02   -0.013  0.7930567
-0.016   -0.02   -0.012  0.7973566
-0.016   -0.02   -0.011  0.80185676
-0.016   -0.02   -0.01  0.806604
-0.016   -0.02   -0.009  0.8113743
-0.016   -0.02   -0.008  0.81668544
-0.016   -0.02   -0.007  0.82155883
-0.016   -0.02   -0.006  0.8260925
-0.016   -0.02   -0.005  0.8302946
-0.016   -0.02   -0.004  0.83410144
-0.016   -0.02   -0.003  0.8379972
-0.016   -0.02   -0.002  0.8417134
-0.016   -0.02   -0.001  0.8452852
-0.016   -0.02   0.0  0.8495339
-0.016   -0.02   0.001  0.8535507
-0.016   -0.02   0.002  0.8590872
-0.016   -0.02   0.003  0.8654928
-0.016   -0.02   0.004  0.8727665
-0.016   -0.02   0.005  0.88039184
-0.016   -0.02   0.006  0.8875648
-0.016   -0.02   0.007  0.8940412
-0.016   -0.02   0.008  0.8998778
-0.016   -0.02   0.009  0.9055109
-0.016   -0.02   0.01  0.91113436
-0.016   -0.02   0.011  0.91661286
-0.016   -0.02   0.012  0.9216659
-0.016   -0.02   0.013  0.9263762
-0.016   -0.02   0.014  0.93139315
-0.016   -0.02   0.015  0.9368297
-0.016   -0.02   0.016  0.94207346
-0.016   -0.02   0.017  0.9465562
-0.016   -0.02   0.018  0.95056605
-0.016   -0.02   0.019  0.95444536
-0.015   -0.02   -0.02  0.76405394
-0.015   -0.02   -0.019  0.7666484
-0.015   -0.02   -0.018  0.76975954
-0.015   -0.02   -0.017  0.7733368
-0.015   -0.02   -0.016  0.7773514
-0.015   -0.02   -0.015  0.7826492
-0.015   -0.02   -0.014  0.78770185
-0.015   -0.02   -0.013  0.7927736
-0.015   -0.02   -0.012  0.7978952
-0.015   -0.02   -0.011  0.8027687
-0.015   -0.02   -0.01  0.8081122
-0.015   -0.02   -0.009  0.8130982
-0.015   -0.02   -0.008  0.81849253
-0.015   -0.02   -0.007  0.82363904
-0.015   -0.02   -0.006  0.82806695
-0.015   -0.02   -0.005  0.83203495
-0.015   -0.02   -0.004  0.8353565
-0.015   -0.02   -0.003  0.8392279
