Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is vth
strin_x    strain_y    strain_z    vth
-0.009   -0.009   0.016  -0.30866688
-0.009   -0.009   0.017  -0.30795044
-0.009   -0.009   0.018  -0.30695343
-0.009   -0.009   0.019  -0.30609986
-0.008   -0.009   -0.02  -0.383297
-0.008   -0.009   -0.019  -0.38007295
-0.008   -0.009   -0.018  -0.37701392
-0.008   -0.009   -0.017  -0.37416768
-0.008   -0.009   -0.016  -0.37180418
-0.008   -0.009   -0.015  -0.36965668
-0.008   -0.009   -0.014  -0.3674687
-0.008   -0.009   -0.013  -0.36501786
-0.008   -0.009   -0.012  -0.36281037
-0.008   -0.009   -0.011  -0.36068967
-0.008   -0.009   -0.01  -0.35852826
-0.008   -0.009   -0.009  -0.35637116
-0.008   -0.009   -0.008  -0.35407186
-0.008   -0.009   -0.007  -0.3515587
-0.008   -0.009   -0.006  -0.34875524
-0.008   -0.009   -0.005  -0.3462171
-0.008   -0.009   -0.004  -0.3437537
-0.008   -0.009   -0.003  -0.34139758
-0.008   -0.009   -0.002  -0.3391478
-0.008   -0.009   -0.001  -0.33694887
-0.008   -0.009   0.0  -0.33456212
-0.008   -0.009   0.001  -0.33204836
-0.008   -0.009   0.002  -0.32973802
-0.008   -0.009   0.003  -0.32720596
-0.008   -0.009   0.004  -0.3243157
-0.008   -0.009   0.005  -0.32169908
-0.008   -0.009   0.006  -0.31952548
-0.008   -0.009   0.007  -0.31807852
-0.008   -0.009   0.008  -0.31686318
-0.008   -0.009   0.009  -0.31566924
-0.008   -0.009   0.01  -0.31439972
-0.008   -0.009   0.011  -0.31295133
-0.008   -0.009   0.012  -0.31112817
-0.008   -0.009   0.013  -0.31001672
-0.008   -0.009   0.014  -0.3092053
-0.008   -0.009   0.015  -0.30815455
-0.008   -0.009   0.016  -0.30710435
-0.008   -0.009   0.017  -0.3061806
-0.008   -0.009   0.018  -0.3052794
-0.008   -0.009   0.019  -0.30438662
-0.007   -0.009   -0.02  -0.38462585
-0.007   -0.009   -0.019  -0.38133383
-0.007   -0.009   -0.018  -0.37818265
-0.007   -0.009   -0.017  -0.37507254
-0.007   -0.009   -0.016  -0.37210804
-0.007   -0.009   -0.015  -0.36953205
-0.007   -0.009   -0.014  -0.3673156
-0.007   -0.009   -0.013  -0.36499828
-0.007   -0.009   -0.012  -0.36266607
-0.007   -0.009   -0.011  -0.36050355
-0.007   -0.009   -0.01  -0.35828897
-0.007   -0.009   -0.009  -0.3559124
-0.007   -0.009   -0.008  -0.3535384
-0.007   -0.009   -0.007  -0.35080886
-0.007   -0.009   -0.006  -0.34815305
-0.007   -0.009   -0.005  -0.34549558
-0.007   -0.009   -0.004  -0.34307915
-0.007   -0.009   -0.003  -0.34074712
-0.007   -0.009   -0.002  -0.33859587
-0.007   -0.009   -0.001  -0.33664918
-0.007   -0.009   0.0  -0.33450377
-0.007   -0.009   0.001  -0.33225107
-0.007   -0.009   0.002  -0.33030003
-0.007   -0.009   0.003  -0.32779264
-0.007   -0.009   0.004  -0.3250814
-0.007   -0.009   0.005  -0.32207465
-0.007   -0.009   0.006  -0.319543
-0.007   -0.009   0.007  -0.31785285
-0.007   -0.009   0.008  -0.31657407
-0.007   -0.009   0.009  -0.31497657
-0.007   -0.009   0.01  -0.31345582
-0.007   -0.009   0.011  -0.31192285
-0.007   -0.009   0.012  -0.3104967
-0.007   -0.009   0.013  -0.3091726
-0.007   -0.009   0.014  -0.30800718
-0.007   -0.009   0.015  -0.30692202
-0.007   -0.009   0.016  -0.30579093
-0.007   -0.009   0.017  -0.30471408
-0.007   -0.009   0.018  -0.30363682
-0.007   -0.009   0.019  -0.3027885
-0.006   -0.009   -0.02  -0.38636333
-0.006   -0.009   -0.019  -0.38272572
-0.006   -0.009   -0.018  -0.37942594
-0.006   -0.009   -0.017  -0.37624598
-0.006   -0.009   -0.016  -0.37313503
-0.006   -0.009   -0.015  -0.37017572
-0.006   -0.009   -0.014  -0.36753443
-0.006   -0.009   -0.013  -0.36495864
-0.006   -0.009   -0.012  -0.36252642
-0.006   -0.009   -0.011  -0.36015588
-0.006   -0.009   -0.01  -0.35774606
-0.006   -0.009   -0.009  -0.35519958
-0.006   -0.009   -0.008  -0.3528522
-0.006   -0.009   -0.007  -0.35075647
-0.006   -0.009   -0.006  -0.3479579
-0.006   -0.009   -0.005  -0.3452623
-0.006   -0.009   -0.004  -0.34274894
-0.006   -0.009   -0.003  -0.3404141
-0.006   -0.009   -0.002  -0.33837754
-0.006   -0.009   -0.001  -0.33634633
-0.006   -0.009   0.0  -0.33434922
-0.006   -0.009   0.001  -0.3324471
-0.006   -0.009   0.002  -0.33032966
-0.006   -0.009   0.003  -0.32796812
-0.006   -0.009   0.004  -0.32538065
-0.006   -0.009   0.005  -0.32246953
-0.006   -0.009   0.006  -0.31993818
-0.006   -0.009   0.007  -0.31763244
-0.006   -0.009   0.008  -0.31595737
-0.006   -0.009   0.009  -0.31443137
-0.006   -0.009   0.01  -0.31248695
-0.006   -0.009   0.011  -0.31119803
-0.006   -0.009   0.012  -0.30999687
-0.006   -0.009   0.013  -0.308639
-0.006   -0.009   0.014  -0.3073839
-0.006   -0.009   0.015  -0.30620825
-0.006   -0.009   0.016  -0.30486703
-0.006   -0.009   0.017  -0.30363578
-0.006   -0.009   0.018  -0.3024818
-0.006   -0.009   0.019  -0.30144274
-0.005   -0.009   -0.02  -0.38836163
-0.005   -0.009   -0.019  -0.3847767
-0.005   -0.009   -0.018  -0.38109985
-0.005   -0.009   -0.017  -0.3776493
-0.005   -0.009   -0.016  -0.37447613
-0.005   -0.009   -0.015  -0.37139854
-0.005   -0.009   -0.014  -0.36831093
-0.005   -0.009   -0.013  -0.3654552
-0.005   -0.009   -0.012  -0.3627413
-0.005   -0.009   -0.011  -0.3602586
-0.005   -0.009   -0.01  -0.35786748
-0.005   -0.009   -0.009  -0.35547468
-0.005   -0.009   -0.008  -0.3531022
-0.005   -0.009   -0.007  -0.35082102
-0.005   -0.009   -0.006  -0.34824198
-0.005   -0.009   -0.005  -0.34522444
-0.005   -0.009   -0.004  -0.34256947
-0.005   -0.009   -0.003  -0.3400854
-0.005   -0.009   -0.002  -0.33803475
-0.005   -0.009   -0.001  -0.33576912
-0.005   -0.009   0.0  -0.3338282
-0.005   -0.009   0.001  -0.33209038
-0.005   -0.009   0.002  -0.33011097
-0.005   -0.009   0.003  -0.32751745
-0.005   -0.009   0.004  -0.32490838
-0.005   -0.009   0.005  -0.3220271
-0.005   -0.009   0.006  -0.31925875
-0.005   -0.009   0.007  -0.31726938
-0.005   -0.009   0.008  -0.31549114
-0.005   -0.009   0.009  -0.31370264
-0.005   -0.009   0.01  -0.31214893
-0.005   -0.009   0.011  -0.3108327
-0.005   -0.009   0.012  -0.3096153
-0.005   -0.009   0.013  -0.30810708
-0.005   -0.009   0.014  -0.30676007
-0.005   -0.009   0.015  -0.30524236
-0.005   -0.009   0.016  -0.3037163
-0.005   -0.009   0.017  -0.3025151
-0.005   -0.009   0.018  -0.30138558
-0.005   -0.009   0.019  -0.3002566
-0.004   -0.009   -0.02  -0.3906781
-0.004   -0.009   -0.019  -0.38705695
-0.004   -0.009   -0.018  -0.38350505
-0.004   -0.009   -0.017  -0.37993032
-0.004   -0.009   -0.016  -0.37640238
-0.004   -0.009   -0.015  -0.37308687
-0.004   -0.009   -0.014  -0.36986077
-0.004   -0.009   -0.013  -0.36663514
-0.004   -0.009   -0.012  -0.36379075
-0.004   -0.009   -0.011  -0.3611967
-0.004   -0.009   -0.01  -0.35860217
-0.004   -0.009   -0.009  -0.35614556
-0.004   -0.009   -0.008  -0.35372627
-0.004   -0.009   -0.007  -0.35138816
-0.004   -0.009   -0.006  -0.3489039
-0.004   -0.009   -0.005  -0.34542263
-0.004   -0.009   -0.004  -0.34217536
-0.004   -0.009   -0.003  -0.33971566
-0.004   -0.009   -0.002  -0.33771586
-0.004   -0.009   -0.001  -0.33541948
-0.004   -0.009   0.0  -0.3336296
-0.004   -0.009   0.001  -0.33186907
-0.004   -0.009   0.002  -0.32973266
-0.004   -0.009   0.003  -0.32715112
-0.004   -0.009   0.004  -0.32418704
-0.004   -0.009   0.005  -0.3213559
-0.004   -0.009   0.006  -0.31864494
-0.004   -0.009   0.007  -0.3169021
-0.004   -0.009   0.008  -0.3152055
-0.004   -0.009   0.009  -0.31366277
-0.004   -0.009   0.01  -0.31188652
-0.004   -0.009   0.011  -0.31033123
-0.004   -0.009   0.012  -0.30890223
-0.004   -0.009   0.013  -0.30754134
-0.004   -0.009   0.014  -0.3059047
-0.004   -0.009   0.015  -0.30411556
-0.004   -0.009   0.016  -0.30261084
-0.004   -0.009   0.017  -0.30121076
-0.004   -0.009   0.018  -0.29982585
-0.004   -0.009   0.019  -0.29887384
-0.003   -0.009   -0.02  -0.39305413
-0.003   -0.009   -0.019  -0.38947713
-0.003   -0.009   -0.018  -0.38576496
-0.003   -0.009   -0.017  -0.38209832
-0.003   -0.009   -0.016  -0.37860203
-0.003   -0.009   -0.015  -0.3751849
-0.003   -0.009   -0.014  -0.3716755
-0.003   -0.009   -0.013  -0.36812836
-0.003   -0.009   -0.012  -0.36475727
-0.003   -0.009   -0.011  -0.36202598
-0.003   -0.009   -0.01  -0.35938585
-0.003   -0.009   -0.009  -0.35664725
-0.003   -0.009   -0.008  -0.35427308
-0.003   -0.009   -0.007  -0.35177916
-0.003   -0.009   -0.006  -0.34918568
-0.003   -0.009   -0.005  -0.34598076
-0.003   -0.009   -0.004  -0.34231007
-0.003   -0.009   -0.003  -0.33954763
-0.003   -0.009   -0.002  -0.33761203
-0.003   -0.009   -0.001  -0.3356188
-0.003   -0.009   0.0  -0.33326328
-0.003   -0.009   0.001  -0.33122575
-0.003   -0.009   0.002  -0.32926667
-0.003   -0.009   0.003  -0.32619077
-0.003   -0.009   0.004  -0.3234561
-0.003   -0.009   0.005  -0.32081443
-0.003   -0.009   0.006  -0.31844753
-0.003   -0.009   0.007  -0.31678003
-0.003   -0.009   0.008  -0.31533033
-0.003   -0.009   0.009  -0.31365013
-0.003   -0.009   0.01  -0.3117499
-0.003   -0.009   0.011  -0.3098872
-0.003   -0.009   0.012  -0.30847687
-0.003   -0.009   0.013  -0.30675146
-0.003   -0.009   0.014  -0.3049308
-0.003   -0.009   0.015  -0.30314046
-0.003   -0.009   0.016  -0.30150333
-0.003   -0.009   0.017  -0.29996526
-0.003   -0.009   0.018  -0.29868025
-0.003   -0.009   0.019  -0.297887
-0.002   -0.009   -0.02  -0.39515555
-0.002   -0.009   -0.019  -0.39152992
-0.002   -0.009   -0.018  -0.38783693
-0.002   -0.009   -0.017  -0.38408872
-0.002   -0.009   -0.016  -0.38059258
-0.002   -0.009   -0.015  -0.37709206
-0.002   -0.009   -0.014  -0.37370068
-0.002   -0.009   -0.013  -0.3702126
-0.002   -0.009   -0.012  -0.366705
-0.002   -0.009   -0.011  -0.36322445
-0.002   -0.009   -0.01  -0.36020678
-0.002   -0.009   -0.009  -0.35756022
-0.002   -0.009   -0.008  -0.35501552
-0.002   -0.009   -0.007  -0.352107
-0.002   -0.009   -0.006  -0.3493474
-0.002   -0.009   -0.005  -0.34625697
-0.002   -0.009   -0.004  -0.34307
-0.002   -0.009   -0.003  -0.3400975
-0.002   -0.009   -0.002  -0.33754456
-0.002   -0.009   -0.001  -0.3355087
-0.002   -0.009   0.0  -0.33290106
-0.002   -0.009   0.001  -0.3306991
-0.002   -0.009   0.002  -0.32849848
-0.002   -0.009   0.003  -0.32559556
-0.002   -0.009   0.004  -0.32288814
-0.002   -0.009   0.005  -0.32034716
-0.002   -0.009   0.006  -0.31798312
-0.002   -0.009   0.007  -0.31684548
-0.002   -0.009   0.008  -0.31537652
-0.002   -0.009   0.009  -0.31343764
-0.002   -0.009   0.01  -0.31149048
-0.002   -0.009   0.011  -0.30976707
-0.002   -0.009   0.012  -0.30812925
-0.002   -0.009   0.013  -0.30620086
-0.002   -0.009   0.014  -0.3041681
-0.002   -0.009   0.015  -0.30238685
-0.002   -0.009   0.016  -0.30081898
-0.002   -0.009   0.017  -0.29942206
-0.002   -0.009   0.018  -0.29841995
-0.002   -0.009   0.019  -0.29749766
-0.001   -0.009   -0.02  -0.39715415
-0.001   -0.009   -0.019  -0.39356104
-0.001   -0.009   -0.018  -0.3899266
-0.001   -0.009   -0.017  -0.38621098
-0.001   -0.009   -0.016  -0.38251847
-0.001   -0.009   -0.015  -0.37911934
-0.001   -0.009   -0.014  -0.3756272
-0.001   -0.009   -0.013  -0.37212658
-0.001   -0.009   -0.012  -0.36868864
-0.001   -0.009   -0.011  -0.36494178
-0.001   -0.009   -0.01  -0.36161363
-0.001   -0.009   -0.009  -0.358424
-0.001   -0.009   -0.008  -0.35538924
-0.001   -0.009   -0.007  -0.35259593
-0.001   -0.009   -0.006  -0.34917778
-0.001   -0.009   -0.005  -0.34602237
-0.001   -0.009   -0.004  -0.34326196
-0.001   -0.009   -0.003  -0.3409655
-0.001   -0.009   -0.002  -0.33817005
-0.001   -0.009   -0.001  -0.3355106
-0.001   -0.009   0.0  -0.3329476
-0.001   -0.009   0.001  -0.33031327
-0.001   -0.009   0.002  -0.32740593
-0.001   -0.009   0.003  -0.32479638
-0.001   -0.009   0.004  -0.32206434
-0.001   -0.009   0.005  -0.319649
-0.001   -0.009   0.006  -0.318125
-0.001   -0.009   0.007  -0.31661785
-0.001   -0.009   0.008  -0.3151043
-0.001   -0.009   0.009  -0.31336188
-0.001   -0.009   0.01  -0.3116939
-0.001   -0.009   0.011  -0.30955148
-0.001   -0.009   0.012  -0.30789936
-0.001   -0.009   0.013  -0.30631465
-0.001   -0.009   0.014  -0.3044635
-0.001   -0.009   0.015  -0.3025747
-0.001   -0.009   0.016  -0.30080312
-0.001   -0.009   0.017  -0.29950446
-0.001   -0.009   0.018  -0.29843184
-0.001   -0.009   0.019  -0.29753846
0.0   -0.009   -0.02  -0.39950025
0.0   -0.009   -0.019  -0.3957831
0.0   -0.009   -0.018  -0.39216113
0.0   -0.009   -0.017  -0.38842356
0.0   -0.009   -0.016  -0.38455647
0.0   -0.009   -0.015  -0.38098925
0.0   -0.009   -0.014  -0.3774066
0.0   -0.009   -0.013  -0.37377566
0.0   -0.009   -0.012  -0.37013054
0.0   -0.009   -0.011  -0.36652523
0.0   -0.009   -0.01  -0.36288917
0.0   -0.009   -0.009  -0.35941374
0.0   -0.009   -0.008  -0.356038
0.0   -0.009   -0.007  -0.3525854
0.0   -0.009   -0.006  -0.34897465
0.0   -0.009   -0.005  -0.3457995
0.0   -0.009   -0.004  -0.3434326
0.0   -0.009   -0.003  -0.341275
0.0   -0.009   -0.002  -0.33907014
0.0   -0.009   -0.001  -0.33635375
0.0   -0.009   0.0  -0.33313584
0.0   -0.009   0.001  -0.32963175
0.0   -0.009   0.002  -0.3265987
0.0   -0.009   0.003  -0.3239522
0.0   -0.009   0.004  -0.32160908
0.0   -0.009   0.005  -0.31985646
0.0   -0.009   0.006  -0.31838852
0.0   -0.009   0.007  -0.3167376
0.0   -0.009   0.008  -0.31494838
0.0   -0.009   0.009  -0.31345388
0.0   -0.009   0.01  -0.31220233
0.0   -0.009   0.011  -0.31007847
0.0   -0.009   0.012  -0.3083909
0.0   -0.009   0.013  -0.3069303
0.0   -0.009   0.014  -0.30506894
0.0   -0.009   0.015  -0.30303082
0.0   -0.009   0.016  -0.30104667
0.0   -0.009   0.017  -0.2996195
0.0   -0.009   0.018  -0.29861888
0.0   -0.009   0.019  -0.29791245
0.001   -0.009   -0.02  -0.40176582
0.001   -0.009   -0.019  -0.39801824
0.001   -0.009   -0.018  -0.39441258
0.001   -0.009   -0.017  -0.3907345
0.001   -0.009   -0.016  -0.38680804
0.001   -0.009   -0.015  -0.3830037
0.001   -0.009   -0.014  -0.37934405
0.001   -0.009   -0.013  -0.37555444
0.001   -0.009   -0.012  -0.37165862
0.001   -0.009   -0.011  -0.3677985
0.001   -0.009   -0.01  -0.36396217
0.001   -0.009   -0.009  -0.36030906
0.001   -0.009   -0.008  -0.3566483
0.001   -0.009   -0.007  -0.35288262
0.001   -0.009   -0.006  -0.34946057
0.001   -0.009   -0.005  -0.34615648
0.001   -0.009   -0.004  -0.3434882
0.001   -0.009   -0.003  -0.34124175
0.001   -0.009   -0.002  -0.33925766
0.001   -0.009   -0.001  -0.3365876
0.001   -0.009   0.0  -0.33326137
0.001   -0.009   0.001  -0.32938302
0.001   -0.009   0.002  -0.3260908
0.001   -0.009   0.003  -0.3233468
0.001   -0.009   0.004  -0.3216021
0.001   -0.009   0.005  -0.32011533
0.001   -0.009   0.006  -0.31857985
0.001   -0.009   0.007  -0.3168704
0.001   -0.009   0.008  -0.315293
0.001   -0.009   0.009  -0.31396735
0.001   -0.009   0.01  -0.31247932
0.001   -0.009   0.011  -0.31070703
0.001   -0.009   0.012  -0.30883616
0.001   -0.009   0.013  -0.30699757
0.001   -0.009   0.014  -0.30515018
0.001   -0.009   0.015  -0.30319476
0.001   -0.009   0.016  -0.3014658
0.001   -0.009   0.017  -0.30028358
0.001   -0.009   0.018  -0.29936808
0.001   -0.009   0.019  -0.2986341
0.002   -0.009   -0.02  -0.40403414
0.002   -0.009   -0.019  -0.4003632
0.002   -0.009   -0.018  -0.39680845
0.002   -0.009   -0.017  -0.39305758
0.002   -0.009   -0.016  -0.38910925
0.002   -0.009   -0.015  -0.38513255
0.002   -0.009   -0.014  -0.38126493
0.002   -0.009   -0.013  -0.37734285
0.002   -0.009   -0.012  -0.3732198
0.002   -0.009   -0.011  -0.3688572
0.002   -0.009   -0.01  -0.36476976
0.002   -0.009   -0.009  -0.36097777
0.002   -0.009   -0.008  -0.35736912
0.002   -0.009   -0.007  -0.35363704
0.002   -0.009   -0.006  -0.35006884
0.002   -0.009   -0.005  -0.3467726
0.002   -0.009   -0.004  -0.34412533
0.002   -0.009   -0.003  -0.34115785
0.002   -0.009   -0.002  -0.33877838
0.002   -0.009   -0.001  -0.33606482
0.002   -0.009   0.0  -0.3328936
0.002   -0.009   0.001  -0.32919872
0.002   -0.009   0.002  -0.3256507
0.002   -0.009   0.003  -0.3233369
0.002   -0.009   0.004  -0.3214261
0.002   -0.009   0.005  -0.32005668
0.002   -0.009   0.006  -0.3185897
0.002   -0.009   0.007  -0.31720364
0.002   -0.009   0.008  -0.31571892
0.002   -0.009   0.009  -0.31428096
0.002   -0.009   0.01  -0.31257826
0.002   -0.009   0.011  -0.31113547
0.002   -0.009   0.012  -0.309379
0.002   -0.009   0.013  -0.30722234
0.002   -0.009   0.014  -0.30538732
0.002   -0.009   0.015  -0.3038231
0.002   -0.009   0.016  -0.30241978
0.002   -0.009   0.017  -0.3010763
0.002   -0.009   0.018  -0.2997219
0.002   -0.009   0.019  -0.29869837
0.003   -0.009   -0.02  -0.40641966
0.003   -0.009   -0.019  -0.40264648
0.003   -0.009   -0.018  -0.3990658
0.003   -0.009   -0.017  -0.39525265
0.003   -0.009   -0.016  -0.39129212
0.003   -0.009   -0.015  -0.38719988
0.003   -0.009   -0.014  -0.38300276
0.003   -0.009   -0.013  -0.37877983
0.003   -0.009   -0.012  -0.37441105
0.003   -0.009   -0.011  -0.37014443
0.003   -0.009   -0.01  -0.3659528
0.003   -0.009   -0.009  -0.36218703
0.003   -0.009   -0.008  -0.358337
0.003   -0.009   -0.007  -0.35442597
0.003   -0.009   -0.006  -0.35081303
0.003   -0.009   -0.005  -0.34759128
0.003   -0.009   -0.004  -0.34472686
0.003   -0.009   -0.003  -0.3412838
0.003   -0.009   -0.002  -0.3383708
0.003   -0.009   -0.001  -0.33567607
0.003   -0.009   0.0  -0.33239126
0.003   -0.009   0.001  -0.32882112
0.003   -0.009   0.002  -0.32536596
0.003   -0.009   0.003  -0.32315904
0.003   -0.009   0.004  -0.3214573
0.003   -0.009   0.005  -0.31989616
0.003   -0.009   0.006  -0.31867957
0.003   -0.009   0.007  -0.31735128
0.003   -0.009   0.008  -0.31607074
0.003   -0.009   0.009  -0.31438434
0.003   -0.009   0.01  -0.31273192
0.003   -0.009   0.011  -0.31121665
0.003   -0.009   0.012  -0.30978876
0.003   -0.009   0.013  -0.30772036
0.003   -0.009   0.014  -0.30582052
0.003   -0.009   0.015  -0.30413532
0.003   -0.009   0.016  -0.30278528
0.003   -0.009   0.017  -0.3014401
0.003   -0.009   0.018  -0.30004054
0.003   -0.009   0.019  -0.2987103
0.004   -0.009   -0.02  -0.40880322
0.004   -0.009   -0.019  -0.4049163
0.004   -0.009   -0.018  -0.4010598
0.004   -0.009   -0.017  -0.3972246
0.004   -0.009   -0.016  -0.39316574
0.004   -0.009   -0.015  -0.38872463
0.004   -0.009   -0.014  -0.3841107
0.004   -0.009   -0.013  -0.3795724
0.004   -0.009   -0.012  -0.37525555
0.004   -0.009   -0.011  -0.37128636
0.004   -0.009   -0.01  -0.3672826
0.004   -0.009   -0.009  -0.36326784
0.004   -0.009   -0.008  -0.359357
0.004   -0.009   -0.007  -0.35537767
0.004   -0.009   -0.006  -0.35149375
0.004   -0.009   -0.005  -0.3480723
0.004   -0.009   -0.004  -0.3452144
0.004   -0.009   -0.003  -0.34152728
0.004   -0.009   -0.002  -0.33797395
0.004   -0.009   -0.001  -0.33488148
0.004   -0.009   0.0  -0.331816
0.004   -0.009   0.001  -0.3289257
0.004   -0.009   0.002  -0.32574552
0.004   -0.009   0.003  -0.32350558
0.004   -0.009   0.004  -0.3217227
0.004   -0.009   0.005  -0.31993514
0.004   -0.009   0.006  -0.3188647
0.004   -0.009   0.007  -0.31764394
0.004   -0.009   0.008  -0.3162228
0.004   -0.009   0.009  -0.3142081
0.004   -0.009   0.01  -0.312517
0.004   -0.009   0.011  -0.31091142
0.004   -0.009   0.012  -0.30953798
0.004   -0.009   0.013  -0.30801928
0.004   -0.009   0.014  -0.3062879
0.004   -0.009   0.015  -0.30440006
0.004   -0.009   0.016  -0.303133
0.004   -0.009   0.017  -0.3019422
0.004   -0.009   0.018  -0.3006146
0.004   -0.009   0.019  -0.2992001
0.005   -0.009   -0.02  -0.41071862
0.005   -0.009   -0.019  -0.4069777
0.005   -0.009   -0.018  -0.4029805
0.005   -0.009   -0.017  -0.39875585
0.005   -0.009   -0.016  -0.39435703
0.005   -0.009   -0.015  -0.3898489
0.005   -0.009   -0.014  -0.38517898
0.005   -0.009   -0.013  -0.3805442
0.005   -0.009   -0.012  -0.37645465
0.005   -0.009   -0.011  -0.37251747
0.005   -0.009   -0.01  -0.36872363
0.005   -0.009   -0.009  -0.36438513
0.005   -0.009   -0.008  -0.3602432
0.005   -0.009   -0.007  -0.35656852
0.005   -0.009   -0.006  -0.35258922
0.005   -0.009   -0.005  -0.3489489
0.005   -0.009   -0.004  -0.34579182
0.005   -0.009   -0.003  -0.34217066
0.005   -0.009   -0.002  -0.33831576
0.005   -0.009   -0.001  -0.33486193
0.005   -0.009   0.0  -0.33167705
0.005   -0.009   0.001  -0.32873076
0.005   -0.009   0.002  -0.32586783
0.005   -0.009   0.003  -0.3235535
0.005   -0.009   0.004  -0.32186007
0.005   -0.009   0.005  -0.32045656
0.005   -0.009   0.006  -0.3192742
0.005   -0.009   0.007  -0.3182163
0.005   -0.009   0.008  -0.3163728
0.005   -0.009   0.009  -0.3145241
0.005   -0.009   0.01  -0.31239828
0.005   -0.009   0.011  -0.31057513
0.005   -0.009   0.012  -0.30895752
0.005   -0.009   0.013  -0.3077386
0.005   -0.009   0.014  -0.30654842
0.005   -0.009   0.015  -0.30479065
0.005   -0.009   0.016  -0.30334014
0.005   -0.009   0.017  -0.30225113
0.005   -0.009   0.018  -0.301153
0.005   -0.009   0.019  -0.2998503
0.006   -0.009   -0.02  -0.41258788
0.006   -0.009   -0.019  -0.40857935
0.006   -0.009   -0.018  -0.40428394
0.006   -0.009   -0.017  -0.39989114
0.006   -0.009   -0.016  -0.39561737
0.006   -0.009   -0.015  -0.39118254
0.006   -0.009   -0.014  -0.3865115
0.006   -0.009   -0.013  -0.38177222
0.006   -0.009   -0.012  -0.37777603
0.006   -0.009   -0.011  -0.37404454
0.006   -0.009   -0.01  -0.3704235
0.006   -0.009   -0.009  -0.36612698
0.006   -0.009   -0.008  -0.3616054
0.006   -0.009   -0.007  -0.3577279
0.006   -0.009   -0.006  -0.3540327
0.006   -0.009   -0.005  -0.3504309
0.006   -0.009   -0.004  -0.34677625
0.006   -0.009   -0.003  -0.34268475
0.006   -0.009   -0.002  -0.33897364
0.006   -0.009   -0.001  -0.33499146
0.006   -0.009   0.0  -0.3316257
0.006   -0.009   0.001  -0.3285426
0.006   -0.009   0.002  -0.3258953
0.006   -0.009   0.003  -0.32338002
0.006   -0.009   0.004  -0.32187665
0.006   -0.009   0.005  -0.3206997
0.006   -0.009   0.006  -0.31942594
0.006   -0.009   0.007  -0.31804457
0.006   -0.009   0.008  -0.3164497
0.006   -0.009   0.009  -0.314717
0.006   -0.009   0.01  -0.31308275
0.006   -0.009   0.011  -0.31099522
0.006   -0.009   0.012  -0.30896938
0.006   -0.009   0.013  -0.3075824
0.006   -0.009   0.014  -0.30630752
0.006   -0.009   0.015  -0.30474654
0.006   -0.009   0.016  -0.30342865
0.006   -0.009   0.017  -0.30237475
0.006   -0.009   0.018  -0.3013475
0.006   -0.009   0.019  -0.30012882
0.007   -0.009   -0.02  -0.4142424
0.007   -0.009   -0.019  -0.41002822
0.007   -0.009   -0.018  -0.40557194
0.007   -0.009   -0.017  -0.4012602
0.007   -0.009   -0.016  -0.39701355
0.007   -0.009   -0.015  -0.392546
0.007   -0.009   -0.014  -0.38800597
0.007   -0.009   -0.013  -0.3835109
0.007   -0.009   -0.012  -0.37941825
0.007   -0.009   -0.011  -0.3758
0.007   -0.009   -0.01  -0.37199008
0.007   -0.009   -0.009  -0.3679219
0.007   -0.009   -0.008  -0.3634315
0.007   -0.009   -0.007  -0.35915923
0.007   -0.009   -0.006  -0.35531837
0.007   -0.009   -0.005  -0.35165042
0.007   -0.009   -0.004  -0.34788728
0.007   -0.009   -0.003  -0.34357527
0.007   -0.009   -0.002  -0.3392976
0.007   -0.009   -0.001  -0.33507812
0.007   -0.009   0.0  -0.3314346
0.007   -0.009   0.001  -0.32832283
0.007   -0.009   0.002  -0.3256722
0.007   -0.009   0.003  -0.32327878
0.007   -0.009   0.004  -0.3217184
0.007   -0.009   0.005  -0.3203652
0.007   -0.009   0.006  -0.3192059
0.007   -0.009   0.007  -0.31765142
0.007   -0.009   0.008  -0.31634283
0.007   -0.009   0.009  -0.31528944
0.007   -0.009   0.01  -0.31366223
0.007   -0.009   0.011  -0.3119266
0.007   -0.009   0.012  -0.30964184
0.007   -0.009   0.013  -0.3078003
0.007   -0.009   0.014  -0.30653986
0.007   -0.009   0.015  -0.3050369
0.007   -0.009   0.016  -0.30377668
0.007   -0.009   0.017  -0.30270636
0.007   -0.009   0.018  -0.30157706
0.007   -0.009   0.019  -0.3002047
0.008   -0.009   -0.02  -0.41590446
0.008   -0.009   -0.019  -0.41139352
0.008   -0.009   -0.018  -0.40693307
0.008   -0.009   -0.017  -0.40255082
0.008   -0.009   -0.016  -0.39815074
0.008   -0.009   -0.015  -0.3935882
0.008   -0.009   -0.014  -0.38928586
0.008   -0.009   -0.013  -0.3851177
0.008   -0.009   -0.012  -0.3811454
0.008   -0.009   -0.011  -0.37733728
0.008   -0.009   -0.01  -0.3735907
0.008   -0.009   -0.009  -0.36952364
0.008   -0.009   -0.008  -0.36508244
0.008   -0.009   -0.007  -0.36068457
0.008   -0.009   -0.006  -0.35685563
0.008   -0.009   -0.005  -0.35305965
0.008   -0.009   -0.004  -0.34879342
0.008   -0.009   -0.003  -0.34426075
0.008   -0.009   -0.002  -0.3397051
0.008   -0.009   -0.001  -0.33521783
0.008   -0.009   0.0  -0.33160472
