Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
-0.03   -0.0   -0.0  0.77060306
-0.03   -0.0   -0.0  0.7632623
-0.03   -0.0   -0.0  0.7557523
-0.03   -0.0   -0.0  0.7483412
-0.03   -0.0   -0.0  0.7410091
-0.03   -0.0   -0.0  0.73350126
-0.03   -0.0   -0.0  0.7258532
-0.03   -0.0   -0.0  0.7181636
-0.03   -0.0   -0.0  0.7103664
-0.03   -0.0   -0.0  0.7021816
-0.03   -0.0   -0.0  0.6940645
-0.03   -0.0   -0.0  0.6859647
-0.03   -0.0   -0.0  0.6778499
-0.03   -0.0   -0.0  0.6695148
-0.03   -0.0   -0.0  0.66099083
-0.03   -0.0   -0.0  0.65208876
-0.03   -0.0   -0.0  0.6431402
-0.03   -0.0   -0.0  0.634261
-0.03   -0.0   -0.0  0.6255473
-0.03   -0.0   -0.0  0.6166688
-0.03   -0.0   -0.0  0.6080576
-0.03   -0.0   -0.0  0.59891987
-0.03   -0.0   -0.0  0.58940053
-0.03   -0.0   -0.0  0.5795814
-0.03   -0.0   -0.0  0.57024145
-0.03   -0.0   -0.0  0.56004596
-0.03   -0.0   -0.0  0.5498078
-0.03   -0.0   -0.0  0.538853
-0.03   -0.0   -0.0  0.52831906
-0.03   -0.0   -0.0  0.51858914
-0.03   -0.0   -0.0  0.5082573
-0.03   -0.0   -0.0  0.4968029
-0.03   -0.0   -0.0  0.484609
-0.03   -0.0   -0.0  0.47134382
-0.03   -0.0   -0.0  0.4573848
-0.03   -0.0   -0.0  0.44271365
-0.03   -0.0   -0.0  0.42663085
-0.03   -0.0   -0.0  0.4100862
-0.03   -0.0   -0.0  0.39326018
-0.03   -0.0   -0.0  0.37721038
-0.03   -0.0   -0.0  0.36158556
-0.03   -0.0   -0.0  0.34686825
-0.03   -0.0   -0.0  0.33314264
-0.03   -0.0   -0.0  0.3209403
-0.03   -0.0   -0.0  0.30986756
-0.03   -0.0   -0.0  0.29941234
-0.03   -0.0   -0.0  0.28954825
-0.03   -0.0   -0.0  0.2801425
-0.03   -0.0   -0.0  0.27097592
-0.03   -0.0   -0.0  0.2620988
-0.03   -0.0   -0.0  0.25362736
-0.03   -0.0   -0.0  0.24594888
-0.03   -0.0   -0.0  0.23888743
-0.03   -0.0   -0.0  0.2324513
-0.03   -0.0   -0.0  0.22648104
-0.03   -0.0   -0.0  0.22103326
-0.03   -0.0   -0.0  0.21594419
-0.03   -0.0   -0.0  0.21145403
-0.03   -0.0   -0.0  0.20707239
-0.03   -0.0   -0.0  0.2027562
-0.03   -0.0   -0.0  0.19858563
